idx,item_id,title,family,eval_count_global,r720b_output_sid,r720b_top1_sid,r720b_hit1,r720b_hit10,r720b_hit50,r720b_top1_item_ids,r720b_top1_titles,orig_align_output_sid,orig_align_top1_sid,orig_align_hit1,orig_align_hit10,orig_align_hit50,orig_align_top1_item_ids,orig_align_top1_titles,orig_best_output_sid,orig_best_top1_sid,orig_best_hit1,orig_best_hit10,orig_best_hit50,orig_best_top1_item_ids,orig_best_top1_titles
4083,3123,"Gorilla Tape, Silver Duct Tape, 1.88"" x 35 yd, Silver, (Pack of 1)",tape,4,<a_59><b_154><c_102>,<a_109><b_54><c_213>,0,0,0,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",<a_202><b_52><c_146>,<a_228><b_162><c_222>,0,0,0,398,NTE Heat Shrink 2:1 Assorted Colors and Sizes 160 PCS,<a_202><b_52><c_146>,<a_71><b_242><c_21>,0,0,0,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)"
4084,2209,Karlling Large Syringe for Nutrient Measuring 80cm Handy Tube,fastener,1,<a_226><b_37><c_1>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_17><b_165><c_187>,<a_67><b_185><c_54>,0,0,0,201,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",<a_17><b_165><c_187>,<a_193><b_42><c_1>,0,0,0,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack"
4085,2923,"Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)",other,1,<a_160><b_17><c_77>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_180><b_125><c_135>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_180><b_125><c_135>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
4086,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,21,<a_237><b_122><c_136>,<a_32><b_127><c_152>,0,0,0,399,Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES,<a_158><b_72><c_232>,<a_228><b_187><c_137>,0,0,0,399,Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES,<a_158><b_72><c_232>,<a_228><b_187><c_137>,0,0,0,399,Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES
4087,1601,"E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)",other,1,<a_101><b_127><c_211>,<a_237><b_122><c_152>,0,0,0,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_73><b_56><c_30>,<a_158><b_72><c_219>,0,0,0,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_73><b_56><c_30>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4088,164,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green",3d_filament,12,<a_237><b_128><c_212>,<a_237><b_122><c_152>,0,0,0,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_223><b_20><c_165>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_223><b_20><c_165>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4089,3040,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple",3d_filament,1,<a_58><b_251><c_71>,<a_237><b_128><c_211>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_72><c_250>,<a_158><b_245><c_180>,0,0,0,1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",<a_223><b_72><c_250>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4090,2739,1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,5,<a_237><b_56><c_2>,<a_58><b_251><c_55>,0,0,0,3669,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_158><b_206><c_3>,<a_158><b_245><c_180>,0,0,0,1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",<a_158><b_206><c_3>,<a_158><b_72><c_88>,0,0,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4091,3598,1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,7,<a_237><b_56><c_1>,<a_58><b_251><c_55>,0,0,0,3669,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_158><b_72><c_151>,<a_158><b_217><c_2>,0,0,0,3444,RepRap Champion Metal J-Head V6 Hot End for RepRap 3D Printer 1.75mm Filament Direct Feed Extruder 0.4mm Nozzle,<a_158><b_72><c_151>,<a_158><b_245><c_180>,0,0,0,1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black"
4092,1724,"Keynice Digital Thermometer, Temperature Sensor USB Power Supply, Fahrenheit degree and Degrees Celsius color LCD Display, High Accurate-Black",gauge_meter,6,<a_141><b_99><c_84>,<a_50><b_235><c_31>,0,0,0,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_15><b_97><c_149>,<a_193><b_203><c_191>,0,0,0,1255,"SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150",<a_15><b_97><c_149>,<a_104><b_60><c_152>,0,0,0,266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy"
4093,2462,"Bob Smith Industries BSI-133H Insta-Cure+ Gap Filling Super Glue, 1 oz.",adhesive_epoxy,2,<a_158><b_172><c_106>,<a_241><b_85><c_125>,0,0,0,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_99><b_72><c_78>,<a_165><b_247><c_68>,0,0,0,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_99><b_72><c_78>,<a_104><b_17><c_70>,0,0,0,62,"Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM"
4094,603,"The Hillman Group 591519 Small Small Wood Screw Assortment, 195-Pack",fastener,1,<a_33><b_82><c_160>,<a_81><b_221><c_90>,0,0,0,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",<a_224><b_114><c_148>,<a_42><b_112><c_143>,0,0,1,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",<a_224><b_114><c_148>,<a_42><b_112><c_143>,0,0,0,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack"
4095,3343,Corn Sugar 4lb,other,2,<a_177><b_171><c_126>,<a_10><b_45><c_37>,0,0,0,140,DuPont Teflon Silicone Lubricant,<a_150><b_57><c_159>,<a_228><b_0><c_1>,0,0,0,854,"Watts SVIG10 Pre-Cut 1/2-Inch Diameter by 3/8-Inch Clear Vinyl Tubing, 10-Foot Length",<a_150><b_57><c_159>,<a_173><b_201><c_145>,0,0,0,140,DuPont Teflon Silicone Lubricant
4096,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,25,<a_58><b_172><c_3>,<a_113><b_29><c_235>,0,0,0,2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",<a_223><b_198><c_34>,<a_223><b_80><c_84>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_198><c_34>,<a_223><b_160><c_251>,0,0,0,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
4097,3103,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",3d_filament,1,<a_58><b_251><c_64>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_72><c_48>,<a_223><b_198><c_173>,0,0,0,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",<a_223><b_72><c_48>,<a_223><b_80><c_3>,0,0,0,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
4098,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,20,<a_58><b_148><c_73>,<a_91><b_47><c_8>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_223><b_198><c_9>,<a_224><b_1><c_67>,0,0,0,1782,240Pcs M2 M3 Brass Spacer Standoff Screw Nut Assortment Kit,<a_223><b_198><c_9>,<a_73><b_231><c_56>,0,0,0,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)"
4099,742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",other,4,<a_51><b_182><c_134>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_108><b_114><c_7>,<a_180><b_221><c_238>,0,0,0,2410,"Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length",<a_108><b_114><c_7>,<a_180><b_221><c_238>,0,0,0,2410,"Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length"
4100,2997,"Silicone Sheet Gasket, Red, 1/16"" Thick, 12"" &times; 12"" (Pack of 1)",other,2,<a_156><b_99><c_228>,<a_51><b_20><c_226>,0,0,0,857,"Dixon FBVG100 Brass Ball Valve, 1"" NPT Female",<a_17><b_1><c_8>,<a_228><b_158><c_82>,0,0,0,93,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",<a_17><b_1><c_8>,<a_108><b_114><c_7>,0,0,0,742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female"
4101,3342,"Anderson Metals 06102 Brass Pipe Fitting, Barstock Cross, 1/4"" x 1/4"" x 1/4"" x 1/4"" NPT Female Pipe",connector_fitting,3,<a_206><b_79><c_180>,<a_109><b_54><c_213>,0,0,0,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",<a_108><b_1><c_88>,<a_228><b_158><c_82>,0,0,0,93,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",<a_108><b_1><c_88>,<a_108><b_215><c_36>,0,0,0,1772,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male"
4102,170,URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS),other,2,<a_32><b_162><c_37>,<a_206><b_123><c_105>,0,0,0,1774,"Stainless Steel 304 Cast Pipe Fitting, Hex Locknut, MSS SP-114, 1"" NPT Female",<a_228><b_45><c_149>,<a_108><b_114><c_7>,0,0,0,742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",<a_228><b_45><c_149>,<a_108><b_114><c_7>,0,0,1,742,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female"
4103,562,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,29,<a_58><b_172><c_4>,<a_234><b_170><c_149>,0,0,0,2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_223><b_198><c_37>,<a_79><b_243><c_129>,0,0,0,3484,"1 Mil Kapton Tape (Polyimide) - 1/2"" X 36 Yds",<a_223><b_198><c_37>,<a_158><b_245><c_180>,0,0,0,1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black"
4104,2077,"Flex Shot 30804 Rubber Adhesive Sealant Caulk, 8-oz, Almond (Mildew Resistant), 1 Pack",adhesive_epoxy,5,<a_114><b_179><c_171>,<a_59><b_183><c_212>,0,0,0,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",<a_244><b_107><c_224>,<a_42><b_112><c_143>,0,0,0,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",<a_244><b_107><c_224>,<a_202><b_52><c_171>,0,0,0,130,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)"
4105,1807,RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller,other,6,<a_183><b_128><c_176>,<a_215><b_9><c_168>,0,0,0,250,"MG Chemicals Liquid Tin, 475 ml Bottle",<a_30><b_6><c_120>,<a_79><b_154><c_105>,0,0,0,105,Mist Coolant Lubrication Spray System For 8mm Air Pipe CNC Lathe Milling Drill,<a_30><b_6><c_120>,<a_197><b_91><c_69>,0,0,0,22,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care"
4106,2276,"Loctite Epoxy Five Minute Instant Mix, Two 0.47-Fluid Ounce Syringes (1715208)",adhesive_epoxy,2,<a_211><b_153><c_126>,<a_121><b_21><c_209>,0,0,0,2624,"Uxcell a13060500ux0042 3 Pins Split Shaft Rotary Linear Taper Potentiometers with Knob, 10 Kohm, 10 Piece, 6 mm",<a_165><b_240><c_33>,<a_173><b_192><c_144>,0,0,0,860,"Oatey 30203 Dark Cutting Oil, Speed Threading, 16-Ounce",<a_165><b_240><c_33>,<a_202><b_170><c_66>,0,0,0,1174,"Nashua 2280 Polyethylene Coated Cloth Multi-Purpose Duct Tape, 55m Length x 48mm Width, Tan"
4107,1552,"3D Solutech Teal Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,11,<a_58><b_78><c_27>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_80><c_114>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_223><b_80><c_114>,<a_223><b_184><c_28>,0,0,0,3662,"BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)"
4108,1553,Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,8,<a_237><b_122><c_30>,<a_58><b_78><c_0>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_158><b_72><c_191>,<a_223><b_80><c_84>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_158><b_72><c_191>,<a_223><b_80><c_3>,0,0,0,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
4109,1554,Inland 1.75mm Peak Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,8,<a_237><b_122><c_17>,<a_237><b_122><c_152>,0,0,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_243>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_243>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4110,694,"Colormetrics Gray Putty Tape / Butyl Tape 1/8"" x 1"" x 30' (Single Roll)",tape,2,<a_83><b_154><c_136>,<a_222><b_45><c_68>,0,0,0,395,Arctic Silver 5 AS5-3.5G Thermal Paste,<a_244><b_221><c_2>,<a_17><b_80><c_8>,0,0,0,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,<a_244><b_221><c_2>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
4111,2366,"Steel Flat Washer, Black Oxide Finish, ASME B18.22.1, 1/4"" Screw Size, 9/32"" ID, 5/8"" OD, 0.065"" Thick (Pack of 100)",fastener,3,<a_153><b_59><c_7>,<a_109><b_54><c_213>,0,0,0,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",<a_224><b_209><c_28>,<a_108><b_1><c_46>,0,0,0,1035,"Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8"" Female Pipe",<a_224><b_209><c_28>,<a_228><b_189><c_82>,0,0,0,1427,"Valterra W01-1600PB Clear Vinyl Tubing - 1/2"" x 10'"
4112,1111,Country Brook Design | 1 Inch Black Polypropylene Webbing (100 Yards),other,1,<a_210><b_68><c_196>,<a_0><b_70><c_250>,0,0,0,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",<a_68><b_71><c_239>,<a_193><b_104><c_2>,0,0,0,534,"Century Drill and Tool 76221 Coarse Drill Cup Wire Brush, 2-3/4-Inch",<a_68><b_71><c_239>,<a_193><b_104><c_1>,0,0,0,802,"4.5"" x 7/8"" Premium Zirconia Flap Discs Grinding Wheels 60 Grit Type 27-10 Pack"
4113,3393,"Corning Pyrex Borosilicate Glass Flat Bottom Boiling Flask, 250mL Capacity",other,1,<a_86><b_246><c_192>,<a_91><b_47><c_8>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_94><b_252><c_36>,<a_251><b_228><c_231>,0,0,0,3055,TEMCo 18 AWG Copper Magnet Wire - 4 oz 50 ft 200&deg;C Magnetic Coil Winding,<a_94><b_252><c_36>,<a_236><b_173><c_68>,0,0,0,2344,"Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm"
4114,2730,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters,3d_filament,10,<a_234><b_225><c_103>,<a_91><b_47><c_8>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_223><b_147><c_197>,<a_73><b_110><c_3>,0,0,0,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_223><b_147><c_197>,<a_30><b_191><c_20>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack
4115,1043,"Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100",other,5,<a_146><b_151><c_205>,<a_118><b_215><c_91>,0,0,0,2490,SOLOOP 10PCS Blue Quick Splice Wire Terminals&Male Spade Connectors Set,<a_44><b_71><c_57>,<a_67><b_150><c_34>,0,0,0,1339,"Supco T1027 Quick Disconnect, Insulated, 16-14 Gauge, 1/4"" Male/Female Piggy-Back Tabs (Pack of 10)",<a_44><b_71><c_57>,<a_67><b_123><c_61>,0,0,0,1207,"3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug"
4116,63,WEN 73002 500-Pound Capacity Service Cart,other,3,<a_27><b_79><c_2>,<a_7><b_184><c_148>,0,0,0,961,"Fluke TL71 Premium Test Lead Set, Right Angle",<a_210><b_90><c_53>,<a_109><b_173><c_3>,0,0,0,1208,Intermatic K4121C 120-Volt Stem Mount Thermal Photocontrol,<a_210><b_90><c_53>,<a_197><b_99><c_69>,0,0,0,961,"Fluke TL71 Premium Test Lead Set, Right Angle"
4117,1997,Capri Tools 20004 Mini Digital Height Gauge,gauge_meter,1,<a_181><b_221><c_183>,<a_82><b_220><c_82>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_104><b_238><c_189>,<a_73><b_110><c_3>,0,0,0,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_104><b_238><c_189>,<a_73><b_231><c_56>,0,0,0,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)"
4118,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,25,<a_58><b_172><c_3>,<a_91><b_47><c_8>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_223><b_198><c_34>,<a_73><b_8><c_168>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_223><b_198><c_34>,<a_73><b_8><c_168>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
4119,2668,"Gizmo Dorks Blue Painters Tape for 3D Printers 6.25"" x 100'",3d_filament,2,<a_59><b_19><c_224>,<a_5><b_225><c_194>,0,0,0,2992,Tiny AVR Programmer,<a_202><b_176><c_38>,<a_223><b_20><c_170>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_202><b_176><c_38>,<a_223><b_20><c_170>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White"
4120,3155,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",3d_filament,7,<a_58><b_251><c_78>,<a_71><b_55><c_53>,0,0,0,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,<a_223><b_72><c_23>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_223><b_72><c_23>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4121,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",3d_filament,32,<a_58><b_78><c_198>,<a_58><b_78><c_0>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_3>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_3>,<a_223><b_80><c_3>,1,1,1,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
4122,3522,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3d_filament,14,<a_58><b_78><c_2>,<a_58><b_78><c_0>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_11>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_11>,<a_223><b_80><c_3>,0,0,1,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
