variant,l1,size,dominant_family,family_purity,brand_purity,family_counts,sample_titles
l2_multihop_ranking,<a_74>,24,tape,0.875,0.2916666666666667,tape:21; other:2; adhesive_epoxy:1,"Scotch Foil Tape, 2-Inch by 50-Yard || M-D Building Products 2758 High Density Foam Tape, White || 3M Construction Seaming Tape 8087 Red, 72 mm x 50M, 2 13/16 in x 55 yd (Pack of 1) || Intertape Polymer Group 5936USW Sheathing Tape, 2-1/2 in. x 55 yd, White || M-D Building Products 2733 Tape, White"
l2_multihop_ranking,<a_165>,65,gauge_meter,0.4307692307692308,0.07692307692307693,gauge_meter:28; other:26; fastener:8; adhesive_epoxy:2; tape:1,"T&Uuml;RLEN DIAL INDICATOR 0-1"" AGD SPEC 0.001"" w/LUG BACK || Eclipse Quick Release Woodworking Vise, Gray Cast Iron, 9"" Size || Set of Rubber Magnetic Vise Jaws. Protection for your Projects || Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only) || T&uuml;rlen Precision TEST DIAL INDICATOR 7 JEWELS .0005"" 0-15-0"
l2_multihop_ranking,<a_239>,75,gauge_meter,0.8,0.06666666666666667,gauge_meter:60; other:8; connector_fitting:3; 3d_filament:2; adhesive_epoxy:1; tape:1,"Amprobe TL36A Test Leads with Alligator Clips, 1000V || Wixey WR300 Digital Angle Gauge || B&K Precision 879B Dual Display Handheld Deluxe Universal LCR Meter with Backlit Display || Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM || Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversi"
l2_multihop_ranking,<a_114>,49,other,0.4897959183673469,0.08163265306122448,other:24; gauge_meter:22; connector_fitting:2; tape:1,"Titan Tools 11185 Telescoping Inspection Mirror || Fantronics 7mm Android Endoscope OTG Micro USB Endoscope Waterproof Borescopes Inspection Camera with 6 LED and 3.5M Cab || Solar Eclipse SE001CAM Wall and Pipe Inspection Camera with 2.4"" Color LCD Monitor || General Tools 80560 Telescoping LED Lighted Inspection Mirror, 360 Swivel  for Extra Viewing || Carson MagniFlip 3X Flip-Open Pocket Magnifiers with Built-in Case for Reading, Inspection, Crafts, Hobby and Tasks (GN-"
l2_multihop_ranking,<a_69>,52,other,0.7115384615384616,0.2692307692307692,other:37; gauge_meter:4; adhesive_epoxy:4; fastener:4; connector_fitting:2; ventilation_fan:1,"Shop-Vac 9064900 2-1/2-to-1-1/2-Inch Conversion Unit || Shark Navigator Lift-Away Professional NV356E || SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux || Shop-Vac 2030100 1.5-Gallon 2.0 Peak HP Wet Dry Vacuum, Small, Red/Black || Shop-Vac 9068400 2.5-Inch by 40-Inch Extension Wands"
l2_multihop_ranking,<a_112>,77,fastener,0.8441558441558441,0.16883116883116883,fastener:65; gauge_meter:11; connector_fitting:1,"Swordfish 32051 Brass Plated Wood Screw Assortment, 500 Piece || Brass Wood Screw, Plain Finish, Flat Head, Slotted Drive, 3/8"" Length, #6 Threads (Pack of 100) || Hilitchi 260pcs M3/4/5/6/8 Allen Head Socket Hex Grub Screw Set Assortment Kit with Plastic Box 12.9 Class Black Alloy S || Swordfish 31930 Stainless Steel Screw Assortment, 420 Piece || Stainless Steel Phillips Flat Machine Screw Kit #K18MPF"
l2_multihop_ranking,<a_65>,99,gauge_meter,0.46464646464646464,0.13131313131313133,gauge_meter:46; adhesive_epoxy:16; other:13; fastener:9; tape:6; 3d_filament:5,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag- || Racor LDL-1B Ladder Lift || W1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, 0.0625"" Diameter, 36"" Length || Eagle 1654 Yellow Blow-Molded HDPE Salvage Drum with Metal Ring Lever-Lock Lid, 20 gallon Capacity, 21"" Height, 21"" Diam || RapidFix Dual Adhesive System, 25 mL,Boss Products USA,RFX7121100,RFX7121101"" />"
l2_multihop_ranking,<a_223>,71,tape,1.0,0.22535211267605634,tape:71,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bo || Morris 60202 Black Commercial Grade Vinyl Electrical Tape, 8.5 mil, 66' Length, 2"" Width || 3M High Temperature Flue Tape, 15-Foot Roll || 3M Multi-Use Duct Tape, 2930-C, 1.88 Inches by 30 Yards || JVCC EL7566-AW Synthetic Rubber Electrical Tape, 3 in. x 66 ft. (72mm x 20m), Black"
l2_multihop_ranking,<a_177>,59,other,0.5932203389830508,0.1694915254237288,other:35; gauge_meter:11; fastener:6; adhesive_epoxy:5; connector_fitting:2,"Wine Yeast Red Star Premier Classique Formerly Montrachet For Wine Making x10 || 1 X Hydrometer - Triple Scale || Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew || Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack) || Colgate Optic White Whitening Toothpaste, Sparkling White - 0.85 ounce (Case of 24)"
l2_multihop_ranking,<a_8>,50,connector_fitting,0.54,0.16,connector_fitting:27; gauge_meter:10; other:7; adhesive_epoxy:4; tape:1; fastener:1,Uxcell a11060700ux0191 RG6 F-Type Coax Coaxial Cable RF Connector Male (Pack of 5) || Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade || 520 Piece Electrical Terminal Assortment with Storage Box || Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs || Storehouse 67520 158 Pc Wire Connector Assortment
l2_multihop_ranking,<a_241>,58,other,0.6379310344827587,0.1896551724137931,other:37; gauge_meter:11; fastener:10,"A World Of Deals 1 oz. Non-Sterile Graduated Plastic Medicine Cups, 100 Piece || Plastic Transfer Pipettes 3ml, Graduated, Pack of 100 || Plastic Transfer Pipettes 3ml Graduated Pack of 100 || Science Purchase Disposable Luer-Slip Tip 3mL Syringe, Sterile without Needle, 100 Count || Medline DYND70102H Enema Bag Sets"
l2_multihop_ranking,<a_174>,22,adhesive_epoxy,0.8636363636363636,0.36363636363636365,adhesive_epoxy:19; fastener:1; gauge_meter:1; other:1,"System Three 1100K16 T-88 Kit, 1 quart Bottle, Amber || Blue Magic 16002TRI QuikSteel Steel Reinforced Epoxy Putty Repair, Blister Pack - 2 oz. || Rectorseal 97606 4-Ounce Ep-400 Epoxy Putty || Dap 18120 Alex Plus Brown (18112) Raw Building Material || Dap 18370 Self-Leveling Concrete 3.0 Sealant 9.0-Ounce"
l2_multihop_ranking,<a_122>,11,other,0.8181818181818182,0.18181818181818182,other:9; gauge_meter:2,"Ludell 11604 High Grade Steel Splitting Wedge, 4lb || Shepherd Hardware 9435 Wedge-It White Plastic Shims || EZ-SHIM JS500BP 4-Count Bath Fixture Shims || Moen LR2352DBN Toilet Paper Holder with Grab Bar, Brushed Nickel || Wedge-It - The Ultimate Door Stop - Black"
l2_multihop_ranking,<a_178>,19,other,0.3684210526315789,0.2631578947368421,other:7; gauge_meter:6; fastener:5; adhesive_epoxy:1,"Olympia Tools 38-644 5-Inch Open End Multi-Purpose Vise || American Educational Cast Iron Support Ring Stand with Triangular Base, 7-3/4"" Legs, 7/16"" Diameter x 23"" Length Rod Siz || American Educational 7-G15-A Cast Iron Support Ring Stand with Acid Resistant Finish, 8"" Length x 5"" Width Base Size || 3000 Pentagon Tools Professional Quality Foot Lifter For Drywall And Sheetrock Panels Amazing Mini-Lifter || Trinity TLS-0201 EcoStorage NSF, 48-Inch Stainless Steel Utility Table"
l2_multihop_ranking,<a_82>,20,other,0.3,0.15,other:6; gauge_meter:6; connector_fitting:4; adhesive_epoxy:3; 3d_filament:1,"Neiko 50463A SAE Hydraulic Grease Fitting Kit, 110 Piece | Straight and Angled | 1/4"", 1/8 || Zoeller 30-0181 PVC Plastic Check Valve, 1-1/2 Inch || Yellow Jacket 93842 Mini Ball Valve (3 Pack) || Webstone 44443WPR 3/4-Inch IPS Isolator EXP E2 Tankless Water Heater Service Valve Kit with Clean Brass Construction || Watts 0009257 25AUB-Z3, 3/4"", bronz"
l2_multihop_ranking,<a_237>,58,other,0.5,0.1724137931034483,other:29; gauge_meter:16; fastener:7; adhesive_epoxy:3; connector_fitting:3,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon || CRC 5037 White Lithium Grease - 10 Wt Oz. || Hot Max 27050 Tap Magic Cutting Fluid, 4 oz. || Mist Coolant Lubrication Spray System For 8mm Air Pipe CNC Lathe Milling Drill || DuPont Teflon Silicone Lubricant"
l2_multihop_ranking,<a_146>,25,fastener,0.4,0.12,fastener:10; gauge_meter:8; other:5; connector_fitting:2,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10) || Pro Tie 33201 SAE Size 6 Range 7/16-Inch-11/16-Inch Mini All Stainless Hose Clamp, 10-Pack || Pro Tie 33101 SAE Size 12 Range 5/8-Inch-1-1/4-Inch SS Turn Key All Stainless Hose Clamp, 10-Pack || Cambridge Hose Clamps SAE Size 16, 10 Pcs. || Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel"
l2_multihop_ranking,<a_15>,67,gauge_meter,0.43283582089552236,0.23880597014925373,gauge_meter:29; other:25; adhesive_epoxy:6; connector_fitting:4; fastener:3,"4 Pack Caster Wheels Swivel Plate Stem Brake Casters On Red Polyurethane Wheels (4 inch with brake) || RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity) || Vestil FWD-1824-3R Fiberwood Dolly with 3"" Rubber Casters, 800 lbs Capacity, 23-3/4"" Length x 17-7/8"" Width x 4-11/16"" H || MegaDeal AC201710300001 12 Pack 2"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty || Reliable Hardware Company RH-9005-SET-A Casters Swivel Top Plate 2-Inch Wheel Diameter Zinc, Set of 4"
l2_multihop_ranking,<a_145>,23,adhesive_epoxy,0.6521739130434783,0.17391304347826086,adhesive_epoxy:15; other:6; 3d_filament:1; fastener:1,"Permatex 51813 Anaerobic Gasket Maker, 50 ml Tube || Oatey 30246 PVC Regular Cement and 4-Ounce NSF Purple Primer Handy Pack, 4 oz || Oatey 30821 Cement, 8-Ounce, Milky-Clear || Rectorseal 74026 3-Ounce C-Flux || MEECO'S RED DEVIL 121 Furnace Cement and Fireplace Mortar"
l2_multihop_ranking,<a_76>,41,adhesive_epoxy,0.926829268292683,0.21951219512195122,adhesive_epoxy:38; other:2; tape:1,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz || Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear || GE Silicone 2+ Window & Door Caulk, 10.1 Oz. Tube, Clear, GE5000 || J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz. || Silicone RTV 4500 FDA Grade High Strength Silicone Sealant, Clear (2.8 fl.oz)"
l2_multihop_ranking,<a_44>,24,other,0.7916666666666666,0.125,other:19; adhesive_epoxy:3; fastener:1; gauge_meter:1,"POR-15 40204 Metal Prep - 1 quart || Osborn International 75116SP Steel File Card, 3-3/4"" Brush Area Length || Rust Bullet MB24SP Metal Blast Rust Treatment and Rust Remover, 24 oz. Spray Bottle, Clear Liquid || Rubbermaid Commercial FG636400LAC Lacquered-Wood Handle with Threaded Metal Tip, Natural || Nicholson File and Rasp Cleaner, 10"" Length (Pack of 1)"
l2_multihop_ranking,<a_38>,88,other,0.5454545454545454,0.06818181818181818,other:48; 3d_filament:24; gauge_meter:12; connector_fitting:3; fastener:1,"New 12V 5A 12V 19mm Red LED Momentary Push Button Metal Switch Car Boat Speakers Bells Horn || Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip; || CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case || HDE RJ45 RJ11 RJ12 Cat5 Cat6 UTP Network Cable Tester for LAN Phone Wire Test Tool || Dr.meter 30V/5A DC Bench Power Supply Single-Output 110V/220V Switchable with Alligator Clip included, US 3-prong Cable,"
l2_multihop_ranking,<a_200>,39,3d_filament,0.4358974358974359,0.1282051282051282,3d_filament:17; other:17; fastener:2; adhesive_epoxy:1; gauge_meter:1; tape:1,"Geeetech I3 Pro C, Dual Extruder,double Head,reprap Pursa I3 3d Printer,two-color Printing, High Resolution || XYZprinting da Vinci 1.0 AiO All-in-One 3D Printer (Scan/Edit/Print) || Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2 || Octave Tool Kit A for 3D Printer || da Vinci 1.0 3D Printer - 7.8"" x 7.8"" x 7.8"" Built Volume (Fully Enclosed Design for ABS/PLA/Flexible Material)"
l2_multihop_ranking,<a_195>,166,3d_filament,0.9939759036144579,0.37349397590361444,3d_filament:165; tape:1,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue || HATCHBOX Glow in the Dark PLA 3D Printer Filament, Dimension Accuracy +/-0.03 mm, 1 kg Spool, 1.75 mm - Blue || Gorilla 6100101 Tape Handy Roll, 1-Pack, Black || HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green || UP! ABS Plastic Filament, 1.75 mm Diameter, 1.54 lbs Spool, Black"
l2_multihop_ranking,<a_158>,72,3d_filament,0.9305555555555556,0.16666666666666666,3d_filament:67; other:5,"HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack || USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool || Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Black || Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Translucent Green || Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, White"
l2_multihop_ranking,<a_227>,30,gauge_meter,0.5333333333333333,0.1,gauge_meter:16; fastener:6; other:6; adhesive_epoxy:2,"Industrial & Scientific"" /> || Industrial & Scientific"" /> || Industrial & Scientific"" /> || Industrial & Scientific"" /> || Industrial & Scientific"" />"
l2_multihop_ranking,<a_59>,82,gauge_meter,0.7073170731707317,0.23170731707317074,gauge_meter:58; connector_fitting:17; adhesive_epoxy:5; other:2,"American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects || Wago Wire Connector 600 V Clear 4 Conductor 100 / Box || Arlington LPCG50-1 Low-Profile Strain Relief Cord Connector, 1/2 Inch || Loos Cableware ST2-4 Copper Crimping Stop Sleeve Set for 1/8"" Diameter Wire Rope (50 Piece) || Koch 015021 Cable, 7 by 7 Construction, Trade Size 1/16 by 125 Feet, Stainless Steel"
l2_multihop_ranking,<a_19>,42,other,0.6904761904761905,0.5238095238095238,other:29; gauge_meter:6; fastener:3; adhesive_epoxy:2; connector_fitting:2,"WEN 73002 500-Pound Capacity Service Cart || Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRA || Sparco Folding Platform Truck, 660 lbs, 24-3/4 x 36 x 29-1/2 Inches, Blue (SPR02040) || Best Choice Products 4-Wheel Foldable Rolling Warehouse Moving Flatbed Platform Dolly Push Cart w/ 330lb Capacity, Non-S || Vestil LID-STL-LL Steel Lever Lock Pail Lid, for 5 gallon, Black"
l2_multihop_ranking,<a_95>,27,gauge_meter,0.4444444444444444,0.07407407407407407,gauge_meter:12; other:10; fastener:3; adhesive_epoxy:2,"MLCS 9080 Billy Pedal Foot Switch, Deadman Style || Genie 34107R.S Screw Drive Carriage || Westek SW103CT Outdoor Swivel Photo Control || Honeytek A6013L Capacitor Tester || HFS (R) Magnetic Base Indicator Back holder For AGD2 1"" Dial Indicator"
l2_multihop_ranking,<a_118>,44,other,0.8181818181818182,0.18181818181818182,other:36; adhesive_epoxy:5; gauge_meter:2; fastener:1,"Spectra 360 Electrode Gel - Parker Laboratories - 60g (2oz) Tube - (Pack of 3) || SafeTouch Nitrile Exam Gloves, Non Latex, Powder Free, Small, 100/Box || Dynarex 2201 Medical Surgical Face Masks (Pack of 50) || 3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS || Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX"
l2_multihop_ranking,<a_193>,77,other,0.5324675324675324,0.23376623376623376,other:41; 3d_filament:18; connector_fitting:7; gauge_meter:5; tape:3; adhesive_epoxy:1,"Metronic 12 inch Impulse Bag Sealer Poly Bag Sealing Machine Heat Seal Closer with Repair Kit(12 inch) || Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.093"" Thickness, 12"" Width, 24"" Length || Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.08"" Thickness, 12"" Width, 24"" Length || High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft || Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelr"
l2_multihop_ranking,<a_41>,42,other,0.40476190476190477,0.11904761904761904,other:17; fastener:16; gauge_meter:6; adhesive_epoxy:3,"10pcs Mini Cabinet Drawer Butt Hinge || ARROW 160455 Drywall Drill Bit, Screw and Anchor Kit || Wall Control ASM-SH-1606 R Deep Pegboard Shelf Assembly for Wall Control Pegboard Only, 6"", Red || Bulldog 131525 Multi-Screwdriver Holder Peg Hook || Storehouse 67543 220 Piece Wall Anchor Assortment"
l2_multihop_ranking,<a_130>,31,tape,0.6774193548387096,0.2903225806451613,tape:21; other:7; gauge_meter:3,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6) || Scotch Fingerprint Lifting Tape 8004 Clear, 2 in x 10 yd, Conveniently Packaged (Pack of 6) || Avery Shipping Tags, Reinforced Hole, Manila, 4.75 x 2.375 Inches, Pack of 100 (11011) || 3M Safety Stripe Tape 5702 Black/Yellow, 1 in x 36 yd 5.4 mil, Conveniently Packaged (Pack of 1) || Durable Heavy Duty Aluminum Foil Roll, 18 Width x 1000' Length"
l2_multihop_ranking,<a_12>,46,other,0.5,0.13043478260869565,other:23; gauge_meter:18; fastener:4; adhesive_epoxy:1,"PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center || Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes || Neiko 10197A Titanium Step Drill Bit Set, High Speed Steel | 5-Piece Set | Total 50 Sizes || Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack || Miller Electric 229895 Gage, Wire Metal Sizes"
l2_multihop_ranking,<a_217>,17,fastener,0.5882352941176471,0.11764705882352941,fastener:10; gauge_meter:4; other:1; adhesive_epoxy:1; connector_fitting:1,"25-Pack 7/64"" Stainless Steel Screw Eye Rings || IIT 16736 Safety PTO Pin Assortment, 5-Piece || 3M 05539 Roloc 2"" Disc Pad Assembly || Lifegard Aquatics 3/4-Inch Double Threaded Bulkhead || 315 Pieces Roll Pin Assortment Kit Set - SAE"
l2_multihop_ranking,<a_246>,48,connector_fitting,0.5625,0.25,connector_fitting:27; gauge_meter:11; adhesive_epoxy:7; fastener:2; 3d_filament:1,"Woodstock W1038 4-Inch Quick Connect and Disconnect || ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D || Anderson Metals Brass Hose Fitting, Connector, 5/16"" Barb x 3/8"" Male Pipe || Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe || Thogus Polyethylene Tube Fitting, 90 Degree Elbow, Black, 3/8"" Barbed (Pack of 10)"
l2_multihop_ranking,<a_175>,36,gauge_meter,0.4444444444444444,0.2777777777777778,gauge_meter:16; other:10; connector_fitting:8; fastener:1; adhesive_epoxy:1,"GREX P6/MP-3 23 Gauge Multi-Pack Headless Pins (3,000 per box) || SE TL10 10-Piece Test Lead Set with Alligator Clips || Tonor TM RJ45 RJ11 RJ12 CAT5 CAT 6 UTP Network Lan Cable Tester Test Tool || VicTsing RJ45 RJ11 Cable Tester Network LAN Ethernet Phone Telephone Cable Tester Wire Tracker Scanning Device Wire Meas || Push-On Alligator Clips for Test Leads"
l2_multihop_ranking,<a_54>,64,gauge_meter,0.546875,0.234375,gauge_meter:35; other:20; tape:8; connector_fitting:1,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length || White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length || Stainless Steel 304L Welded Round Tubing, 2"" OD, 1.93"" ID, 0.035"" Wall, 36"" Length || LDR Industries 516 B1210 Nylon Tubing, 1/2"" x 10', Clear || Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter"
l2_multihop_ranking,<a_109>,36,connector_fitting,0.6666666666666666,0.7222222222222222,connector_fitting:24; other:6; gauge_meter:4; fastener:1; adhesive_epoxy:1,"uxcell 5 Pcs Dual Row 4 Position Covered Screw Terminal Strip 600V 25A || SA180 Adhesive Standoffs, 24 Pack, 0.180"" Height, Offset 0.6x0.6"" Base, Fits 0.125"" PCB Hole || Uxcell a14092200ux1053 LED Pilot Light Panel Indicator (Pack of 3) || Nilight GA0005 Holder TAP Adapter Mini ATM APM Blade Fuse Holder-10 Pack || Uxcell a10073000ux0031 2 Pcs 8 Position Double Row Screw Terminal Covered Barrier Strip 600V 25A"
l2_multihop_ranking,<a_153>,38,other,0.5,0.13157894736842105,other:19; fastener:7; tape:6; gauge_meter:5; adhesive_epoxy:1,"Stainless Steel Tumbling Media Pins - 0.047"" Diameter, 0.255"" Length (5 lb Pack) || 110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length || Caster Classics 2-inch Low Profile HD Rubber Wheel Plate Casters - 4-Pack || Workbench Caster Kit 4 Pack || 4.5"" x 7/8"" Premium Zirconia Flap Disc Grinding Wheel 60 Grit Type 29-10 Pack"
l2_multihop_ranking,<a_26>,20,other,0.6,0.1,other:12; gauge_meter:5; connector_fitting:1; fastener:1; adhesive_epoxy:1,#10 Solid Rubber Stopper || 5 Gallon Plastic Hedpack with cap || CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass || RiteBrew Rubber Stopper - Size 10 - Drilled || AmScope 50pc Pre-Cleaned Blank Ground Edge Glass Microscope Slides and 100pc Pre-Cleaned Square Glass Cover Slips Covers
l2_multihop_ranking,<a_36>,40,other,0.7,0.2,other:28; fastener:5; gauge_meter:4; adhesive_epoxy:1; connector_fitting:1; tape:1,"LEDMart(tm) 50w LED Flood Light (2) Cool White Lamp Landscape Outdoor Waterproof 90-240v, 120 Degree Beam Angle (2) || uxcell Metal Nut LED Mounting Holder Panel w 3mm 50 Pieces Black || 100 x 2N2222 NPN TO-92 Plastic-Encapsulate Power Transistors 75V 600mA || SUNKEE 20pcs Photo Light Sensitive Resistor Photoresistor Optoresistor 5mm GM5539 5539 || microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)"
l2_multihop_ranking,<a_100>,13,tape,0.6153846153846154,0.07692307692307693,tape:8; adhesive_epoxy:3; other:2,"Rescue Tape RT1000201202USCO || GT-5000 (3 strips) Grip Tape for guns, cell phones, cameras, knives, tools - makes anything""Grippy"". || Phresh Duct Silencer 8 in x 24 in || Rothco Duct Tape || DEFRSMVT - SATE-LITE RSMVT Slow-Moving Vehicle Triangle"
l2_multihop_ranking,<a_105>,61,gauge_meter,0.5901639344262295,0.09836065573770492,gauge_meter:36; other:18; test_strip:6; adhesive_epoxy:1,"Vintage Shop PW-COIA-QACH Hydrometer 12"" Test Jar with Removable Base || URBEST Digital PH Meter, Black || Vktech New Universal 160 Full Range 1-14 pH Test Paper Strips Litmus Testing Kit N || Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips || Industrial Test Systems WaterWorks 481108 Total Hardness Test Strip, 3 Second Test Time, 0-1000ppm Range (Pack of 30)"
l2_multihop_ranking,<a_89>,31,other,0.6451612903225806,0.12903225806451613,other:20; adhesive_epoxy:6; fastener:5,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads || Rubbermaid Commercial Sanded Wood Handle with TapeRed Tip, 60-Inch Length, Natural (FG636200NAT) || Carlisle 3621962414 Sweep Complete Aluminum Handle Floor Sweep with Squeegee, Plastic Bristles, 24"" Length, 3"" Bristle T || 3M Garnet Sandpaper, 9-Inch by 11-Inch, Assorted-Grit, 5-Sheet - 9040NA || Rust-Oleum 278146 NeverWet 11-Ounce Outdoor Fabric Spray, Clear"
l2_multihop_ranking,<a_123>,9,other,0.7777777777777778,0.2222222222222222,other:7; adhesive_epoxy:1; fastener:1,"Enkay 150 Carded Polishing Compound Kit, 4 Piece || Wesco 272018 Deheader with Plastic Hand Grip, For Steel Drums || Stanley 21-106 8-Inch Mill Bastard File || Forney 72391 Replacement Cutters for Bench Grinding Wheel Dresser || Enkay 140-BL  1-Pound Black Emery Compound, Carded"
l2_multihop_ranking,<a_48>,52,other,0.6346153846153846,0.1346153846153846,other:33; gauge_meter:11; fastener:6; adhesive_epoxy:2,"Applied Magnets 2-pc, 1.5"" Strong NdFeB Neodymium Cup Magnet with Countersunk Hole. || South Main Hardware 810180, 12'/1"""", Silver Lashing Strap (2 Pack) || Master Lock Strap, 12 ft. Long Lashing Strap, 3060DAT (Pack of 2) || Stainless Steel 316 Wire Rope on Reel, 7x7 Strand Core, 1/8"" Bare OD, 250' Length, 340 lbs Breaking Strength || BYKES 50 Neodymium Super Strong Extremely Powerful Rare Earth Refrigerator Magnets 1/8 x 1/8 inch Cylinder N48"
l2_multihop_ranking,<a_23>,44,tape,0.6363636363636364,0.18181818181818182,tape:28; adhesive_epoxy:9; 3d_filament:7,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1) || Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1) || RH Adhesives HH-66 Industrial Strength Vinyl Cement Glue with Brush, 8 oz, Clear || RH Adhesives Br, HH-66 PVC 4 oz Vinyl Cement Glue with Brush || Duck Brand 442055 Wrap-Fix Repair Tape, 1-Inch by 10 Feet, Single Roll, Black"
l2_multihop_ranking,<a_254>,32,other,0.625,0.4375,other:20; gauge_meter:5; adhesive_epoxy:4; 3d_filament:3,"110 Copper Rectangular Bar, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 1/4"" Thickness, 2"" Width, 36"" Length || Pratt PRA0017 100% Recycled Corrugated Cardboard Box, 8"" Length x 6"" Width x 6"" Height, Kraft || KYDEX V Sheet - 0.028"" Thick, Black, 12&rdquo;x12&rdquo; Nominal || LASCO 02-1048E Rubber Sheet, 6-Inches X 6-Inches and 1/16-Inch Thick || HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Widt"
