idx,item_id,title,family,eval_count_global,r720b_output_sid,r720b_top1_sid,r720b_hit1,r720b_hit10,r720b_hit50,r720b_top1_item_ids,r720b_top1_titles,orig_align_output_sid,orig_align_top1_sid,orig_align_hit1,orig_align_hit10,orig_align_hit50,orig_align_top1_item_ids,orig_align_top1_titles,orig_best_output_sid,orig_best_top1_sid,orig_best_hit1,orig_best_hit10,orig_best_hit50,orig_best_top1_item_ids,orig_best_top1_titles
3397,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,19,<a_50><b_235><c_31>,<a_34><b_81><c_83>,0,1,1,280,WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ,<a_107><b_90><c_50>,<a_36><b_64><c_122>,0,0,1,1466,Seek Thermal Compact Imager for iOS-Apple,<a_107><b_90><c_50>,<a_36><b_64><c_122>,0,0,1,1466,Seek Thermal Compact Imager for iOS-Apple
3400,172,"Gorilla Super Glue Gel, 15 Gram, Clear",adhesive_epoxy,5,<a_48><b_237><c_217>,<a_59><b_183><c_212>,0,1,1,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",<a_165><b_52><c_74>,<a_202><b_52><c_97>,0,0,1,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",<a_165><b_52><c_74>,<a_202><b_52><c_122>,0,1,1,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black"
3409,1727,Home Brew Ohio 6382a Pectic Enzyme (powder) - 1 lb.,other,2,<a_177><b_57><c_83>,<a_63><b_55><c_102>,0,1,1,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",<a_150><b_81><c_248>,<a_52><b_216><c_222>,0,0,1,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",<a_150><b_81><c_248>,<a_52><b_216><c_222>,0,0,1,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece"
3411,3503,Yeast Nutrient - 8 oz.,fastener,2,<a_177><b_104><c_233>,<a_63><b_55><c_102>,0,1,1,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",<a_150><b_94><c_104>,<a_150><b_48><c_105>,0,0,0,2854,"Home Brew Ohio  Acid Blend, 2 oz.",<a_150><b_94><c_104>,<a_150><b_48><c_105>,0,0,0,2854,"Home Brew Ohio  Acid Blend, 2 oz."
3471,54,"Industrial & Scientific"" />",metadata_placeholder,7,<a_191><b_70><c_137>,<a_202><b_177><c_50>,0,1,1,339,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",<a_15><b_206><c_230>,<a_251><b_54><c_150>,0,0,1,728,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length",<a_15><b_206><c_230>,<a_228><b_40><c_13>,0,0,0,2606,"ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 3/16"" ID x 5/16"" OD, 100 feet Length"
3476,357,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER-CABLE,PNS18050"" />",gauge_meter,1,<a_136><b_34><c_106>,<a_136><b_34><c_52>,0,1,1,897,"PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes",<a_42><b_226><c_173>,<a_42><b_244><c_29>,0,0,1,17,"BOSTITCH BT1335B-1M 1-3/8-Inch 18-Gauge Brads, 1000 per Box",<a_42><b_226><c_173>,<a_42><b_226><c_0>,0,0,1,356,"PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)"
3487,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,19,<a_50><b_235><c_31>,<a_214><b_21><c_46>,0,1,1,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",<a_107><b_90><c_50>,<a_210><b_134><c_228>,0,0,0,1635,"Wypall X90 Extended Use Cloths (12891), Reusable Wipes BRAG BOX, Blue Denim, 1 Box / Case, 136 Sheets / Box",<a_107><b_90><c_50>,<a_210><b_134><c_255>,0,0,1,1241,"WypAll 41083 X60 Cloths, 1/4 Fold, 12 1/2 x 10, White, 70 per Pack (Case of 8 Packs)"
3517,130,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",tape,15,<a_59><b_226><c_154>,<a_76><b_151><c_121>,0,1,1,23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",<a_202><b_52><c_171>,<a_202><b_100><c_73>,0,0,1,23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",<a_202><b_52><c_171>,<a_202><b_100><c_73>,0,0,1,23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle"
3529,83,Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;,gauge_meter,9,<a_84><b_217><c_127>,<a_192><b_172><c_98>,0,1,1,876,"Mitutoyo 500-196-30 Advanced Onsite Sensor (AOS) Absolute Scale Digital Caliper, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD",<a_17><b_20><c_23>,<a_17><b_180><c_0>,0,0,0,2094,"Fowler 54-101-150-2 Xtra-Value Cal Electronic Caliper, Stainless Steel, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD",<a_17><b_20><c_23>,<a_17><b_180><c_0>,0,0,0,2094,"Fowler 54-101-150-2 Xtra-Value Cal Electronic Caliper, Stainless Steel, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD"
3557,1553,Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,8,<a_237><b_122><c_30>,<a_237><b_122><c_152>,0,1,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_191>,<a_158><b_72><c_70>,0,0,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_191>,<a_158><b_72><c_88>,0,1,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
3602,1553,Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,8,<a_237><b_122><c_30>,<a_237><b_122><c_152>,0,1,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_191>,<a_158><b_72><c_219>,0,0,1,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_191>,<a_158><b_72><c_88>,0,1,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
3710,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,19,<a_50><b_235><c_31>,<a_222><b_45><c_68>,0,1,1,395,Arctic Silver 5 AS5-3.5G Thermal Paste,<a_107><b_90><c_50>,<a_17><b_80><c_8>,0,0,0,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,<a_107><b_90><c_50>,<a_224><b_172><c_198>,0,0,1,1985,"Kreg SML-C2 2-Inch Washer Head #8 Coarse Pocket Screws, 50 Count"
3728,1576,"IPS Weld-On 3 Acrylic Plastic Cement with Weld-On Applicator Bottle with Needle, 4 oz Can, Clear",other,2,<a_124><b_157><c_109>,<a_131><b_6><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_165><b_205><c_147>,<a_44><b_9><c_168>,0,0,0,283,Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX,<a_165><b_205><c_147>,<a_44><b_9><c_168>,0,0,0,283,Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX
3753,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,16,<a_48><b_212><c_37>,<a_225><b_255><c_75>,0,1,1,3106,"Rust-Oleum 214382Heavy-Duty Degreaser, 32-Ounce",<a_165><b_247><c_68>,<a_202><b_198><c_77>,0,0,0,975,"X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Black",<a_165><b_247><c_68>,<a_66><b_92><c_236>,0,0,0,3106,"Rust-Oleum 214382Heavy-Duty Degreaser, 32-Ounce"
3784,2158,"eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green",3d_filament,6,<a_237><b_57><c_120>,<a_58><b_172><c_168>,0,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_126><c_115>,<a_223><b_86><c_176>,0,0,1,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_223><b_126><c_115>,<a_223><b_201><c_101>,0,0,1,3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood"
3791,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,25,<a_237><b_128><c_211>,<a_58><b_172><c_168>,0,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_20><c_170>,<a_251><b_164><c_181>,0,0,0,3593,"Linear Motion 8 mm Shaft, 30"" Length, Chrome Plated, Case Hardened, Metric",<a_223><b_20><c_170>,<a_223><b_80><c_3>,0,0,1,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
3809,2446,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,other,1,<a_91><b_105><c_124>,<a_91><b_47><c_8>,0,1,1,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_30><b_186><c_132>,<a_73><b_110><c_3>,0,0,1,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_30><b_186><c_132>,<a_73><b_58><c_117>,0,0,1,2229,Uxcell a11093000ux0385 10x 8 Pin DIP IC Sockets Adaptor Solder Type Socket
3832,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,15,<a_58><b_172><c_168>,<a_58><b_172><c_168>,1,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_198><c_182>,<a_17><b_80><c_8>,0,0,1,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,<a_223><b_198><c_182>,<a_223><b_198><c_36>,0,1,1,50,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue"
3835,3155,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",3d_filament,7,<a_58><b_251><c_78>,<a_58><b_251><c_55>,0,1,1,3669,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_72><c_23>,<a_223><b_198><c_230>,0,0,0,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",<a_223><b_72><c_23>,<a_223><b_72><c_76>,0,0,0,3670,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red"
3867,2697,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,30,<a_58><b_78><c_18>,<a_113><b_29><c_235>,0,1,1,2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",<a_223><b_80><c_159>,<a_223><b_80><c_0>,0,0,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",<a_223><b_80><c_159>,<a_223><b_80><c_3>,0,0,1,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
3914,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,20,<a_58><b_148><c_73>,<a_58><b_172><c_168>,0,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_198><c_9>,<a_223><b_20><c_170>,0,0,1,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_198><c_9>,<a_223><b_198><c_230>,0,1,1,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark"
3940,40,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",other,17,<a_47><b_252><c_221>,<a_2><b_42><c_213>,0,1,1,495,National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc,<a_173><b_93><c_124>,<a_108><b_86><c_226>,0,0,0,848,Rapidair 50200 Equal Tee Fitting with 1/2-Inch Tubing,<a_173><b_93><c_124>,<a_108><b_86><c_226>,0,0,1,848,Rapidair 50200 Equal Tee Fitting with 1/2-Inch Tubing
3953,2103,"TEMCo 1/2"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",adhesive_epoxy,2,<a_254><b_114><c_6>,<a_231><b_110><c_95>,0,1,1,286,"Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8",<a_228><b_72><c_189>,<a_228><b_45><c_18>,0,0,1,392,SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo,<a_228><b_72><c_189>,<a_228><b_198><c_1>,0,1,1,3232,"TEMCo 3/8"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK"
4010,2500,"Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder",other,3,<a_120><b_57><c_152>,<a_58><b_172><c_168>,0,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_91><b_10><c_71>,<a_223><b_80><c_84>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_91><b_10><c_71>,<a_223><b_212><c_0>,0,0,1,3302|3459,"PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm | PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm"
4156,3579,Inland 1.75mm Natural PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),3d_filament,3,<a_237><b_122><c_33>,<a_237><b_122><c_152>,0,1,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_4>,<a_158><b_72><c_88>,0,0,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_4>,<a_158><b_72><c_88>,0,0,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4181,507,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",other,2,<a_153><b_68><c_226>,<a_153><b_68><c_226>,1,1,1,507,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",<a_108><b_76><c_55>,<a_193><b_185><c_234>,0,0,0,2403,Evolution CC875L 7/8-Inch Diameter x 2-Inch Depth of Cut Cyclone High Speed Steel Annular Cutter,<a_108><b_76><c_55>,<a_193><b_76><c_133>,0,1,1,822,"Anytime Tools 24 pc Wire Brush Wheel & Cup - Brass & Stainless Steel 1/8"" Shank for Rotary Tools"
4183,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,19,<a_50><b_235><c_31>,<a_214><b_54><c_168>,0,1,1,532,"Carlisle 34101023 Bronco Round Waste Container Only, 10 Gallon, Gray",<a_107><b_90><c_50>,<a_236><b_71><c_42>,0,0,1,1737,"Uxcell a14012000ux0224 Rubber Toggle Switch Boot Weatherproof Protector Cover, 10 Piece, 11 mm Thread Diameter",<a_107><b_90><c_50>,<a_180><b_226><c_0>,0,1,1,2956|2957,DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver Head) | DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver Head)
4199,2157,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",3d_filament,6,<a_237><b_57><c_156>,<a_156><b_114><c_152>,0,1,1,1205,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",<a_223><b_126><c_16>,<a_223><b_126><c_115>,0,0,1,2158,"eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green",<a_223><b_126><c_16>,<a_223><b_126><c_0>,0,1,1,2703,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black"
4211,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,15,<a_58><b_172><c_168>,<a_58><b_172><c_168>,1,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_198><c_182>,<a_223><b_20><c_233>,0,0,1,1849,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple",<a_223><b_198><c_182>,<a_223><b_198><c_114>,0,1,1,444,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White"
4248,1695,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,4,<a_237><b_212><c_97>,<a_58><b_172><c_168>,0,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_121><c_15>,<a_223><b_198><c_3>,0,0,1,2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_121><c_15>,<a_223><b_80><c_84>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS"
4318,3547,3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3d_filament,8,<a_58><b_57><c_178>,<a_58><b_172><c_168>,0,1,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_187><c_18>,<a_223><b_198><c_230>,0,0,1,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",<a_223><b_187><c_18>,<a_223><b_187><c_125>,0,0,1,3474,3D Solutech See Through Red 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG)
4370,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,8,<a_71><b_98><c_88>,<a_237><b_122><c_152>,0,1,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_223><b_86><c_176>,<a_158><b_72><c_219>,0,0,0,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_223><b_86><c_176>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4404,2697,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,30,<a_58><b_78><c_18>,<a_71><b_98><c_88>,0,1,1,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_223><b_80><c_159>,<a_223><b_80><c_84>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_159>,<a_223><b_86><c_176>,0,0,1,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm"
