variant,l1,l2,size,dominant_family,family_purity,brand_purity,family_counts,sample_titles
l2_multihop_ranking,<a_173>,<b_173>,1,other,1.0,1.0,other:1,Power Wheels plunger type foot switch.
l2_multihop_ranking,<a_23>,<b_206>,1,tape,1.0,1.0,tape:1,Black Anti Slip Safety Grit Non Slip Tape - Highest Traction 60' Feet Many Sizes (2 inch width)
l2_multihop_ranking,<a_8>,<b_237>,1,gauge_meter,1.0,1.0,gauge_meter:1,"TP-LINKTL-ANT24EC5S 5m/16ft Antenna Extension Cable, RP-SMA Male to Female connector"
l2_multihop_ranking,<a_98>,<b_120>,1,fastener,1.0,1.0,fastener:1,"Arrow Fastener 608 Wide Crown Swingline Style Heavy Duty 1/2-Inch Staples, 1000-Pack"
l2_multihop_ranking,<a_44>,<b_55>,1,other,1.0,1.0,other:1,"Get Bats Out Rubber Toilet Plunger for Bathroom, Sink & Drain Clogs - Use in Homes, Commercial & Industrial bldgs"
l2_multihop_ranking,<a_140>,<b_158>,1,other,1.0,1.0,other:1,Oral-B Vitality Electric Toothbrush
l2_multihop_ranking,<a_235>,<b_114>,1,other,1.0,1.0,other:1,"NTE Electronics HS-ASST-2 Thin Wall Heat Shrink Tubing Kit, Black, Assorted Dia, 2-1/2"" Length, 158 Pieces"
l2_multihop_ranking,<a_8>,<b_28>,1,other,1.0,1.0,other:1,9M Antenna RP-SMA Extension Cable for Wi-Fi Wi Fi Router
l2_multihop_ranking,<a_232>,<b_171>,1,other,1.0,1.0,other:1,The Texas Waffle Maker
l2_multihop_ranking,<a_59>,<b_147>,1,connector_fitting,1.0,1.0,connector_fitting:1,360-Piece Solderless Electrical Terminal Assortment
l2_multihop_ranking,<a_235>,<b_32>,1,connector_fitting,1.0,1.0,connector_fitting:1,uxcell Wire Wrap Sleeve 2mm Dia 30mm Long Heat Shrink Tubing 280pcs Black
l2_multihop_ranking,<a_112>,<b_161>,1,fastener,1.0,1.0,fastener:1,The Hillman Group 707319  XL Washered Wing Nut 1/4-20 (50-Pack)
l2_multihop_ranking,<a_41>,<b_43>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Rok Hardware Heavy Duty Metal Bracket Right Angle Brace, 20 Gauge, Zinc Finish, 50 Pack"
l2_multihop_ranking,<a_36>,<b_65>,2,gauge_meter,0.5,0.5,gauge_meter:1; other:1,"3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack || 50pcs x Superbright 10mm Round LED Light Lamp Ultra Bright 10mm White led 30000MCD"
l2_multihop_ranking,<a_5>,<b_234>,1,other,1.0,1.0,other:1,"3"" X 4"" 4-mil Clear Resealable Zipper Poly Shipping Bags (Qty=100)"
l2_multihop_ranking,<a_246>,<b_12>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Banjo TF100 Polypropylene Bulkhead Tank Fitting, 1"" NPT Female"
l2_multihop_ranking,<a_196>,<b_129>,2,other,1.0,0.5,other:2,"MARS - Motors & Armatures 12905 370V Oval 5 Micro-Farads Motor Run Capacitor || Genteq Capacitor 10 UF MFD 370V 97F9002, 97F9002s (Replaces Old GE# 97F9002BZ3, Z97F9002, 27L669), 10 MFD at 370V, Oval"
l2_multihop_ranking,<a_193>,<b_120>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Eaton Weatherhead 3750X4 Brass CA360 Fitting, Street Tee, 1/4""NPT Female x NPT Male x NPT Female"
l2_multihop_ranking,<a_172>,<b_139>,2,other,0.5,0.5,other:1; adhesive_epoxy:1,"EFIXTK 3PCS Mini Solderless Breadboard,400 Ties Clear Circuit PCB Board Kit for Proto Shield Circboard Prototyping || SB404 Solderable PC BreadBoard, 1 Sided PCB, matches BB400 breadboards with Power Rails, 3.75 x 1.85in (95.3 x 47.0mm)"
l2_multihop_ranking,<a_76>,<b_30>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Gorilla 100 Percent Silicone Sealant Caulk, 2.8 ounce Squeeze Tube, Clear"
l2_multihop_ranking,<a_8>,<b_212>,5,gauge_meter,0.8,0.6,gauge_meter:4; connector_fitting:1,Ginsco 160pcs Nylon Fully Insulated Male / Female Spade Wire Crimp Quick Disconnects Wire Terminals Connector Set || Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal || Ginsco 110pcs Male Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal || Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Termi || Ginsco 110pcs Female Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal
l2_multihop_ranking,<a_123>,<b_233>,2,other,1.0,1.0,other:2,"500 qty 3/8"" Inch Steel Shot Slingshot Ammo Balls || 1000 qty 3/8"" Inch Steel Shot Slingshot Ammo Balls"
l2_multihop_ranking,<a_210>,<b_159>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz"
l2_multihop_ranking,<a_23>,<b_250>,1,tape,1.0,1.0,tape:1,Sticky Ass Tape SAT 1.81-Inch by 35 yards Tape
l2_multihop_ranking,<a_165>,<b_181>,1,other,1.0,1.0,other:1,Bessey BVVB Vacuum Base Vise
l2_multihop_ranking,<a_174>,<b_70>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Sika Corporation 106711 Self Leveling Sealant, 29-Ounce, Gray"
l2_multihop_ranking,<a_38>,<b_121>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Sound Decibel Meter, GoerTek Digital Mini Sound Pressure Level Meter, Audio Noise Measurement 30-130dBA,MAX/MIN Hold,Aut"
l2_multihop_ranking,<a_241>,<b_158>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Vktech 10ml Dropper Bottles,Plastic,50 Pcs"
l2_multihop_ranking,<a_226>,<b_242>,3,other,0.3333333333333333,0.3333333333333333,other:1; gauge_meter:1; fastener:1,"Cobalt Blue Glass Bottles with Droppers 2 Oz - 12 Per Package || Boston Round Bottles, 1/2 Oz Pack of 12 || LabStock Brand 120ml / 4oz Amber Glass Packer Bottle, Pack of 12"
l2_multihop_ranking,<a_158>,<b_241>,1,3d_filament,1.0,1.0,3d_filament:1,"MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood"
l2_multihop_ranking,<a_158>,<b_64>,1,3d_filament,1.0,1.0,3d_filament:1,Antique Bronze Metallic PLA - 3D Printing Filament (1.75mm 0.5 kg) Made in the USA
l2_multihop_ranking,<a_173>,<b_91>,1,other,1.0,1.0,other:1,"Soyan 3D Pen for Arts and Crafts, 3D Molding, Sculpting and Doodling, Perfect Gift for Kids (Gray)"
l2_multihop_ranking,<a_99>,<b_7>,1,fastener,1.0,1.0,fastener:1,"3M Fastener TB3526N/TB3527N Hook/Loop Black, 1 in x 10 ft (1 Mated Strip/Bag)"
l2_multihop_ranking,<a_200>,<b_246>,1,gauge_meter,1.0,1.0,gauge_meter:1,"3Doodler Create 3D Pen with 50 Plastic Strands, No Mess, Non-Toxic -"
l2_multihop_ranking,<a_241>,<b_141>,1,other,1.0,1.0,other:1,"Argos Technologies B3125-50 Basins, 25 mL, White (Pack of 50)"
l2_multihop_ranking,<a_227>,<b_14>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Industrial & Scientific"" />"
l2_multihop_ranking,<a_241>,<b_65>,1,gauge_meter,1.0,1.0,gauge_meter:1,"SEOH 16 X 125mm Plastic Test Tubes with Caps, 25 Pack"
l2_multihop_ranking,<a_241>,<b_72>,3,other,0.6666666666666666,0.6666666666666666,other:2; gauge_meter:1,"Eisco Labs Wood Test Tube Rack, 12 Tube Capacity, 7/8"" (22mm) Holes || Karter Scientific 208U2 Plastic Test Tube Rack for 15/17 mm Tubes, Holds 50, Detachable || Premium Test Tube Rack, (6) 25mm Holes and (6) Pins - Solid Wood - 9.4"" Long, 3.75"" Tall"
l2_multihop_ranking,<a_145>,<b_237>,1,other,1.0,1.0,other:1,"Rutland Fireplace Mortar Cartridge, 10.3-Ounce, Gray"
l2_multihop_ranking,<a_175>,<b_61>,1,connector_fitting,1.0,1.0,connector_fitting:1,Uxcell a12021600ux0257 Audio Male Adapter Connectors (Pack of 5)
l2_multihop_ranking,<a_44>,<b_69>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle"
l2_multihop_ranking,<a_82>,<b_249>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Campbell Mfg Llc 2""  Quietsewage Chk Valve B-0823-20C Well Supply Accessories"
l2_multihop_ranking,<a_165>,<b_248>,1,other,1.0,1.0,other:1,Shop Fox D4082 4-Inch Cross-Sliding Vise
l2_multihop_ranking,<a_51>,<b_0>,2,other,1.0,1.0,other:2,"ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51) || ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)"
l2_multihop_ranking,<a_76>,<b_191>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Flex Shot 30804 Rubber Adhesive Sealant Caulk, 8-oz, Almond (Mildew Resistant), 1 Pack"
l2_multihop_ranking,<a_122>,<b_204>,1,other,1.0,1.0,other:1,Nelson Wood Shims CSBP56 Csh8/56/120/Mgd 8'' Bulk Contractor
l2_multihop_ranking,<a_193>,<b_37>,1,connector_fitting,1.0,1.0,connector_fitting:1,SOLOOP 300Pcs Mixed Assorted Crimp Terminal Sleeve Kit Insulated Wires Connectors Set
l2_multihop_ranking,<a_238>,<b_248>,3,connector_fitting,1.0,1.0,connector_fitting:3,"Stainless Steel 316 Cast Pipe Fitting, 90 Degree Street Elbow, Class 150, 1"" NPT Male X Female || Stainless Steel 316 Cast Pipe Fitting, Coupling, Class 150, 1/2""NPT Female || Stainless Steel 304 Cast Pipe Fitting, 90 Degree Elbow, MSS SP-114, 1"" NPT Female"
l2_multihop_ranking,<a_247>,<b_110>,2,other,1.0,1.0,other:2,"Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx || Dynarex Medicut Scalpels Disposable Sterile #15 10/Bx"
l2_multihop_ranking,<a_38>,<b_104>,5,other,1.0,0.4,other:5,"ELEGOO Stepstick Stepper Motor Driver Module A4988 + Heat Sink for 3D Printer Reprap, CNC Machine or Robotics(Pack of 5) || Longruner A4988 Stepstick Stepper Motor Driver Module + Heat Sink for 3d Printer Reprap (Pack of 5 Pcs) || ELEGOO 5 Sets 28BYJ-48 ULN2003 5V Stepper Motor + ULN2003 Driver Board for Arduino || Hobbypower A4988 StepStick Stepper Motor Driver Module + Heat Sink for 3D Printer Reprap (pack of 5 pcs) || [3D CAM] 5 PCS DRV8825 StepStick Stepper Motor Drivers for 3D Printer Electronics, CNC Machine or Robotics"
l2_multihop_ranking,<a_76>,<b_108>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"GE Silicone 2+ Kitchen & Bath Caulk, 10.1 Oz. Tube, Almond, GE5060"
l2_multihop_ranking,<a_69>,<b_133>,1,fastener,1.0,1.0,fastener:1,"Hoover Power Path Pro Advanced Carpet Cleaner, FH51102PC"
l2_multihop_ranking,<a_44>,<b_137>,1,other,1.0,1.0,other:1,"O-Cedar Professional 18"" Multi-Surface Push Broom"
l2_multihop_ranking,<a_177>,<b_209>,2,other,1.0,1.0,other:2,"Crest Pro-health Multi-Protection Alcohol Free, Clean Mint/Clear Mint (Package may vary), 1-liter Bottles (Pack of 3) || Crest Pro-Health Clinical Gum Protection Invigorating Clean Mint Toothpaste 4 Oz (Pack of 2)"
l2_multihop_ranking,<a_235>,<b_106>,7,adhesive_epoxy,1.0,1.0,adhesive_epoxy:7,"TEMCo 3/8"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || TEMCo 1/2"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED || TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK"
l2_multihop_ranking,<a_246>,<b_99>,2,connector_fitting,0.5,0.5,connector_fitting:1; gauge_meter:1,"Anderson Metals Brass Garden Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Hose || Dixon Valve & Coupling BN32 Brass Hose Fitting, Adapter, 1/4"" NPTF Male x 3/8"" Hose Inner Diameter Barbed"
l2_multihop_ranking,<a_34>,<b_116>,1,other,1.0,1.0,other:1,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades"
l2_multihop_ranking,<a_41>,<b_194>,1,fastener,1.0,1.0,fastener:1,"Dorman Hardware 4-9770 Storage Hooks Assortment, 4-Pack"
l2_multihop_ranking,<a_66>,<b_150>,1,tape,1.0,1.0,tape:1,"Pac-Kit by First Aid Only 8-050 First Aid Adhesive Tape, 5 yds Length x 1/2"" Width"
l2_multihop_ranking,<a_69>,<b_13>,1,other,1.0,1.0,other:1,Shop-Vac 5986100 8-Gallon 5.5 Peak HP Stainless Steel Wet Dry Vacuum
l2_multihop_ranking,<a_246>,<b_128>,1,connector_fitting,1.0,1.0,connector_fitting:1,Fernco Inc. P1056-44 4-Inch Stock Coupling
l2_multihop_ranking,<a_177>,<b_141>,1,other,1.0,1.0,other:1,"Tom's of Maine Natural Care Toothpaste, Propolis & Myrrh, Antiplaque, Cinnamint, 5.5 oz (170 g) (Pack of 6)"
l2_multihop_ranking,<a_98>,<b_248>,1,other,1.0,1.0,other:1,Zulco International (n) Operating Scissors- Sharp/Sharp- 5 1/2 Straight
l2_multihop_ranking,<a_32>,<b_56>,1,other,1.0,1.0,other:1,100% Authentic Czech Pipe Tool - Tobacco Pipe Reamer Tamper Pokers Tool
l2_multihop_ranking,<a_193>,<b_57>,1,other,1.0,1.0,other:1,"Action Pump 4007-10 Polyethylene Siphon Pump for use on 5 Gallon Pails, 2 GPM (Pack of 10)"
l2_multihop_ranking,<a_140>,<b_181>,1,gauge_meter,1.0,1.0,gauge_meter:1,"MeasuPro Laser Infared Digital Instant Read Thermometer, Blue and Grey"
l2_multihop_ranking,<a_48>,<b_204>,1,other,1.0,1.0,other:1,Tie Down Engineering 81201 Bow Marine Safety Chain
l2_multihop_ranking,<a_69>,<b_117>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Bissell Garage Pro Wall-Mounted Wet Dry Car Vacuum/Blower With Auto Tool Kit, 18P03"
l2_multihop_ranking,<a_117>,<b_75>,2,other,1.0,1.0,other:2,Delta Power Equipment Corporation 50-723 1 hp Dust Collector || Delta Power Equipment Corporation 50-767 1.5 hp Dust Collector
l2_multihop_ranking,<a_54>,<b_62>,2,gauge_meter,1.0,1.0,gauge_meter:2,"ATP IMBIBE NSF 61 Polyethylene Plastic Tubing, Blue, 11/64"" ID x 1/4"" OD, 100 feet Length || ATP IMBIBE NSF 61 Polyethylene Plastic Tubing, White, 11/64"" ID x 1/4"" OD, 100 feet Length"
l2_multihop_ranking,<a_13>,<b_123>,2,fastener,1.0,1.0,fastener:2,"Hillman 812587 3/8X4 Carriage Bolt, 3/8 x 4-Inch || Hillman 812584 3/8X3-1/2 Carriage Bolt, 3/8 x 3-1/2-Inch"
l2_multihop_ranking,<a_95>,<b_161>,1,other,1.0,1.0,other:1,FastCap 3-H LMOUNT 3rd Hand Lasermount
l2_multihop_ranking,<a_12>,<b_222>,1,other,1.0,1.0,other:1,"HFS 12 pcs precision angle block set 1/4,1/2,1 to 5 & 5 to 30 degree"
l2_multihop_ranking,<a_153>,<b_143>,2,fastener,1.0,0.5,fastener:2,"20Pcs Steel Rivet Nut Insert Nutsert 5/16-18 || ABN Aluminum Rivet Assortment Set 500-Piece Rivets Kit &ndash; 1/8""x1/4"", 1/8""x5/16"", 1/8""x3/8"", 3/16""x5/16"", 3/16""x3/8"""
l2_multihop_ranking,<a_112>,<b_88>,1,fastener,1.0,1.0,fastener:1,uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC
l2_multihop_ranking,<a_209>,<b_31>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Omron Healthcare H-CL22 ComFit BP Cuff, Pre-formed, Wide Range 9""-17"" ()"
l2_multihop_ranking,<a_98>,<b_180>,1,other,1.0,1.0,other:1,Premium Life Hemostat Kelly Curved Forceps
l2_multihop_ranking,<a_89>,<b_246>,1,other,1.0,1.0,other:1,"Scotch-Brite(TM) Light Cleansing Pad 7445, Aluminum Silicate, 9"" Length x 6"" Width, White  (Pack of 20)"
l2_multihop_ranking,<a_65>,<b_201>,1,other,1.0,1.0,other:1,"Tom's of Maine Natural Antiplaque,Tartar Control and Whitening Toothpaste, Fennel, 6-Ounce Tubes (Pack of 6)"
l2_multihop_ranking,<a_118>,<b_49>,1,other,1.0,1.0,other:1,"Dynarex Powder Free Vinyl Exam Gloves, X-Large, 100 Count"
l2_multihop_ranking,<a_160>,<b_198>,2,tape,1.0,0.5,tape:2,"Glowz Glow in the Dark Photoluminescent Green Luminous Tape 30' ft Length x 1 Inch Wide High Luminance, Waterproof, Remo || Heskins LLC PHOT1/2 Glow in the Dark Photoluminescent Egress Tape, 1/2"" x 30'"
l2_multihop_ranking,<a_140>,<b_212>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Oral-B Professional Precision Clean Replacement Brush Head 4 Count
l2_multihop_ranking,<a_69>,<b_79>,1,other,1.0,1.0,other:1,Hoover Commercial C3820 Spotter and Carpet Cleaner with 3 Brush Roll Speeds
l2_multihop_ranking,<a_200>,<b_217>,2,other,1.0,1.0,other:2,"3Doodler Start Mega Box Set 3D Printing Pen - Designed for Young Creators - Doodle Anything in 3D || 3Doodler Start Emoji & Symbol DoodleBlock Kit with 2 Plastic Packs, (3D Pen not Included)"
l2_multihop_ranking,<a_95>,<b_190>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Pomona 6341 Precision Electronic Probe Kit
l2_multihop_ranking,<a_65>,<b_91>,5,3d_filament,0.8,0.4,3d_filament:4; fastener:1,"ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000) || Printrbot Assembled Metal Simple 3D Printer, Black, PLA Filament, 1.75mm Ubis Hot End, 6"" x 6"" x 6"" Build Volume || Printrbot Metal Simple 3D Printer Kit, Black, PLA Filament, 1.75mm Ubis Hot End, 6"" x 6"" x 6"" Build Volume || New Matter MOD-t Desktop 3D Printer | Built-In WiFi, Easy to Use, Safe and Quiet || FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity"
l2_multihop_ranking,<a_173>,<b_123>,1,other,1.0,1.0,other:1,Dyson Ball Compact Animal Canister Vacuum Cleaner (same as Dyson DC 47 Animal Compact Canister) - Corded
l2_multihop_ranking,<a_255>,<b_246>,1,other,1.0,1.0,other:1,"Kimtech Industrial Cleaning Wipes, Disposable, Low Lint Quarterfold Wipes (33560), 8 Packs / Case, 66 Sheets / Pack"
l2_multihop_ranking,<a_196>,<b_175>,1,other,1.0,1.0,other:1,Volmate VOL66A-WS 6.6A / 33W Portable Travel Charger Rapid 3 USB Ports Car Charger With Smart Sharing IC
l2_multihop_ranking,<a_158>,<b_204>,2,other,1.0,0.5,other:2,"Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm || RioRand(TM) Borosilicate glass for heatbed MK2/MK2A of 3D printer,Reprap, Mendel"
l2_multihop_ranking,<a_76>,<b_237>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Caulk Gun, ProTouch 0574 A Better caulking System for homeowners. Includes 2 oz. Tube of White siliconized Acrylic Caulk"
l2_multihop_ranking,<a_32>,<b_146>,1,fastener,1.0,1.0,fastener:1,"Rubbermaid Commercial AutoFlush Toilet System, FG401805A"
l2_multihop_ranking,<a_95>,<b_252>,2,fastener,0.5,0.5,fastener:1; other:1,H-B DURAC 4-Channel Electronic Timer with White Board and Certificate of Calibration (B61700-3700) || RANCO ETC-111000 Digital Cold Temperature Control NEW
l2_multihop_ranking,<a_195>,<b_44>,1,3d_filament,1.0,1.0,3d_filament:1,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers"
l2_multihop_ranking,<a_130>,<b_106>,1,tape,1.0,1.0,tape:1,"Scotch Light Duty Packaging Tape 610 Clear Heat Resistant, 1 in x 72 yd (Pack of 1)"
l2_multihop_ranking,<a_41>,<b_88>,1,other,1.0,1.0,other:1,"Dorman Hardware 4-9820 Peghooks, Value-Pack, 28-Piece"
l2_multihop_ranking,<a_194>,<b_108>,1,other,1.0,1.0,other:1,Performacide 102000 Disinfectant for Hard Non-Porous Surfaces Gallon Kit
l2_multihop_ranking,<a_89>,<b_122>,1,other,1.0,1.0,other:1,"Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)"
l2_multihop_ranking,<a_89>,<b_66>,1,other,1.0,1.0,other:1,"Rubbermaid Commercial FGH136000000 Invader Side-Gate Wet Mop, Vinyl-Covered Aluminum Handle, 60-inch"
l2_multihop_ranking,<a_247>,<b_232>,1,other,1.0,1.0,other:1,"Dynarex 4110 Medi-Cut Sterile Disposable #10 Scalpels, Steel Blade (Pack of 10)"
l2_multihop_ranking,<a_98>,<b_185>,1,other,1.0,1.0,other:1,SEOH Scalpel Handle- #3 - Fits 10 Thru 15
l2_multihop_ranking,<a_69>,<b_4>,1,other,1.0,1.0,other:1,"PORTER-CABLE Wet/Dry Vacuum, 6 Gallon, 4 Horsepower"
l2_multihop_ranking,<a_140>,<b_15>,3,other,0.6666666666666666,1.0,other:2; adhesive_epoxy:1,"Eureka AirSpeed 2-in-1 Stick and Handheld Vacuum || Eureka AirSpeed ONE, Bagless Upright Vacuum AS2013A - Corded || Eureka AirSpeed AS1001A Gold Bagless Upright"
l2_multihop_ranking,<a_187>,<b_23>,1,other,1.0,1.0,other:1,"Delta 561T-DST Compel Single Lever Handle Bathroom Faucet with Touch2O. Technology, Chrome"
l2_multihop_ranking,<a_89>,<b_76>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz
l2_multihop_ranking,<a_32>,<b_107>,1,other,1.0,1.0,other:1,"Schaeffer Manufacturing Co. 0707-012S Extreme V-Twin Synthetic Plus Racing Oil 20W-50, 1 quart"
l2_multihop_ranking,<a_237>,<b_200>,1,other,1.0,1.0,other:1,"Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart"
l2_multihop_ranking,<a_104>,<b_53>,1,other,1.0,1.0,other:1,Georgia-Pacific ADS200B Cormatic Automated Designer Series Towel Dispenser
l2_multihop_ranking,<a_12>,<b_254>,1,other,1.0,1.0,other:1,Jonard Tools Mid Span Slitter (1.2mm-3.3mm)
l2_multihop_ranking,<a_104>,<b_13>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Rubbermaid Commercial Products 1955228 Microburst 3000 CST Dispenser with LumeCel Technology, Black"
l2_multihop_ranking,<a_239>,<b_244>,1,gauge_meter,1.0,1.0,gauge_meter:1,FLIR TA74 Universal Flex Current Probe (18in.)
l2_multihop_ranking,<a_65>,<b_217>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,GREAT STUFF Fireblock 12 oz Insulating Foam Sealant
l2_multihop_ranking,<a_140>,<b_223>,1,other,1.0,1.0,other:1,"Eureka As1095A Professional Bagless Upright Vacuum Cleaner with High Flow Air Channels-Corded, White"
l2_multihop_ranking,<a_255>,<b_146>,2,other,1.0,0.5,other:2,"WypAll 06280 X80 Foodservice Towel, Kimfresh Antimicrobial Hydroknit, 12 1/2 x 23 1/2 (Case of 150) || Brawny Dine-A-Cloth 29651 FLAX 700 Medium Duty Back-of-House Foodservice Wipers, 1/4 Fold (Pack of 150)"
l2_multihop_ranking,<a_114>,<b_62>,1,other,1.0,1.0,other:1,"General Tools TS03 ToolSmart Wifi Connected Borescope Video Inspection Camera, 3.3-Foot Waterproof Probe with 8-mm Camer"
l2_multihop_ranking,<a_200>,<b_58>,2,3d_filament,1.0,1.0,3d_filament:2,"Dremel Digilab 3D20 3D Printer, Idea Builder for Brand New Hobbyists and Tinkerers || Dremel Digilab 3D40 Award Winning 3D Printer, Idea Builder with semi automated leveling, print PLA at 100 micron resolut"
l2_multihop_ranking,<a_255>,<b_29>,1,other,1.0,1.0,other:1,"Kimtech 33330 W4 Critical Task Wipers, Flat Double Bag, 12x12, White, 100 per Pack (Case of 5 Packs)"
l2_multihop_ranking,<a_72>,<b_78>,1,test_strip,1.0,1.0,test_strip:1,"Performacide 122000 Mold and Mildew Eliminator, Gallon Kit"
l2_multihop_ranking,<a_19>,<b_53>,1,other,1.0,1.0,other:1,"Rubbermaid Commercial Products Executive Janitorial Housekeeping Quick Cart, Large, 1902465"
l2_multihop_ranking,<a_32>,<b_5>,1,other,1.0,1.0,other:1,"Schaeffer Manufacturing Co. 0131-021S Neutra Fuel Stabilizer, 12 oz"
l2_multihop_ranking,<a_200>,<b_85>,1,other,1.0,1.0,other:1,AtmosFlare 3D Pen Set
l2_multihop_ranking,<a_183>,<b_102>,2,other,0.5,1.0,other:1; gauge_meter:1,"ZING 7119 RecycLockout Lockout Tagout Kit, 11 Component, General Application || ZING 7100 RecycLockout Lockout Tagout, Large Plug Lockout, Recycled Plastic"
l2_multihop_ranking,<a_19>,<b_198>,1,other,1.0,1.0,other:1,"Iliving Commercial Fiberglass Fire-Resistant Trash Can, 7 Quart or 1.75 gal, Rectangular, Beige"
l2_multihop_ranking,<a_69>,<b_221>,1,other,1.0,1.0,other:1,"WORKSHOP Ash Vacuum Cleaner WS0500ASH, 5-Gallon Ash Vac For Fireplaces, Stoves, BBQ Pits; 3.0 Peak Horsepower Ash Vacuum"
l2_multihop_ranking,<a_174>,<b_108>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"RustOleum 291995 Gray Concrete Saver Putty Patch, 3 lb, 16 gal, Pouch (Pack of 6)"
l2_multihop_ranking,<a_100>,<b_132>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, "
l2_multihop_ranking,<a_254>,<b_129>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide"
l2_multihop_ranking,<a_236>,<b_20>,3,other,1.0,1.0,other:3,uxcell 624ZZ 4mm x 13mm x 5mm Single Row Shielded Deep Groove Ball Bearing 10 Pcs || uxcell a11111600ux0002 Amico 5 Pcs 608RS 8 x 22 x 7mm Shield Deep Groove Ball Bearings || uxcell 10 Pcs 17mm x 6mm x 6mm Single Row Shielded Deep Groove Ball Bearing 606ZZ
l2_multihop_ranking,<a_158>,<b_78>,1,3d_filament,1.0,1.0,3d_filament:1,"Proto-pasta CFP11705 The Original Carbon Fiber Spool , PLA 1.75 mm, 500 g , Black"
l2_multihop_ranking,<a_32>,<b_196>,1,other,1.0,1.0,other:1,Excellante 24-Inch Standard Mixing Paddle
l2_multihop_ranking,<a_15>,<b_218>,1,other,1.0,1.0,other:1,Steelex D2613 3-Inch Threaded Swivel Polyurethane Wheel
