item_id,item_title,family,target_sid,target_l1,target_l2,eval_count,hit1_rate,hit10_rate,mean_rank,top1_same_family,top1_history_repeat,l1_bucket_size,l2_bucket_size
3275,Pyrex Erlenmeyer Flask Starter Pack,connector_fitting,<a_94><b_195><c_240>,<a_94>,<a_94><b_195>,1,0.0,0.0,999.0,0.0,1.0,111,7
3277,"GSC International RS-SOLID-A Stoppers Rubber, Assorted Solid, 1 lb., Pack of 30",other,<a_170><b_60><c_212>,<a_170>,<a_170><b_60>,1,0.0,0.0,999.0,0.0,0.0,25,1
3290,Rectorseal 31631 1/4 Pint Brush Top Tru-Blu&nbsp;Pipe Thread Sealant,adhesive_epoxy,<a_244><b_151><c_12>,<a_244>,<a_244><b_151>,1,0.0,0.0,999.0,0.0,1.0,72,3
3297,"LDR 020 9645 Pressure Gauge, 3/4-Inch IPS, 200 lb. Pressure",connector_fitting,<a_229><b_36><c_36>,<a_229>,<a_229><b_36>,1,0.0,0.0,999.0,0.0,1.0,36,2
3298,"Malida 1/4 inch Quick Connect Check Valve for RO purifiers Water Reverse Osmosis System,5PCS",connector_fitting,<a_108><b_39><c_41>,<a_108>,<a_108><b_39>,1,0.0,0.0,999.0,0.0,1.0,143,1
3302,"PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm",3d_filament,<a_223><b_212><c_0>,<a_223>,<a_223><b_212>,1,0.0,0.0,999.0,0.0,1.0,247,5
3314,"Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male",tape,<a_108><b_42><c_246>,<a_108>,<a_108><b_42>,1,0.0,0.0,999.0,0.0,1.0,143,7
3330,"Online Best Service 3"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty , Pack of 4",other,<a_87><b_74><c_159>,<a_87>,<a_87><b_74>,1,0.0,0.0,999.0,0.0,1.0,71,3
3334,Ajax Scientific 7 Piece Plastic Gear and Bushing Set,other,<a_159><b_117><c_43>,<a_159>,<a_159><b_117>,1,0.0,0.0,999.0,1.0,0.0,52,1
3335,50pcs x Superbright 10mm Round LED Light Lamp Ultra Bright 10mm White led 30000MCD,other,<a_73><b_223><c_193>,<a_73>,<a_73><b_223>,1,0.0,0.0,999.0,0.0,0.0,114,2
3336,"Sponge Neoprene With Adhesive 1/8"" Thick X 54"" Wide X 1'",adhesive_epoxy,<a_170><b_230><c_0>,<a_170>,<a_170><b_230>,1,0.0,0.0,999.0,0.0,0.0,25,2
3337,"Vastar ESD Anti-Static Wrist Strap Components, Blue",other,<a_23><b_38><c_36>,<a_23>,<a_23><b_38>,1,0.0,0.0,999.0,0.0,0.0,50,1
3339,"Eaton Weatherhead 3220X12X8 Brass CA360 Fitting, Bushing, 1/2"" NPT Female x 3/4"" NPT Male",connector_fitting,<a_108><b_160><c_4>,<a_108>,<a_108><b_160>,1,0.0,0.0,999.0,0.0,0.0,143,4
3340,"E-Projects 25EP514150R 150 Ohm Resistors, 1/4 W, 5% (Pack of 25)",tape,<a_73><b_10><c_6>,<a_73>,<a_73><b_10>,1,0.0,0.0,999.0,0.0,0.0,114,4
3352,"Duda Energy VCV-WOG1000-F075 Vertical Check Valve, 304 Stainless Steel, 3/4"" NPT Spring Loaded In-line Low Cracking Pressure.75",connector_fitting,<a_108><b_101><c_132>,<a_108>,<a_108><b_101>,1,0.0,0.0,999.0,0.0,0.0,143,3
3354,"Thomas Traceable Kangaroo Thermometer, 7.5"" Probe Length, -58 to 572 degree F, -50 to 300 degree C",gauge_meter,<a_197><b_75><c_57>,<a_197>,<a_197><b_75>,1,0.0,0.0,999.0,0.0,0.0,60,1
3356,PURE Potassium Hydroxide Flakes - 2 LB (Caustic Potash Anhydrous KOH Dry),other,<a_66><b_38><c_249>,<a_66>,<a_66><b_38>,1,0.0,0.0,999.0,0.0,0.0,40,1
3359,Fermcap-S Foam Inhibitor- 1 oz.,other,<a_150><b_242><c_144>,<a_150>,<a_150><b_242>,1,0.0,0.0,999.0,1.0,0.0,116,1
3363,Rotometals Kilo Bismuth Metal 99.99% Premium Grade,other,<a_79><b_101><c_91>,<a_79>,<a_79><b_101>,1,0.0,0.0,999.0,1.0,0.0,60,1
3366,"Adafruit 0.56"" 4-digit 7-segment Display W/i2c Backpack - Red",fastener,<a_73><b_208><c_108>,<a_73>,<a_73><b_208>,1,0.0,0.0,999.0,0.0,1.0,114,5
3371,ASI PR005-1M Steel Slotted Din Rail (Pack of 10),fastener,<a_23><b_188><c_92>,<a_23>,<a_23><b_188>,1,0.0,0.0,999.0,0.0,0.0,50,2
3381,"E-Projects 25EP514120R 120 Ohm Resistors, 1/4 W, 5% (Pack of 25)",tape,<a_73><b_10><c_0>,<a_73>,<a_73><b_10>,1,0.0,0.0,999.0,0.0,1.0,114,4
3385,Zoostliss 11 in 1 Professional Network Computer Maintenance Repair Tools Rj45 Rj11 Cat5 LAN Network Tool Kit,other,<a_17><b_14><c_128>,<a_17>,<a_17><b_14>,1,0.0,0.0,999.0,1.0,1.0,99,3
3393,"Corning Pyrex Borosilicate Glass Flat Bottom Boiling Flask, 250mL Capacity",other,<a_94><b_252><c_36>,<a_94>,<a_94><b_252>,1,0.0,0.0,999.0,1.0,0.0,111,1
3395,"Times Microwave Professional Weatherproof Self-Bonding Silicone Sealing Tape for Coax Connectors / Antennas (1.5"" x 15')",adhesive_epoxy,<a_202><b_202><c_88>,<a_202>,<a_202><b_202>,1,0.0,0.0,999.0,0.0,1.0,117,3
3396,"2-1/2"" Oil Filled Pressure Gauge - Stainless Steel Case, Brass, 1/4"" NPT, Lower Mount Connection 0-60PSI",connector_fitting,<a_229><b_169><c_161>,<a_229>,<a_229><b_169>,1,0.0,0.0,999.0,0.0,1.0,36,3
3397,Install Bay 3MHST1 Heat Shrink 1 Inch (diameter) x 4 Foot,other,<a_228><b_243><c_227>,<a_228>,<a_228><b_243>,1,0.0,0.0,999.0,1.0,0.0,96,3
3399,"FibaTape FDW8436-U 2-Inch by 150-Feet Cement Board Tape-Alkali-Resistant/Self-Adhesive, Grey",adhesive_epoxy,<a_244><b_199><c_85>,<a_244>,<a_244><b_199>,1,0.0,0.0,999.0,0.0,1.0,72,1
3407,SEOH Beaker 3000ml Borosilicate Glass,other,<a_94><b_111><c_153>,<a_94>,<a_94><b_111>,1,0.0,0.0,999.0,1.0,0.0,111,1
3408,"Shurflo 2088-554-144 Fresh Water Pump, 12 Volts, 3.5 Gallons Per Minute, 45 Psi",other,<a_109><b_27><c_73>,<a_109>,<a_109><b_27>,1,0.0,0.0,999.0,0.0,0.0,40,1
3415,Function Generator DIY KIT by JYE Tech FG085,other,<a_30><b_149><c_83>,<a_30>,<a_30><b_149>,1,0.0,0.0,999.0,0.0,1.0,68,2
3433,"Stainless Steel 304 Cast Pipe Fitting, Hex Locknut, MSS SP-114, 1/2"" NPT Female",tape,<a_108><b_146><c_77>,<a_108>,<a_108><b_146>,1,0.0,0.0,999.0,0.0,0.0,143,8
3447,Uxcell a13052700ux0259 6.35mm to 6.35mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,connector_fitting,<a_23><b_194><c_106>,<a_23>,<a_23><b_194>,1,0.0,0.0,999.0,0.0,1.0,50,1
3452,"MakerBot PLA Filament, 1.75 mm Diameter, Large Spool, White",3d_filament,<a_223><b_243><c_64>,<a_223>,<a_223><b_243>,1,0.0,0.0,999.0,1.0,0.0,247,2
3455,"eSUN 1.75mm Warm White PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Warm White",3d_filament,<a_223><b_144><c_16>,<a_223>,<a_223><b_144>,1,0.0,0.0,999.0,1.0,0.0,247,12
3457,"RioRand(TM) Borosilicate glass for heatbed MK2/MK2A of 3D printer,Reprap, Mendel",3d_filament,<a_91><b_115><c_59>,<a_91>,<a_91><b_115>,1,0.0,0.0,999.0,1.0,0.0,72,2
3461,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Black",3d_filament,<a_223><b_159><c_2>,<a_223>,<a_223><b_159>,1,0.0,0.0,999.0,0.0,1.0,247,11
3471,Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds,3d_filament,<a_79><b_182><c_89>,<a_79>,<a_79><b_182>,1,0.0,0.0,999.0,1.0,0.0,60,2
3478,NinjaFlex TPU Flexible Filament 1.75mm 50g Midnight (black),3d_filament,<a_223><b_242><c_201>,<a_223>,<a_223><b_242>,1,0.0,0.0,999.0,1.0,0.0,247,3
3488,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Red",3d_filament,<a_223><b_198><c_5>,<a_223>,<a_223><b_198>,1,0.0,0.0,999.0,1.0,0.0,247,47
3489,Elitech RC-5 USB Temperature Data logger Recorder 32000 Points High Accuracy,other,<a_158><b_75><c_208>,<a_158>,<a_158><b_75>,1,0.0,0.0,999.0,0.0,0.0,109,1
3495,Melting Dish Casting Crucible Tool Ingot Mold,other,<a_229><b_5><c_70>,<a_229>,<a_229><b_5>,1,0.0,0.0,999.0,1.0,1.0,36,2
3499,6-36VDC 4mm Detecting Distance NO Inductive Proximity Switch LJ12A3-4-Z/BY,other,<a_236><b_164><c_133>,<a_236>,<a_236><b_164>,1,0.0,0.0,999.0,0.0,0.0,84,1
3501,"Everdixie USA Dual Head Stethoscope, Pink",other,<a_180><b_195><c_179>,<a_180>,<a_180><b_195>,1,0.0,0.0,999.0,1.0,0.0,81,1
3509,"MG Chemicals Blue PETG 3D Printer Filament, 1.75 mm, 1 kg Spool",3d_filament,<a_223><b_126><c_247>,<a_223>,<a_223><b_126>,1,0.0,0.0,999.0,1.0,0.0,247,10
3512,Addicore 2 Pack ESP8266 ESP-01 WiFi Wireless Tranceiver Module 1MB Flash in Antistatic Foam Arduino Compatible,fastener,<a_30><b_251><c_206>,<a_30>,<a_30><b_251>,1,0.0,0.0,27.0,1.0,0.0,68,1
3516,DHT Electronics 2PCS RF coaxial cable UHF female SO239 to MCX male right angle connector RG316 20CM,connector_fitting,<a_23><b_148><c_2>,<a_23>,<a_23><b_148>,1,0.0,0.0,999.0,0.0,0.0,50,3
3520,SainSmart 1.75mm PVA Dissolvable 3D Printers Filament -0.5kg/1.1lbs (Natural),3d_filament,<a_223><b_42><c_158>,<a_223>,<a_223><b_42>,1,0.0,0.0,999.0,0.0,0.0,247,1
3523,"Uxcell a14050500ux0216 HC-49S DIP Quartz Crystal Oscillator, 16 MHz, 16.000 MHz, 10 Piece",other,<a_73><b_84><c_141>,<a_73>,<a_73><b_84>,1,0.0,0.0,999.0,0.0,0.0,114,1
3526,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Green",3d_filament,<a_223><b_159><c_158>,<a_223>,<a_223><b_159>,1,0.0,0.0,999.0,1.0,0.0,247,11
3528,"SEOH Micro Borosilicate Glass Graduated Beakers (5ml, 10ml and 25ml)",other,<a_94><b_40><c_253>,<a_94>,<a_94><b_40>,1,0.0,0.0,999.0,1.0,1.0,111,7
3533,SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each),other,<a_94><b_68><c_169>,<a_94>,<a_94><b_68>,1,0.0,0.0,999.0,0.0,1.0,111,1
3541,5PCS Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm 4-lead for 3D Printer/CNC,3d_filament,<a_30><b_192><c_3>,<a_30>,<a_30><b_192>,1,0.0,0.0,999.0,1.0,0.0,68,2
3548,Gladiator GACK04KDSX Ready-to-Assemble Caster Kit,other,<a_87><b_211><c_133>,<a_87>,<a_87><b_211>,1,0.0,0.0,999.0,0.0,1.0,71,1
3549,"Hydroplanet&trade; 4 Inch Duct Booster Fan,exhaust Fan High Cfm, 4"" 65-100 CFM (4 Inch)",ventilation_fan,<a_109><b_192><c_143>,<a_109>,<a_109><b_192>,1,0.0,0.0,999.0,0.0,0.0,40,1
3552,"Rubbermaid Commercial Heavy-Duty BRUTE Dome Swing Top Door Lid for 44 Gallon Waste/Utility Containers, Plastic, Gray (FG264788GRAY)",other,<a_210><b_183><c_88>,<a_210>,<a_210><b_183>,1,0.0,0.0,999.0,1.0,1.0,95,1
3553,"Uxcell a15011600ux0214 5 Piece 5K Ohm Linear Taper Rotary Potentiometer, 5KB B5K Pot",tape,<a_73><b_123><c_204>,<a_73>,<a_73><b_123>,1,0.0,0.0,999.0,0.0,1.0,114,5
3555,"3D PLA 1.75MM BLUE Plastic 3D Printer Printing Filament, Dimensional Accuracy +/- 0.04 mm, 1KG 2.2LBS",3d_filament,<a_158><b_206><c_66>,<a_158>,<a_158><b_206>,1,0.0,0.0,999.0,0.0,0.0,109,9
3559,Beaker Low Form Glass Graduated 600ml,other,<a_94><b_149><c_175>,<a_94>,<a_94><b_149>,1,0.0,0.0,999.0,0.0,1.0,111,1
3563,"High Temperature Tape 1/2"" Wide, Kapton No Residue Heat Tape for Sublimation and Heat Transfe",tape,<a_233><b_195><c_221>,<a_233>,<a_233><b_195>,1,0.0,0.0,999.0,0.0,1.0,20,1
3564,"ATMEL ATTINY85-20PU MCU, 8BIT, ATTINY, 20MHZ, DIP-8 (10 pieces)",other,<a_30><b_1><c_196>,<a_30>,<a_30><b_1>,1,0.0,0.0,36.0,1.0,0.0,68,2
3571,"SCIGRIP 16 Acrylic Cement, Low-VOC, Medium bodied, 1 Pint Can with Screw-on Cap, Clear",adhesive_epoxy,<a_165><b_219><c_42>,<a_165>,<a_165><b_219>,1,0.0,0.0,999.0,0.0,0.0,72,5
3573,"Industrial & Scientific"" />",metadata_placeholder,<a_15><b_103><c_136>,<a_15>,<a_15><b_103>,1,0.0,0.0,999.0,0.0,0.0,31,1
3578,Drillpro 4x4'' Scientific Lab Jack Aluminum Lab Lifting Platform Stand Rack Scissor Lab-Lift Lifter,other,<a_87><b_124><c_202>,<a_87>,<a_87><b_124>,1,0.0,0.0,999.0,1.0,0.0,71,1
3582,"Fowler 72-030-006 6"" / 150 mm Dial Caliper",gauge_meter,<a_104><b_36><c_136>,<a_104>,<a_104><b_36>,1,0.0,0.0,999.0,0.0,0.0,60,1
3585,uxcell 10 Pcs Air Pneumatic 4mm to 4mm Straight Push in Connectors Quick Fittings,connector_fitting,<a_108><b_190><c_177>,<a_108>,<a_108><b_190>,1,0.0,0.0,999.0,0.0,0.0,143,1
3597,"SHURFLO 1434.1019 234-2926 1/2"" FPT X 1/2"" Barb Straight Swivel",connector_fitting,<a_108><b_239><c_199>,<a_108>,<a_108><b_239>,1,0.0,0.0,999.0,0.0,1.0,143,2
3610,Platform Sticker for QIDI TECH I 3D Printer: 5 pcs kit,3d_filament,<a_91><b_165><c_154>,<a_91>,<a_91><b_165>,1,0.0,0.0,999.0,1.0,1.0,72,1
3612,"Photo Frog Basket Accents Shrink Wrap 60"" X3yd Roll, Clear,Notions - In Network,349162"" />",other,<a_68><b_147><c_109>,<a_68>,<a_68><b_147>,1,0.0,0.0,999.0,1.0,0.0,67,2
3633,"[STAR] Alchement - TPU Series, 3D Filament, 1.75mm, 1kg (Dark Orange-TPU)",3d_filament,<a_223><b_242><c_230>,<a_223>,<a_223><b_242>,1,0.0,0.0,999.0,1.0,0.0,247,3
3645,Inland 1.75mm Natural PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,<a_158><b_72><c_125>,<a_158>,<a_158><b_72>,1,0.0,0.0,999.0,1.0,0.0,109,19
3649,"[3D CAM] 5 PCS DRV8825 StepStick Stepper Motor Drivers for 3D Printer Electronics, CNC Machine or Robotics",3d_filament,<a_158><b_89><c_233>,<a_158>,<a_158><b_89>,1,0.0,0.0,999.0,1.0,0.0,109,4
3650,Synkia 3D Print Removal Tool 1PC 3D Printer Accessories,3d_filament,<a_197><b_93><c_80>,<a_197>,<a_197><b_93>,1,0.0,0.0,999.0,1.0,1.0,60,1
3656,Anycubic 1 Spool Stable Acrylic 3D Printer Filament Tabletop Mount Rack,3d_filament,<a_223><b_83><c_199>,<a_223>,<a_223><b_83>,1,0.0,0.0,999.0,1.0,0.0,247,1
3660,uxcell Ball Bushing Linear Motion 8mm x 15mm x 24mm Double Sealed 10 Pcs,other,<a_251><b_167><c_247>,<a_251>,<a_251><b_167>,1,0.0,0.0,999.0,0.0,0.0,92,3
3661,"Industrial & Scientific"" />",metadata_placeholder,<a_15><b_234><c_196>,<a_15>,<a_15><b_234>,1,0.0,0.0,999.0,0.0,0.0,31,2
3662,"BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)",3d_filament,<a_223><b_184><c_28>,<a_223>,<a_223><b_184>,1,0.0,0.0,999.0,1.0,0.0,247,6
3665,"American 3D Supply PLA 3D Printer Filament, 1 kg Spool, 1.75 mm, Red",3d_filament,<a_223><b_220><c_172>,<a_223>,<a_223><b_220>,1,0.0,0.0,999.0,0.0,0.0,247,4
3670,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,<a_223><b_72><c_76>,<a_223>,<a_223><b_72>,1,0.0,0.0,999.0,1.0,0.0,247,10
3672,Uxcell a15072100ux0300 M3x0.5mm Zinc Plated Self-Locking Nylon Insert Hex Lock Nuts 50pcs (Pack of 50),fastener,<a_224><b_228><c_136>,<a_224>,<a_224><b_228>,1,0.0,0.0,999.0,0.0,0.0,191,1
3676,"Proto-pasta Composite Iron PLA, 1.75mm 500g",3d_filament,<a_223><b_212><c_84>,<a_223>,<a_223><b_212>,1,0.0,0.0,999.0,1.0,0.0,247,5
3677,Dremel 3D Printing BT20-01 Build Sheets (Pack of 3),3d_filament,<a_223><b_1><c_32>,<a_223>,<a_223><b_1>,1,0.0,0.0,999.0,1.0,1.0,247,1
3678,Redrex 0.4mm Stainless Steel 3D Printer Nozzle for 1.75mm Filament V6 Extruder Pack of 5Pcs,3d_filament,<a_91><b_96><c_109>,<a_91>,<a_91><b_96>,1,0.0,0.0,999.0,1.0,0.0,72,2
3680,ProSpec PLA - Emerald - Beautiful Gemstone - Performance Grade 3D Printer Filament - 2.85mm - 2.2LB / 1kg,3d_filament,<a_223><b_193><c_230>,<a_223>,<a_223><b_193>,1,0.0,0.0,999.0,1.0,0.0,247,7
570,Bissell 9595A CleanView Bagless Vacuum with OnePass,other,<a_24><b_132><c_34>,<a_24>,<a_24><b_132>,15,0.0,0.06666666666666667,607.6,0.4,0.6,119,1
178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",other,<a_224><b_17><c_207>,<a_224>,<a_224><b_17>,14,0.0,0.07142857142857142,928.1428571428571,0.2857142857142857,0.35714285714285715,191,3
2703,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",3d_filament,<a_223><b_126><c_0>,<a_223>,<a_223><b_126>,14,0.07142857142857142,0.07142857142857142,789.5,0.6428571428571429,0.21428571428571427,247,10
266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy",gauge_meter,<a_104><b_60><c_152>,<a_104>,<a_104><b_60>,11,0.0,0.09090909090909091,820.3636363636364,0.09090909090909091,0.5454545454545454,60,1
3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_23>,<a_223>,<a_223><b_80>,11,0.0,0.09090909090909091,281.54545454545456,1.0,0.0,247,24
152,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)",connector_fitting,<a_228><b_113><c_68>,<a_228>,<a_228><b_113>,10,0.0,0.1,606.5,0.1,0.5,96,1
821,"Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit",gauge_meter,<a_107><b_231><c_0>,<a_107>,<a_107><b_231>,10,0.0,0.1,900.0,0.4,0.3,66,2
774,DuPont Teflon Non-Stick,other,<a_197><b_204><c_0>,<a_197>,<a_197><b_204>,9,0.1111111111111111,0.1111111111111111,888.1111111111111,0.3333333333333333,0.2222222222222222,60,2
40,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",other,<a_173><b_93><c_124>,<a_173>,<a_173><b_93>,17,0.0,0.11764705882352941,597.8823529411765,0.7058823529411765,0.6470588235294118,64,2
3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",3d_filament,<a_223><b_201><c_101>,<a_223>,<a_223><b_201>,17,0.0,0.11764705882352941,312.70588235294116,0.9411764705882353,0.17647058823529413,247,3
157,Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,connector_fitting,<a_67><b_23><c_0>,<a_67>,<a_67><b_23>,8,0.0,0.125,874.875,0.0,0.375,119,8
1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",3d_filament,<a_158><b_245><c_180>,<a_158>,<a_158><b_245>,8,0.0,0.125,508.5,0.875,0.375,109,1
1255,"SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150",tape,<a_193><b_203><c_191>,<a_193>,<a_193><b_203>,8,0.0,0.125,631.375,0.0,0.375,133,1
3443,Inland 1.75mm Translucent Magenta PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),3d_filament,<a_158><b_72><c_13>,<a_158>,<a_158><b_72>,8,0.0,0.125,630.75,0.875,0.25,109,19
2912,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,<a_158><b_72><c_141>,<a_158>,<a_158><b_72>,31,0.0,0.12903225806451613,555.741935483871,0.8387096774193549,0.12903225806451613,109,19
51,HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack,3d_filament,<a_223><b_29><c_58>,<a_223>,<a_223><b_29>,7,0.14285714285714285,0.14285714285714285,441.7142857142857,0.5714285714285714,0.14285714285714285,247,3
202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,<a_165><b_15><c_16>,<a_165>,<a_165><b_15>,7,0.0,0.14285714285714285,717.0,0.0,0.14285714285714285,72,2
281,SE TL10 10-Piece Test Lead Set with Alligator Clips,other,<a_211><b_100><c_25>,<a_211>,<a_211><b_100>,7,0.0,0.14285714285714285,857.2857142857143,0.14285714285714285,0.5714285714285714,45,1
831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",other,<a_193><b_42><c_1>,<a_193>,<a_193><b_42>,7,0.0,0.14285714285714285,856.7142857142857,0.7142857142857143,0.5714285714285714,133,2
2161,"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_140>,<a_223>,<a_223><b_80>,19,0.05263157894736842,0.15789473684210525,430.10526315789474,0.6842105263157895,0.42105263157894735,247,24
2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_246><c_2>,<a_223>,<a_223><b_246>,12,0.0,0.16666666666666666,179.0,1.0,0.3333333333333333,247,2
23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",adhesive_epoxy,<a_202><b_100><c_73>,<a_202>,<a_202><b_100>,6,0.0,0.16666666666666666,834.1666666666666,0.0,0.6666666666666666,117,1
563,Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2,3d_filament,<a_223><b_59><c_60>,<a_223>,<a_223><b_59>,6,0.0,0.16666666666666666,513.1666666666666,0.8333333333333334,0.16666666666666666,247,3
2045,"X-Treme Tape TPE-XR1510ZLB Silicone Rubber Self Fusing Tape, 1.5"" x 10', Rectangular, Black",tape,<a_202><b_198><c_10>,<a_202>,<a_202><b_198>,6,0.0,0.16666666666666666,834.0,0.3333333333333333,0.6666666666666666,117,10
2156,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",3d_filament,<a_223><b_78><c_229>,<a_223>,<a_223><b_78>,6,0.0,0.16666666666666666,671.0,0.6666666666666666,0.16666666666666666,247,4
2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,<a_223><b_198><c_6>,<a_223>,<a_223><b_198>,10,0.0,0.2,407.9,0.7,0.2,247,47
2993,"3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_128>,<a_223>,<a_223><b_80>,10,0.0,0.2,702.1,0.8,0.1,247,24
675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,adhesive_epoxy,<a_165><b_59><c_69>,<a_165>,<a_165><b_59>,5,0.0,0.2,409.8,0.2,0.8,72,4
2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,<a_223><b_160><c_251>,<a_223>,<a_223><b_160>,5,0.0,0.2,210.8,0.8,0.6,247,2
2739,1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,<a_158><b_206><c_3>,<a_158>,<a_158><b_206>,5,0.0,0.2,218.6,1.0,0.2,109,9
338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,<a_107><b_90><c_50>,<a_107>,<a_107><b_90>,19,0.0,0.21052631578947367,383.36842105263156,0.10526315789473684,0.47368421052631576,66,2
3442,"3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_4>,<a_223>,<a_223><b_80>,9,0.0,0.2222222222222222,344.1111111111111,1.0,0.2222222222222222,247,24
2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",3d_filament,<a_91><b_162><c_93>,<a_91>,<a_91><b_162>,12,0.0,0.25,349.8333333333333,0.9166666666666666,0.16666666666666666,72,1
175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",tape,<a_202><b_52><c_97>,<a_202>,<a_202><b_52>,8,0.0,0.25,626.875,0.125,0.625,117,8
2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,<a_223><b_86><c_176>,<a_223>,<a_223><b_86>,8,0.0,0.25,266.0,0.875,0.0,247,1
2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,<a_223><b_80><c_0>,<a_223>,<a_223><b_80>,8,0.25,0.25,508.875,0.625,0.25,247,24
225,"Anderson Metals Brass Hose Fitting, Connector, 5/16"" Barb x 3/8"" Male Pipe",connector_fitting,<a_108><b_88><c_41>,<a_108>,<a_108><b_88>,4,0.0,0.25,751.5,0.5,0.75,143,3
