item_id,title,baseline_l2_leaf_count,hierarchy_l2_leaf_count,baseline_l2_prefix,semantic_density,semantic_collab_disagreement,graph_competition,offline_combined,online_uncertainty,offline_plus_online,leaf_reduction,count,improved_at_1_rate,worsened_at_1_rate,improved_at_3_rate,worsened_at_3_rate,improved_at_5_rate,worsened_at_5_rate,improved_at_10_rate,worsened_at_10_rate,improved_at_20_rate,worsened_at_20_rate,improved_at_50_rate,worsened_at_50_rate,baseline_target_l2_fanout_mean,hierarchy_target_l2_fanout_mean
2986,"Set 3 taps 1/2-28 UNEF Taper, Plug and Bottom three Taps",1,1,<a_226><b_11>,0.8607923,1.0,0.92012316,0.7543636,0.31637883,0.7085503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,"Alcotec 24-hour Turbo Yeast, 205 grams",2,2,<a_229><b_32>,0.83528817,0.7692308,0.9806989,0.5609256,0.21767013,0.43829453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2988,Buytra Disposable 3ML Graduated Transfer Pipettes Eye Dropper Set 100 Pcs P.,2,2,<a_123><b_175>,0.9148807,0.984127,0.9900479,0.8746243,0.22976367,0.6831751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,Install Bay Heat Shrink 3/16 Inch x 4 Feet,6,4,<a_184><b_93>,0.9175391,0.984127,0.9860396,0.8746615,0.092639655,0.5039993,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,"Wiha 27920 Precision Chip Lifter, ESD Safe, 1 x 3.5mm",1,1,<a_66><b_199>,0.8526658,1.0,0.9970874,0.8115514,0.27770662,0.6997717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2991,"DIYmall 0.96"" Inch Blue I2c IIC Serial 128x64 Oled LCD LED Display Module for Arduino 51 Msp420 Stim32 SCR",2,2,<a_235><b_118>,0.8728378,0.8965517,0.9969855,0.7433407,0.06779364,0.37563288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2992,Tiny AVR Programmer,1,1,<a_235><b_210>,0.77573943,0.9677419,0.9957124,0.6768241,0.2846182,0.6104207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2993,"3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",22,18,<a_237><b_43>,0.9826339,0.9677419,0.9729315,0.9357741,0.24448852,0.7470727,4.0,10.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,22.0,18.0
2994,Smartbuy 1.75mm Black PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accuracy +/- 0.05mm,6,8,<a_167><b_124>,0.9624896,1.0,0.9696496,0.9354193,0.26089442,0.768254,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,"SEOH Petri Dish 100 x 15Mm Sterile, Vented, 25/Pk",1,1,<a_142><b_222>,0.85424364,0.984127,0.997318,0.79925627,0.23007357,0.62854326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,"Uxcell Probe K Type 0-500C Temperature Range Coiled Thermocouple, 1.5M, 80 mm x 3 mm",1,1,<a_120><b_77>,0.8848314,1.0,0.8973531,0.76663226,0.29258296,0.6864114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,"Silicone Sheet Gasket, Red, 1/16"" Thick, 12"" &times; 12"" (Pack of 1)",4,1,<a_36><b_169>,0.9219459,0.9677419,0.88469845,0.7757699,0.056495354,0.38454866,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2998,SainSmart RepRap MK2B 3D printers Dual Power PCB HeatBed Heat Bed 12/24V Updated Version of MK2A,2,1,<a_167><b_32>,0.8973882,1.0,0.9356561,0.8174896,0.097330876,0.4683808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,1MHz Function Generator Kit,1,2,<a_247><b_203>,0.833447,0.984127,0.9968537,0.7707882,0.28276777,0.676619,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,Endstop Microswitches for 3D Printer or CNC,1,1,<a_167><b_215>,0.83848697,0.93333334,0.9142793,0.6576588,0.107214235,0.36458188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,"Waterjel 2421 Water-Jel Unit Dose Burn Gel, 3.5 gm Packet (Pack of 6)",1,1,<a_229><b_42>,0.8474207,0.85714287,0.9513053,0.6322829,0.21715307,0.4897269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,Elenco  Resistor Substitution Box - RS-400,2,1,<a_104><b_16>,0.8838042,0.877193,0.99671745,0.7400577,0.2898011,0.66336995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3003,Addicore 5 Pack 3.3V 950mA LD33V LD1117V33 Voltage Regulator in Antistatic Foam,2,1,<a_247><b_157>,0.872779,0.9677419,0.9969066,0.80879813,0.29442227,0.7196063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,"Scratch Brush, Fiberglass (Colors may vary)",4,1,<a_254><b_30>,0.86617386,1.0,0.9969391,0.82964396,0.24499027,0.67022777,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
3005,Laser Head Diode Dot Module WL Red mini 650nm 6mm 5V 5mW 10PCS,2,4,<a_180><b_121>,0.8382726,0.9508197,0.99682164,0.7465751,0.050163865,0.35495502,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0
3006,"3M 4298 Adhesion Promoter, Sponge Applicator",1,1,<a_31><b_35>,0.8711311,1.0,0.99152386,0.8315366,0.24838321,0.6760439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3007,Silicone Grease,2,1,<a_128><b_249>,0.86245,1.0,0.98925495,0.8178158,0.31222123,0.7494523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,RIYIN T8 L300mm 8mm Lead 4 Start Lead Screw and Nut for 3D Printer Z Axis,1,1,<a_10><b_197>,0.88047445,1.0,0.9505574,0.8078663,0.30484942,0.73255277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,Yosoo 5Pcs HSS CNC Lathe Straight Shank 4 Flute End Mill Cutter Drill Bit Tool 4/6/8/10/12mm,2,2,<a_254><b_22>,0.89900434,0.984127,0.67232186,0.5718612,0.28546247,0.53487587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3010,"Purex Sta-Flo Liquid Starch, 64 Ounce",1,1,<a_229><b_138>,0.8131733,1.0,0.99524844,0.75664353,0.26493105,0.64297974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,Little Giant 10940 Retrofit Wheel Kit,1,1,<a_122><b_87>,0.8851055,0.9508197,0.8373267,0.66852593,0.3006798,0.6253515,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3012,Dodolight Digital Dual Two Channel 2 K-Type Thermometer Thermocouple Sensor 1300 2372,3,1,<a_134><b_7>,0.93153524,1.0,0.91218454,0.84277374,0.1281628,0.5271376,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
3013,"MakerBot Replicator 2 Desktop 3D Printer,",4,4,<a_237><b_15>,0.893008,0.984127,0.95246136,0.81183314,0.10614356,0.47576723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,"FlashForge HP-00057 Platform Sticker for Creator Pro and Dreamer, 6 Pcs Kit (Pack of 6)",1,2,<a_237><b_205>,0.8728482,0.984127,0.84685576,0.6911225,0.26677144,0.59753865,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3015,"Homewerks VBV-P40-B3B Ball Valve, PVC Schedule 40, Female Thread x Female Thread, 1/2-Inch",2,2,<a_226><b_132>,0.916542,0.984127,0.99219775,0.87876934,0.30764675,0.78798485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",2,26,<a_237><b_49>,0.97771424,0.984127,0.9853171,0.9552043,0.24461555,0.7614274,-24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.058823529411764705,0.5294117647058824,0.0,0.29411764705882354,2.0,26.0
3017,"3M Littmann  Classic III Monitoring Stethoscope, Pearl Pink Tube, 27 inch, 5633",1,1,<a_253><b_44>,0.8883982,0.984127,0.93980235,0.7944045,0.23206031,0.6275967,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3018,"VenTech VT DUCT-4 VTD425 Aluminum Duct for Ventilation Ducting, 4''",4,2,<a_184><b_195>,0.8501436,1.0,0.96134835,0.77650213,0.29156917,0.6922938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,Install Bay Heat Shrink 3/8 Inch x 4 Feet,6,4,<a_184><b_93>,0.9094638,1.0,0.9775941,0.87091666,0.097482316,0.5075934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,"Applied Magnets 1 Piece 3"" x 1/2"" x 1/2"" Grade N42 Neodymium Block Magnet",8,2,<a_179><b_8>,0.9127618,0.984127,0.9398022,0.82727355,0.255626,0.68239623,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
3021,Celestron No.44410  Prepared Microscope Slides (25-Piece Set),1,1,<a_142><b_68>,0.8304961,0.93333334,0.99770516,0.7207513,0.2440145,0.5894345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,Philips Sonicare HX9381/05 Diamond Clean Rechargeable Electric Toothbrush,3,7,<a_18><b_102>,0.91754144,1.0,0.9972195,0.8991925,0.3036417,0.79766464,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,Gelid Solutions GC-Extreme Thermal Compound TC-GC-03-A,1,1,<a_6><b_61>,0.8266549,1.0,0.9905242,0.7706483,0.24315374,0.62474656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3024,"Gardner Bender DS-110N Duct Seal, 1 lb. Pug",1,2,<a_227><b_85>,0.86708355,1.0,0.93980235,0.78027695,0.34629068,0.76656413,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3025,"See All PLX18 Circular Acrylic Indoor Convex Security Mirror, 18"" Diameter (Pack of 1)",1,1,<a_17><b_251>,0.8399936,1.0,0.9525704,0.7550358,0.25525668,0.6291626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,uxcell DMiotech Pair 1000V Banana Connector Multimeter Probe Test Lead Cable 0.6M,1,1,<a_120><b_85>,0.88172925,1.0,0.9943111,0.84830266,0.08962927,0.48081678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,"Control Devices Brass Ball Check Valve, 1/4"" NPT Female x NPT Male",2,4,<a_226><b_162>,0.9095325,0.984127,0.99231803,0.8694193,0.30265126,0.77462864,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,FE455 Rubber Stopper- Size 8- Drilled,4,2,<a_123><b_141>,0.86524147,0.93333334,0.9968546,0.76687336,0.23589928,0.6125093,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
3029,"Non-GMO Project Verified - Citric Acid - 5 Pounds - Organic, 100% Pure - Alpha Chemicals",4,1,<a_134><b_164>,0.9104301,1.0,0.9661263,0.8620656,0.09591294,0.499079,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,Briess - Dry Malt Extract - Sparkling Amber - 3 lbs.,2,1,<a_144><b_152>,0.74374324,0.63829786,0.971146,0.3082992,0.2534959,0.30063573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,"Madison Electric Products MSB2G Two Gang Device Box with Depth Adjustable, Heavy Duty 42lb",2,1,<a_66><b_155>,0.87037206,1.0,0.9729216,0.8140404,0.29922947,0.7297169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,Siglent Technologies SDS1052DL+ 50 MHz Digital Storage Oscilloscope,2,1,<a_247><b_204>,0.8465655,0.984127,0.9968148,0.78845197,0.2761519,0.6808717,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3033,Uxcell a11102000ux0349 100 x 0.01uF 50V DIP Low Voltage Ceramic Disc Capacitors,2,1,<a_104><b_44>,0.88572174,0.9677419,0.9068596,0.7465232,0.29631433,0.6766033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,"Easy RepRap - 12 LM8UU Linear Bearings for 3D Printer. Prusa Mendel, reprap",3,1,<a_134><b_43>,0.94659823,1.0,0.87799644,0.8328219,0.06678447,0.4396569,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
3035,"BuMat PLA 1.75mm, 1kg, 2.2lb Translucent Clear Natural Filament Printing Material Supply Spool for 3D Printer PLACR",1,1,<a_237><b_3>,0.9519716,1.0,0.9477023,0.90179515,0.26422355,0.7480509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White",25,26,<a_237><b_245>,0.99061555,0.984127,0.96469086,0.95434517,0.25461283,0.7738652,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0
3037,Kamo 5PCS Aluminum Heater Block M6 Specialized for MK7 MK8 Makerbot 3D Printer Extruder,3,3,<a_10><b_91>,0.8914574,0.984127,0.88991964,0.754361,0.30132124,0.68887013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,SEOH 5 Pack Glass Borosilicate Graduated Beakers 50 100 250 600 and 1000ml,6,7,<a_123><b_210>,0.9353163,0.93333334,0.9975376,0.86201644,0.20531838,0.6420216,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,"SMC KQ2S04-M5A Brass Push-to-Connect Tube Fitting, Hex Socket Head Adapter, 4 mm Tube OD x M5x0.8 Male",1,1,<a_253><b_86>,0.9070158,0.984127,0.9652104,0.84202033,0.2837185,0.7298782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple",11,17,<a_237><b_116>,0.97282046,1.0,0.9866138,0.9643784,0.10864345,0.5904292,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0
3041,"Adult & Infant CPR Mask Combo Kit with 2 Valves, MCR Medical",1,1,<a_6><b_101>,0.7987741,0.8965517,0.95269465,0.6042018,0.27757853,0.548189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3042,"RioRand 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot Replicator 2, Afinia, Solidoodle etc.(Black)",17,3,<a_237><b_229>,0.9487029,0.984127,0.9324695,0.8692687,0.26180506,0.7211381,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,"E-Projects 25EP514220R 220 Ohm Resistors, 1/4 W, 5% (Pack of 25)",8,3,<a_104><b_10>,0.9160907,0.85714287,0.9967026,0.765125,0.2869495,0.6779485,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,"The Hillman Group 180132 6 - 32 Nylon Insert Lock Nut, 100-Pack",1,4,<a_230><b_53>,0.91771764,1.0,0.9970454,0.899276,0.3529419,0.8621546,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,"100pc. #4 x 1/2"" Brass-plated Phillips Round-Head Wood Screws",3,1,<a_230><b_178>,0.9194833,0.984127,0.9614021,0.8554681,0.36710477,0.8486731,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,Uxcell a15091800ux0023 DIY Double Sided Copper Clad Laminate PCB Circuit Board 100x70 mm 12 Piece,1,1,<a_101><b_24>,0.8769151,1.0,0.9968453,0.8440519,0.25220498,0.6901777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,2140Pcs SAMSUNG SMD 0805 50 Value Resistor & 32 Value Capacitor Assortment Kit,3,2,<a_104><b_177>,0.9126532,0.91525424,0.99700624,0.81430984,0.2913537,0.719621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
3048,"eSUN Bronze filament 1.75mm 0.5kg(1.1lb) Spool for Makerbot, Reprap, UP, Afinia, Flash Forge and all FDM 3D Printers",2,1,<a_167><b_3>,0.93690443,1.0,0.9670672,0.89861554,0.26684412,0.74915373,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3049,Stronghero3d 1.75mm PLA 3D Printer Filament Metal GREY- 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,6,8,<a_237><b_213>,0.95961654,1.0,0.960537,0.92347413,0.2567572,0.7541243,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0
3050,Electronics-Salon 100 to 1M ohm 3296 Multiturn Trimmer Potentiometers Kit,1,2,<a_104><b_55>,0.9119239,0.8965517,0.97107846,0.7731314,0.30307108,0.7048638,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3051,Frentaly&reg; 300Pcs (2V &ndash; 39V) 30 Values 1/2W 0.5W Zener Diode Assorted kit Assortment Set,1,1,<a_104><b_40>,0.86743724,0.8965517,0.9969095,0.7359875,0.107449114,0.42208773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,"Electronics-Salon 30 Types 74HCxx Series Logic IC Assortment Kit, High-Speed Si-Gate CMOS IC.",1,2,<a_247><b_166>,0.814106,0.91525424,0.92694205,0.61931795,0.30751252,0.5983472,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3053,SUNKEE 10pcs 5mm 940nm LEDs infrared emitter and IR receiver diode 5pairs diodes,2,2,<a_36><b_183>,0.93309975,1.0,0.997019,0.92000467,0.06432348,0.50010526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,Bosch Bare-Tool MXH180BL 18-Volt Brushless Oscillating Tool Kit with L-Boxx-2 and Exact-Fit Insert Tray,1,1,<a_195><b_204>,0.8506067,1.0,0.99835294,0.8098941,0.2629511,0.679278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,TEMCo 18 AWG Copper Magnet Wire - 4 oz 50 ft 200&deg;C Magnetic Coil Winding,7,3,<a_184><b_247>,0.8999692,0.984127,0.9921096,0.85633284,0.15178499,0.5679101,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,"ABN Assorted Heat Shrink Tubing, Wire Wrap, Cable Sleeve Kit &ndash; To Protect and Reinforce Any Wire Connection - 127-Piece",8,5,<a_36><b_31>,0.9363352,0.984127,0.9853494,0.8994083,0.085159816,0.51229525,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,5x TIP120 NPN BJT ST Darlington Transistor TO-220 for Arduino with Free Diodes,3,1,<a_104><b_143>,0.86161137,0.9677419,0.9970365,0.79384685,0.13281399,0.4974876,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,sunpp,1,1,<a_134><b_189>,0.89696884,1.0,0.989246,0.86437744,0.20324968,0.6410421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,Filabot ABS 3D Printing Smoothing Pen,1,1,<a_45><b_115>,0.86855733,0.9677419,0.9477491,0.75957394,0.24006169,0.6126187,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3060,"Remington Industries 22UL1007STRKIT UL1007 22 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0253"" Diameter, 25' Length",13,11,<a_184><b_20>,0.9395506,0.984127,0.996857,0.91393596,0.29724073,0.80006576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,Hobbypower A4988 StepStick Stepper Motor Driver Module + Heat Sink for 3D Printer Reprap (pack of 5 pcs),2,5,<a_134><b_218>,0.9434587,0.91525424,0.9326627,0.7988939,0.05206816,0.39564905,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,TP-Link TL-ANT24PT3 3m/10ft N Male to RP-SMA Male Pigtail Cable,1,2,<a_130><b_6>,0.8379828,1.0,0.9778577,0.77471477,0.3031038,0.70606285,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,"AmScope PS100E 100 Piece Assorted Specimen Collection for Home School Students, Basic Biology Science Glass Prepared Microscope Slides (Set E)",4,2,<a_253><b_190>,0.905904,1.0,0.9975084,0.8837481,0.22278456,0.68071693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,"Uxcell a12081700ux0241 ON/OFF Toggle Switch, 10 Piece, 12VDC 20 Amp, 12 mm Mounting Thread Diameter Black",1,1,<a_104><b_234>,0.91912556,0.984127,0.99691755,0.88643414,0.30954167,0.7960585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,Resistor Land - 1400pcs 1/4W 70 Value Resistor Assortment Kit for Prototyping,7,5,<a_104><b_104>,0.9193661,0.8965517,0.99697644,0.80610424,0.29244173,0.7150508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,Weldless 316 Stainless Steel Ball Valve with Bulkhead and 1/2 Inch Nipple,1,1,<a_226><b_27>,0.9016502,1.0,0.97517806,0.858236,0.3084107,0.77398896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,"1/4"" Heat Shrink Tubing 2:1-50FT (Black)",2,2,<a_184><b_8>,0.92364633,1.0,0.95356196,0.8687701,0.12929569,0.5476018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,BQLZR SCS8UU Linear Motion Ball Bearing CNC Slide Bushing 34.5mm Length Pack Of 4,1,2,<a_36><b_2>,0.9312527,0.984127,0.92072874,0.8353303,0.22005606,0.6417944,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,"65 Pound Neodymium Channel Magnets 3 1/4 x 1/2 x 1/4"" 2 Pieces",1,1,<a_179><b_231>,0.8952987,0.984127,0.89225996,0.7616157,0.30773294,0.702547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,"MakerBot MP06077 Build Plate Tape, Replicator 5th Generation",1,1,<a_237><b_0>,0.87626016,1.0,0.93689805,0.7900855,0.29656008,0.70873547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
