item_id,family_keyword,brand,title,original_sid,qcr_sid,original_l1,qcr_l1,original_l2_prefix,qcr_l2_prefix,original_l1_bucket_size,qcr_l1_bucket_size,delta_l1_bucket_size,original_l2_bucket_size,qcr_l2_bucket_size,delta_l2_bucket_size,original_full_bucket_size,qcr_full_bucket_size,delta_full_bucket_size,original_l1_same_family_frac,qcr_l1_same_family_frac,delta_l1_same_family_frac,original_l2_same_family_frac,qcr_l2_same_family_frac,delta_l2_same_family_frac,original_l1_same_brand_frac,qcr_l1_same_brand_frac,delta_l1_same_brand_frac,original_l2_same_brand_frac,qcr_l2_same_brand_frac,delta_l2_same_brand_frac,original_l1_avg_cos_to_bucket,qcr_l1_avg_cos_to_bucket,delta_l1_avg_cos_to_bucket,original_l2_avg_cos_to_bucket,qcr_l2_avg_cos_to_bucket,delta_l2_avg_cos_to_bucket
3139,other,3M,Dynatron 570 Auto Seam Sealer White Caulk - 12 oz.,<a_244><b_25><c_84>,<a_6><b_108><c_176>,<a_244>,<a_6>,<a_244><b_25>,<a_6><b_108>,72,30,-42,1,1,0,1,1,0,0.25,0.3,0.04999999999999999,1.0,1.0,0.0,0.013888888888888888,0.03333333333333333,0.019444444444444445,1.0,1.0,0.0,0.8539398623184419,0.8482159581677667,-0.005723904150675141,,,
3140,tape,TapeCase,TapeCase College Dorm Tape Kit,<a_206><b_138><c_194>,<a_58><b_221><c_140>,<a_206>,<a_58>,<a_206><b_138>,<a_58><b_221>,60,29,-31,3,1,-2,1,1,0,0.21666666666666667,0.1724137931034483,-0.04425287356321839,1.0,1.0,0.0,0.05,0.10344827586206896,0.05344827586206896,1.0,1.0,0.0,0.8271388684288931,0.8634615625653949,0.0363226941365018,0.9666792154312134,,
3141,other,Stack-On,"Stack-On SPAD-60, Desiccant, 60 Cubic Feet, 10 Pack, White",<a_150><b_173><c_168>,<a_175><b_112><c_71>,<a_150>,<a_175>,<a_150><b_173>,<a_175><b_112>,116,10,-106,1,1,0,1,1,0,0.7413793103448276,0.8,0.05862068965517242,1.0,1.0,0.0,0.008620689655172414,0.1,0.09137931034482759,1.0,1.0,0.0,0.784867460831352,0.7989654541015625,0.014097993270210551,,,
3142,other,3M,"3M Easy Trap Duster, 5"" x 6"" x 30' Dusting Cloth (8 Boxes of 60 Sheets)",<a_24><b_209><c_175>,<a_72><b_104><c_48>,<a_24>,<a_72>,<a_24><b_209>,<a_72><b_104>,119,21,-98,1,1,0,1,1,0,0.6890756302521008,0.6190476190476191,-0.07002801120448177,1.0,1.0,0.0,0.008403361344537815,0.14285714285714285,0.13445378151260504,1.0,1.0,0.0,0.7897940813484838,0.8047796249389648,0.014985543590480987,,,
3143,other,Crest,"Crest 3D White Advanced Vivid Flouride Toothpaste, Invigorating Mint, 4.1-ounce Packaging may Vary",<a_66><b_132><c_6>,<a_8><b_162><c_11>,<a_66>,<a_8>,<a_66><b_132>,<a_8><b_162>,40,32,-8,2,4,2,1,1,0,0.9,0.84375,-0.05625000000000002,1.0,1.0,0.0,0.25,0.3125,0.0625,1.0,0.5,-0.5,0.8517168485201322,0.8747537674442414,0.023036918924109195,0.9646103382110596,0.9594305356343588,-0.005179802576700809
3144,other,Colgate,"Colgate Max Fresh Toothpaste with Mini Breath Strips, Clean Mint, 6 Ounces (Pack of 6)",<a_66><b_31><c_75>,<a_8><b_38><c_65>,<a_66>,<a_8>,<a_66><b_31>,<a_8><b_38>,40,32,-8,2,3,1,1,1,0,0.9,0.84375,-0.05625000000000002,1.0,1.0,0.0,0.175,0.25,0.07500000000000001,0.5,1.0,0.5,0.8488163092197516,0.8759944054388231,0.027178096219071524,0.9432604312896729,0.899630069732666,-0.043630361557006836
3145,wire_cable,Hoover,Dirt Devil Vacuum Cleaner Pro Power Bagless Corded Upright Vacuum UD70172,<a_24><b_233><c_167>,<a_237><b_154><c_0>,<a_24>,<a_237>,<a_24><b_233>,<a_237><b_154>,119,53,-66,1,6,5,1,1,0,0.09243697478991597,0.20754716981132076,0.1151101950214048,1.0,0.8333333333333334,-0.16666666666666663,0.06722689075630252,0.1320754716981132,0.06484858094181069,1.0,0.16666666666666666,-0.8333333333333334,0.8224238379526947,0.8936035449688251,0.07117970701613041,,0.9427891731262207,
3146,other,Eureka,Eureka AirSpeed AS1001A Gold Bagless Upright,<a_24><b_39><c_167>,<a_237><b_106><c_132>,<a_24>,<a_237>,<a_24><b_39>,<a_237><b_106>,119,53,-66,1,1,0,1,1,0,0.6890756302521008,0.660377358490566,-0.028698271761534833,1.0,1.0,0.0,0.03361344537815126,0.05660377358490566,0.022990328206754403,1.0,1.0,0.0,0.8294052511958753,0.8765468597412109,0.04714160854533567,,,
3147,adhesive_glue,GE,GE SEALANTS & ADHESIVES M90001 8OZ Caulk Smoother,<a_244><b_204><c_47>,<a_69><b_66><c_218>,<a_244>,<a_69>,<a_244><b_204>,<a_69><b_66>,72,37,-35,1,1,0,1,1,0,0.6111111111111112,0.8648648648648649,0.25375375375375375,1.0,1.0,0.0,0.027777777777777776,0.05405405405405406,0.02627627627627628,1.0,1.0,0.0,0.8886671469245159,0.9058318667941623,0.017164719869646405,,,
3148,3d_filament,Plastic Dip Intl.,Plasti Dip Intnl LT140Z1 C Intl. Let14Z01 Liquid Electrical Tape Bottle,<a_228><b_127><c_173>,<a_238><b_32><c_233>,<a_228>,<a_238>,<a_228><b_127>,<a_238><b_32>,96,19,-77,2,1,-1,1,1,0,0.08333333333333333,0.21052631578947367,0.12719298245614036,0.5,1.0,0.5,0.010416666666666666,0.05263157894736842,0.042214912280701754,0.5,1.0,0.5,0.8432022897820723,0.8654670715332031,0.02226478175113078,0.885277271270752,,
3149,other,amplified_parts,"Understring Radius Gauges. Set of 9, for bridge saddle adjustments",<a_104><b_242><c_215>,<a_19><b_75><c_194>,<a_104>,<a_19>,<a_104><b_242>,<a_19><b_75>,60,29,-31,1,1,0,1,1,0,0.7333333333333333,0.41379310344827586,-0.3195402298850574,1.0,1.0,0.0,0.016666666666666666,0.034482758620689655,0.017816091954022988,1.0,1.0,0.0,0.8084141359490863,0.7886453356061663,-0.019768800342919945,,,
3150,other,Rubbermaid Commercial Products,"Brute 2632 BLU 22"" Diameter x 27-1/4"" Height, 32 gallon Blue LLDPE Heavy-Duty Round Container without Lid",<a_210><b_69><c_15>,<a_255><b_76><c_45>,<a_210>,<a_255>,<a_210><b_69>,<a_255><b_76>,95,30,-65,2,1,-1,1,1,0,0.6,0.5,-0.09999999999999998,1.0,1.0,0.0,0.25263157894736843,0.6666666666666666,0.4140350877192982,1.0,1.0,0.0,0.8507438821995512,0.9045744271113955,0.05383054491184425,0.9933114051818848,,
3151,3d_filament,Anycubic,Anycubic Pulley Version Unassemble Delta Rostock 3D Printer Kossel Kit Large Print Size with Heatbed and Power Supply,<a_158><b_211><c_119>,<a_221><b_144><c_26>,<a_158>,<a_221>,<a_158><b_211>,<a_221><b_144>,109,44,-65,1,2,1,1,1,0,0.6238532110091743,0.5227272727272727,-0.10112593828190164,1.0,1.0,0.0,0.009174311926605505,0.022727272727272728,0.013552960800667223,1.0,0.5,-0.5,0.9213162174931279,0.9234563250874364,0.0021401075943084935,,0.9589431285858154,
3152,wire_cable,Sopoby,"60pcs Splice Wire Connectors, Sopoby Quick Disconnects Wire Terminals, Fully Insulated Male Spade Crimp Connector Set, Yellow/Blue/Red",<a_67><b_159><c_25>,<a_34><b_12><c_112>,<a_67>,<a_34>,<a_67><b_159>,<a_34><b_12>,119,77,-42,1,3,2,1,1,0,0.5126050420168067,0.5324675324675324,0.019862490450725745,1.0,1.0,0.0,0.008403361344537815,0.012987012987012988,0.004583651642475173,1.0,0.3333333333333333,-0.6666666666666667,0.9014143862966764,0.9041992990594161,0.002784912762739733,,0.9592347145080566,
3153,pipe_fitting,Workshop,"WORKSHOP Wet/Dry Vacs WS1600SS Stainless Steel 6.5-Peak Wet Dry Vacuum Cleaner, 16 Gallon",<a_24><b_11><c_142>,<a_237><b_73><c_78>,<a_24>,<a_237>,<a_24><b_11>,<a_237><b_73>,119,53,-66,2,1,-1,1,1,0,0.04201680672268908,0.03773584905660377,-0.004280957666085307,0.5,1.0,0.5,0.008403361344537815,0.018867924528301886,0.010464563183764071,0.5,1.0,0.5,0.8177328594660355,0.8927723811222956,0.07503952165626016,0.9273388385772705,,
3154,3d_filament,Q3D,"TwoUp 3D Printer Kit 7"" x 7"" x 5"" Build Dimensions 50 Micron 1.75mm PLA Filament",<a_91><b_197><c_6>,<a_53><b_221><c_0>,<a_91>,<a_53>,<a_91><b_197>,<a_53><b_221>,72,51,-21,2,2,0,1,1,0,0.75,0.7254901960784313,-0.02450980392156865,1.0,1.0,0.0,0.013888888888888888,0.0196078431372549,0.005718954248366014,0.5,0.5,0.0,0.8828304451955876,0.8878044128417969,0.004973967646209276,0.9583181142807007,0.9583181142807007,0.0
3155,3d_filament,HATCHBOX,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",<a_223><b_72><c_23>,<a_191><b_255><c_236>,<a_223>,<a_191>,<a_223><b_72>,<a_191><b_255>,247,214,-33,10,14,4,1,1,0,0.9433198380566802,0.9953271028037384,0.05200726474705819,1.0,1.0,0.0,0.2631578947368421,0.2897196261682243,0.026561731431382185,1.0,0.7142857142857143,-0.2857142857142857,0.9258862006955031,0.9364469286421655,0.010560727946662407,0.9998049206203885,0.986920430110051,-0.012884490510337465
3156,adhesive_glue,3M,3M 08115 Panel Bonding Adhesive - 200 ml,<a_99><b_86><c_233>,<a_235><b_73><c_69>,<a_99>,<a_235>,<a_99><b_86>,<a_235><b_73>,32,31,-1,1,1,0,1,1,0,0.46875,0.16129032258064516,-0.30745967741935487,1.0,1.0,0.0,0.15625,0.45161290322580644,0.29536290322580644,1.0,1.0,0.0,0.851090092812815,0.8762559254964193,0.025165832683604283,,,
3157,wire_cable,Hilitchi,Hilitchi 100pcs 12-10 Gauge Butt Insulated Splice Terminals Electrical Wire Crimp Connectors (Yellow / 12-10AWG),<a_67><b_160><c_1>,<a_34><b_9><c_4>,<a_67>,<a_34>,<a_67><b_160>,<a_34><b_9>,119,77,-42,2,2,0,1,1,0,0.5126050420168067,0.5324675324675324,0.019862490450725745,1.0,1.0,0.0,0.03361344537815126,0.05194805194805195,0.018334606569900692,1.0,1.0,0.0,0.902230343576205,0.9045201351768092,0.002289791600604163,0.9910671710968018,0.9910671710968018,0.0
3158,other,Karter Scientific,"10ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I10 (Single)",<a_94><b_235><c_64>,<a_65><b_147><c_162>,<a_94>,<a_65>,<a_94><b_235>,<a_65><b_147>,111,40,-71,4,4,0,1,1,0,0.7297297297297297,0.875,0.14527027027027029,1.0,1.0,0.0,0.2072072072072072,0.225,0.017792792792792805,1.0,1.0,0.0,0.8654912081631747,0.9038045834272336,0.03831337526405887,0.9960295359293619,0.9960295359293619,0.0
3159,battery_electrical,uxcell,"Uxcell a11063000ux0053 DPDT HH52P Coil 8 Pin General Purpose Relay with PYF08A Socket, DC 12V",<a_236><b_226><c_22>,<a_232><b_44><c_217>,<a_236>,<a_232>,<a_236><b_226>,<a_232><b_44>,84,32,-52,1,1,0,1,1,0,0.6547619047619048,0.34375,-0.31101190476190477,1.0,1.0,0.0,0.4166666666666667,0.1875,-0.22916666666666669,1.0,1.0,0.0,0.8574795091008566,0.8439132321265436,-0.013566276974313007,,,
3160,other,PRESTIGE,Prestige Sphygmomanometer & Stethoscope Kit with Matching Black Carrying Case,<a_180><b_75><c_224>,<a_29><b_104><c_143>,<a_180>,<a_29>,<a_180><b_75>,<a_29><b_104>,81,20,-61,1,1,0,1,1,0,0.7654320987654321,0.8,0.03456790123456799,1.0,1.0,0.0,0.012345679012345678,0.05,0.037654320987654324,1.0,1.0,0.0,0.8028568267822266,0.8912239074707031,0.08836708068847654,,,
3161,other,Prestige Medical,"Prestige Medical Aneroid Sphygmomanometer/Sprague-Rappaport Kit, Leopard Print Cream",<a_180><b_97><c_78>,<a_29><b_38><c_233>,<a_180>,<a_29>,<a_180><b_97>,<a_29><b_38>,81,20,-61,1,2,1,1,1,0,0.7654320987654321,0.8,0.03456790123456799,1.0,1.0,0.0,0.06172839506172839,0.1,0.038271604938271614,1.0,0.5,-0.5,0.7587381362915039,0.8577332747609991,0.09899513846949526,,0.9292633533477783,
3162,pipe_fitting,Chemglass,"Chemglass, CG-1983-12 Micro Spoon Spatula, 6-1/2 Overall Length, 5-3/4 Handle, Stainless Steel , Non-Magnetic x 3/16 Width",<a_180><b_221><c_253>,<a_163><b_54><c_29>,<a_180>,<a_163>,<a_180><b_221>,<a_163><b_54>,81,34,-47,3,1,-2,1,1,0,0.13580246913580246,0.23529411764705882,0.09949164851125636,0.3333333333333333,1.0,0.6666666666666667,0.012345679012345678,0.029411764705882353,0.017066085693536674,0.3333333333333333,1.0,0.6666666666666667,0.7833725929260253,0.793688340620561,0.010315747694535693,0.9342188835144043,,
3163,3d_filament,Kimberly-Clark Professional,"Scott Essential Multifold Paper Towels (01804) with Fast-Drying Absorbency Pockets, White, 16 Packs / Case, 250 Multifold Towels / Pack",<a_210><b_45><c_66>,<a_211><b_135><c_37>,<a_210>,<a_211>,<a_210><b_45>,<a_211><b_135>,95,57,-38,1,1,0,1,1,0,0.24210526315789474,0.3333333333333333,0.09122807017543857,1.0,1.0,0.0,0.05263157894736842,0.03508771929824561,-0.017543859649122806,1.0,1.0,0.0,0.7938070094331782,0.800302233014788,0.00649522358160981,,,
3164,other,Premium Life,"Boston Round Bottles, 1 oz. Pack of 12",<a_150><b_189><c_163>,<a_41><b_86><c_150>,<a_150>,<a_41>,<a_150><b_189>,<a_41><b_86>,116,43,-73,5,1,-4,1,1,0,0.7413793103448276,0.8604651162790697,0.11908580593424212,1.0,1.0,0.0,0.008620689655172414,0.023255813953488372,0.014635124298315958,0.2,1.0,0.8,0.8039168648097826,0.8337126232328869,0.029795758423104224,0.9496822357177734,,
3165,3d_filament,SainSmart,"SainSmart 1.75mm PLA Filament 1kg/2.2lb for 3D Printers Reprap, MakerBot (Fluorescein Green)",<a_223><b_89><c_224>,<a_191><b_183><c_1>,<a_223>,<a_191>,<a_223><b_89>,<a_191><b_183>,247,214,-33,2,10,8,1,1,0,0.9433198380566802,0.9953271028037384,0.05200726474705819,1.0,1.0,0.0,0.04048582995951417,0.04672897196261682,0.00624314200310265,0.5,0.1,-0.4,0.9352147792412983,0.9466809913026335,0.011466212061335246,0.921174168586731,0.9614503648546007,0.04027619626786971
3166,tape,Fouring,Fouring BL Car Wide Angle Rear View Multi Blind Spot Mirror 3M VHB Tape,<a_180><b_192><c_96>,<a_18><b_33><c_232>,<a_180>,<a_18>,<a_180><b_192>,<a_18><b_33>,81,36,-45,2,1,-1,1,1,0,0.012345679012345678,0.027777777777777776,0.015432098765432098,0.5,1.0,0.5,0.012345679012345678,0.027777777777777776,0.015432098765432098,0.5,1.0,0.5,0.7900285720825195,0.7756373814174107,-0.014391190665108855,0.8832788467407227,,
3167,other,Pratt,"Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25",<a_210><b_74><c_85>,<a_211><b_184><c_147>,<a_210>,<a_211>,<a_210><b_74>,<a_211><b_184>,95,57,-38,1,1,0,1,1,0,0.6,0.5789473684210527,-0.021052631578947323,1.0,1.0,0.0,0.021052631578947368,0.03508771929824561,0.014035087719298244,1.0,1.0,0.0,0.8144391648312832,0.8188287190028599,0.004389554171576715,,,
3168,other,Vestil,"Vestil BTL-RC-6 Low Density Polyethylene (LDPE) Round Squeeze Dispensing Bottle with Removable Red Cap, 6 oz Capacity, Clear",<a_150><b_129><c_201>,<a_128><b_142><c_39>,<a_150>,<a_128>,<a_150><b_129>,<a_128><b_142>,116,36,-80,5,5,0,1,1,0,0.7413793103448276,0.75,0.008620689655172376,0.8,0.8,0.0,0.04310344827586207,0.1388888888888889,0.09578544061302682,1.0,1.0,0.0,0.8269150443699049,0.8547148568289621,0.02779981245905716,0.9919252395629883,0.9919252395629883,0.0
3169,battery_electrical,Panasonic,"Panasonic EW-DS90-S Compact Battery-Powered Toothbrush, Silver",<a_197><b_165><c_194>,<a_58><b_61><c_101>,<a_197>,<a_58>,<a_197><b_165>,<a_58><b_61>,60,29,-31,4,1,-3,1,1,0,0.03333333333333333,0.034482758620689655,0.0011494252873563218,0.25,1.0,0.75,0.03333333333333333,0.06896551724137931,0.035632183908045977,0.25,1.0,0.75,0.8779806363380561,0.8973161152430943,0.019335478905038173,0.9322057565053304,,
3170,wire_cable,Loos & Co.,"Loos Stainless Steel 302/304 Wire Rope, 1x7 Strand, 3/64"" Bare OD, 250' Length, 375 lbs Breaking Strength",<a_71><b_119><c_163>,<a_57><b_152><c_105>,<a_71>,<a_57>,<a_71><b_119>,<a_57><b_152>,118,46,-72,5,3,-2,1,1,0,0.1271186440677966,0.43478260869565216,0.30766396462785556,1.0,1.0,0.0,0.03389830508474576,0.1956521739130435,0.16175386882829773,0.6,1.0,0.4,0.8117154113247863,0.8426835801866319,0.030968168861845613,0.9583735466003418,0.9923849105834961,0.0340113639831543
3171,3d_filament,Signstek,Signstek 10 PCS Reprap 12V 40W 620 Ceramic Cartridge Heater for 3D Printer Prusa Mendel,<a_158><b_172><c_147>,<a_221><b_38><c_116>,<a_158>,<a_221>,<a_158><b_172>,<a_221><b_38>,109,44,-65,2,1,-1,1,1,0,0.6238532110091743,0.5227272727272727,-0.10112593828190164,1.0,1.0,0.0,0.01834862385321101,0.022727272727272728,0.004378648874061718,0.5,1.0,0.5,0.9376535768862124,0.9365555519281432,-0.0010980249580692103,0.9689230918884277,,
3172,3d_filament,BIQU,BIQU Aluminum Heater Block Specialized for MK7 MK8 3D Printer Extruder(Pack of 5pcs),<a_23><b_93><c_170>,<a_19><b_115><c_200>,<a_23>,<a_19>,<a_23><b_93>,<a_19><b_115>,50,29,-21,4,2,-2,1,1,0,0.18,0.4482758620689655,0.26827586206896553,0.75,1.0,0.25,0.02,0.06896551724137931,0.048965517241379306,0.25,0.5,0.25,0.8147463117327008,0.8362195151192802,0.02147320338657932,0.9508421421051025,0.9758119583129883,0.024969816207885742
3173,other,Stens,Stens 100-758 Air Filter,<a_159><b_161><c_234>,<a_148><b_138><c_116>,<a_159>,<a_148>,<a_159><b_161>,<a_148><b_138>,52,9,-43,1,1,0,1,1,0,0.5576923076923077,0.5555555555555556,-0.002136752136752129,1.0,1.0,0.0,0.038461538461538464,0.1111111111111111,0.07264957264957264,1.0,1.0,0.0,0.8134625752766927,0.812949538230896,-0.0005130370457967492,,,
3174,fastener_screw,uxcell,1/4 Inch-20x1/2 Inch Hex Socket Button Head Bolts Screws 50pcs,<a_224><b_42><c_13>,<a_195><b_23><c_2>,<a_224>,<a_195>,<a_224><b_42>,<a_195><b_23>,191,45,-146,1,1,0,1,1,0,0.5706806282722513,0.8222222222222222,0.2515415939499709,1.0,1.0,0.0,0.05759162303664921,0.15555555555555556,0.09796393251890634,1.0,1.0,0.0,0.894905572188528,0.9138698577880859,0.018964285599557984,,,
3175,other,microtivity,microtivity IL112 5mm Clear Red LED w/ Resistors (Pack of 30),<a_73><b_141><c_175>,<a_113><b_242><c_37>,<a_73>,<a_113>,<a_73><b_141>,<a_113><b_242>,114,20,-94,6,2,-4,1,1,0,0.6228070175438597,0.65,0.027192982456140324,0.5,1.0,0.5,0.07017543859649122,0.35,0.27982456140350875,1.0,1.0,0.0,0.8455562085176991,0.9043980648643092,0.0588418563466101,0.969270133972168,0.9944725036621094,0.025202369689941384
3176,3d_filament,Philips Sonicare,"Philips Sonicare 2 Series plaque control rechargeable electric toothbrush, HX6211/04",<a_24><b_20><c_2>,<a_186><b_148><c_169>,<a_24>,<a_186>,<a_24><b_20>,<a_186><b_148>,119,35,-84,8,8,0,1,1,0,0.09243697478991597,0.14285714285714285,0.05042016806722688,0.375,0.375,0.0,0.09243697478991597,0.3142857142857143,0.2218487394957983,1.0,1.0,0.0,0.7906134653899629,0.8764011719647575,0.08578770657479462,0.9700887543814523,0.9700887543814523,0.0
3177,other,Sigo Signs,Video Surveillance Sign - No Trespassing Violators Will Be Prosecuted Legend 10 X 14 High Quality Aluminum,<a_68><b_193><c_74>,<a_130><b_71><c_46>,<a_68>,<a_130>,<a_68><b_193>,<a_130><b_71>,67,39,-28,1,2,1,1,1,0,0.3283582089552239,0.5128205128205128,0.1844623038652889,1.0,1.0,0.0,0.014925373134328358,0.02564102564102564,0.010715652506697282,1.0,0.5,-0.5,0.7909668431137548,0.8049691852770353,0.014002342163280557,,0.8025389909744263,
3178,other,Signstek,Signstek Upgrade Portable Mini Nano ARM DSO211 Pocket-sized Handheld Digital Storage Oscilloscope,<a_36><b_174><c_193>,<a_239><b_39><c_158>,<a_36>,<a_239>,<a_36><b_174>,<a_239><b_39>,54,40,-14,4,4,0,1,1,0,0.7222222222222222,0.85,0.12777777777777777,0.75,0.75,0.0,0.037037037037037035,0.025,-0.012037037037037034,0.25,0.25,0.0,0.8550416478570902,0.8447097387069311,-0.010331909150159135,0.964051087697347,0.9602800210316976,-0.003771066665649414
3179,connector_terminal,uxcell,Uxcell a11053100ux0301 Female RF Coaxial Connector Straight (Pack of 5),<a_23><b_148><c_141>,<a_223><b_45><c_200>,<a_23>,<a_223>,<a_23><b_148>,<a_223><b_45>,50,40,-10,3,1,-2,1,1,0,0.08,0.525,0.445,0.3333333333333333,1.0,0.6666666666666667,0.36,0.7,0.33999999999999997,0.3333333333333333,1.0,0.6666666666666667,0.831769203653141,0.8668838892227564,0.03511468556961539,0.9129724502563477,,
3180,3d_filament,uxcell,"uxcell 5 Pcs Common Cathode 12 Terminals 4 Bit 7 Segment 0.36"" Red LED Display Digital Tube",<a_73><b_208><c_227>,<a_113><b_191><c_11>,<a_73>,<a_113>,<a_73><b_208>,<a_113><b_191>,114,20,-94,5,3,-2,1,1,0,0.07017543859649122,0.2,0.1298245614035088,1.0,1.0,0.0,0.32456140350877194,0.15,-0.17456140350877195,0.6,1.0,0.4,0.8218951605062569,0.8661947752300062,0.044299614723749325,0.9467930793762207,0.982144832611084,0.03535175323486328
3181,other,MicroEssential Lab aysfh,Hydrion Ph paper (93) with Dispenser and Color Chart - Full range Insta Chek ph- 0-13,<a_94><b_175><c_47>,<a_229><b_95><c_195>,<a_94>,<a_229>,<a_94><b_175>,<a_229><b_95>,111,31,-80,1,2,1,1,1,0,0.7297297297297297,0.8387096774193549,0.10897994768962516,1.0,1.0,0.0,0.009009009009009009,0.03225806451612903,0.023249055507120024,1.0,0.5,-0.5,0.798581972989169,0.8727860768636068,0.07420410387443777,,0.9581003189086914,
3182,blade_tool,XCSOURCE,XCSOURCE 1 Set 6X8MM Head Tungsten Carbide Burrs For Rotary Drill Die Grinder Carving Bit BI044,<a_193><b_207><c_180>,<a_86><b_3><c_102>,<a_193>,<a_86>,<a_193><b_207>,<a_86><b_3>,133,40,-93,1,2,1,1,1,0,0.12781954887218044,0.3,0.17218045112781954,1.0,0.5,-0.5,0.007518796992481203,0.025,0.0174812030075188,1.0,0.5,-0.5,0.868584950764974,0.8886229686247997,0.02003801785982573,,0.8899840116500854,
3183,other,FDC,99% PURE Copper Sulfate Pentahydrate Crystals (2 lb),<a_173><b_24><c_70>,<a_126><b_219><c_63>,<a_173>,<a_126>,<a_173><b_24>,<a_126><b_219>,64,14,-50,1,1,0,1,1,0,0.765625,1.0,0.234375,1.0,1.0,0.0,0.015625,0.07142857142857142,0.055803571428571425,1.0,1.0,0.0,0.7519744994148375,0.7545839456411508,0.0026094462263133167,,,
3184,wire_cable,Velleman,"Velleman AS4 Anti-Static Mat with Ground Cable - Desktop static dissipative mat - 11.8"" x 22",<a_23><b_205><c_57>,<a_130><b_151><c_73>,<a_23>,<a_130>,<a_23><b_205>,<a_130><b_151>,50,39,-11,1,1,0,1,1,0,0.32,0.07692307692307693,-0.24307692307692308,1.0,1.0,0.0,0.02,0.02564102564102564,0.00564102564102564,1.0,1.0,0.0,0.7931430583097496,0.7746430447227076,-0.018500013587042008,,,
3185,other,E3D,Genuine E3D V6 All-Metal HotEnd 1.75mm Universal w/ Bowden Full Kit 12V (V6-175-B),<a_91><b_219><c_0>,<a_59><b_96><c_8>,<a_91>,<a_59>,<a_91><b_219>,<a_59><b_96>,72,46,-26,2,3,1,1,1,0,0.20833333333333334,0.21739130434782608,0.009057971014492738,1.0,0.6666666666666666,-0.33333333333333337,0.05555555555555555,0.08695652173913043,0.03140096618357488,1.0,0.6666666666666666,-0.33333333333333337,0.8786539426991637,0.885481940375434,0.006827997676270292,0.982121467590332,0.9603736400604248,-0.021747827529907227
3186,3d_filament,Trovole,Original Prusa i3 3D Printer kit,<a_91><b_176><c_93>,<a_53><b_166><c_65>,<a_91>,<a_53>,<a_91><b_176>,<a_53><b_166>,72,51,-21,2,2,0,1,1,0,0.75,0.7254901960784313,-0.02450980392156865,1.0,1.0,0.0,0.013888888888888888,0.0196078431372549,0.005718954248366014,0.5,0.5,0.0,0.8786203088894696,0.8898178100585937,0.011197501169124102,0.9270641803741455,0.9469261169433594,0.019861936569213867
3187,pipe_fitting,Eagle,"Eagle 1202 Galvanized Steel Poly Tube Cigarette Butt Receptacle, 2-1/2 gallon Capacity, 35"" Height, 11"" Diameter, Yellow",<a_210><b_253><c_161>,<a_84><b_158><c_134>,<a_210>,<a_84>,<a_210><b_253>,<a_84><b_158>,95,22,-73,1,1,0,1,1,0,0.07368421052631578,0.4090909090909091,0.3354066985645933,1.0,1.0,0.0,0.010526315789473684,0.13636363636363635,0.12583732057416266,1.0,1.0,0.0,0.8084053688860954,0.810240972609747,0.0018356037236516576,,,
3188,3d_filament,LotFancy,"Silica Gel Desiccant Packets by LotFancy, 5 Gram, Pack of 60, Safe Moisture Absorbing Drying Bulk Bags",<a_206><b_193><c_233>,<a_12><b_241><c_167>,<a_206>,<a_12>,<a_206><b_193>,<a_12><b_241>,60,9,-51,2,1,-1,1,1,0,0.11666666666666667,0.1111111111111111,-0.005555555555555564,0.5,1.0,0.5,0.016666666666666666,0.1111111111111111,0.09444444444444444,0.5,1.0,0.5,0.8532066991773702,0.9025763273239136,0.04936962814654333,0.9105188846588135,,
3189,pipe_fitting,Midwest Homebrewing and Winemaking Supplies,"1/2"" FPT TO 1/2"" BARB - Stainless Steel",<a_108><b_239><c_177>,<a_193><b_121><c_93>,<a_108>,<a_193>,<a_108><b_239>,<a_193><b_121>,143,24,-119,2,1,-1,1,1,0,0.7272727272727273,0.6666666666666666,-0.06060606060606066,0.5,1.0,0.5,0.02097902097902098,0.08333333333333333,0.06235431235431235,0.5,1.0,0.5,0.8678557704871809,0.8747071805207626,0.006851410033581695,0.932450532913208,,
3190,battery_electrical,Temco,TEMCo Heavy Duty Foot Switch CN0003 - Cast Aluminum Foot Switch 15A SPDT Electric Pedal Momentary 5 YEAR WARRANTY,<a_236><b_213><c_20>,<a_220><b_75><c_65>,<a_236>,<a_220>,<a_236><b_213>,<a_220><b_75>,84,47,-37,1,2,1,1,1,0,0.6547619047619048,0.6382978723404256,-0.016464032421479202,1.0,1.0,0.0,0.03571428571428571,0.02127659574468085,-0.014437689969604862,1.0,0.5,-0.5,0.8484445594879518,0.8772900622823964,0.028845502794444533,,0.9001694917678833,
