variant,level,bucket,size,top_family,top_family_frac,top_brand,top_brand_frac,family_counts_top6,brand_counts_top6,example_items
qcr,1,<a_172>,52,tape,0.9807692307692307,X-Treme Tape,0.19230769230769232,tape:51; 3d_filament:1,X-Treme Tape:10; 3M:6; Tapes Master:6; Scotch:4; TapeCase:3; J.V. Converting:2,"1403:1 Mil Kapton Tape (Polyimide) - 1"" x 36 yds || 3484:1 Mil Kapton Tape (Polyimide) - 1/2"" X 36 Yds || 3497:1 Mil Kapton Tape (Polyimide) - 1/4"" X 36 Yds || 2466:1/4 inch x 55 yds Copper Foil Tape - (6mm x 50m) - EMI Shielding Conductive Adhesive || 2467:1/8 inch x 55 yds Copper Foil Tape - (3mm x 50m) - EMI Shielding Conductive Adhesive || 2395:3M 1194 Foil Tape with Nonconductive Adhesive, 1"" width x 6yd length (1 roll)"
qcr,1,<a_53>,51,3d_filament,0.7254901960784313,BuildTak,0.11764705882352941,3d_filament:37; other:13; blade_tool:1,BuildTak:6; XYZprinting:5; MakerBot:4; 3Doodler:3; Dremel:3; LulzBot:3,"2063:3Doodler Create 3D Pen with 50 Plastic Strands, No Mess, Non-Toxic - || 2143:3Doodler Start Emoji & Symbol DoodleBlock Kit with 2 Plastic Packs, (3D Pen not Included) || 2142:3Doodler Start Mega Box Set 3D Printing Pen - Designed for Young Creators - Doodle Anythin || 3625:Airwolf 3D A09800 3D Printer Bed Adhesive for ABS PETG TPE and TPU, 2 oz. || 2194:AtmosFlare 3D Pen Set || 3653:BIQU MKS-BASE V1.5 Plate Controller Board for 3D Printer Ramps 1.4"
qcr,1,<a_245>,49,other,0.7346938775510204,Alltrade,0.061224489795918366,other:36; 3d_filament:4; pipe_fitting:3; bearing_mechanical:2; tape:2; label_tag:1,Alltrade:3; Hi-Lift:3; Ludell Tools:2; RhinoGear:2; WEN:2; Vestil:2,"985:3000 Pentagon Tools Professional Quality Foot Lifter For Drywall And Sheetrock Panels Amaz || 1926:50-5401 TruePower 18"" X 12"" Mover's Dolly, 1000lbs Furniture Appliance, 4 x 3"" Rubber Swiv || 2525:AKRON PRODUCTS C-84 Floor Jack || 3126:ARB Products 10100020 20000 lbs Snatch Block || 153:Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack || 466:Best Choice Products 4-Wheel Foldable Rolling Warehouse Moving Flatbed Platform Dolly Push"
qcr,1,<a_251>,48,other,0.3541666666666667,Irwin Tools,0.125,other:17; blade_tool:15; pipe_fitting:7; fastener_screw:4; tape:3; wire_cable:1,Irwin Tools:6; uxcell:5; GAVAN:4; E-Z LOK:4; Neiko:3; HHIP:2,"2382:1/2"" - 28 UNEF Right hand Thread Die || 426:5/16"" - 36 HSS Right hand Thread Tap with 7.3mm Drill bit || 663:Anytime Tools 1-2-3 Blocks Matched Pair Hardened Steel 1 Hole (1""x2""x3"") 123 Set Precision || 1359:Big Gator Tools V-Tap Guide, Standard sizes 0-80 to 5/8 || 66:Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide || 1675:CMT 529.095.31 Plug Cutter, 3/8-Inch Minor Diameter, 49/64-Inch Diameter, 1/2-Inch Shank"
qcr,1,<a_220>,47,battery_electrical,0.6382978723404256,uxcell,0.5106382978723404,battery_electrical:30; other:7; connector_terminal:6; 3d_filament:2; wire_cable:1; tape:1,uxcell:24; Gardner Bender:6; EATON Wiring:3; Intermatic:2; Parts Express:2; Woodstock:1,"2319:100 Pcs 6 x 6mm x 9.5mm PCB Momentary Tactile Tact Push Button Switch 4 Pin DIP || 2653:3Pcs 6mm D Shaft 18 Position 360 Degree Rotary Encoder w Push Button || 1899:55pcs 6 Pin DPDT Self-locking Power Micro Push Button Switches 7mmx7mm || 3499:6-36VDC 4mm Detecting Distance NO Inductive Proximity Switch LJ12A3-4-Z/BY || 2783:CO-RODE Tact Button Switch 6x6x5mm Pack of 100 || 2029:EATON 604-SP 660-Watt 250-volt Medium Base Ceiling Receptacle Lamp Holder, Porcelain, Whit"
qcr,1,<a_201>,47,other,0.7446808510638298,E-Projects,0.2765957446808511,other:35; battery_electrical:5; tape:5; 3d_filament:2,E-Projects:13; uxcell:8; RioRand:3; Electronics-Salon:2; Elenco:2; SUNKEE:2,"1864:10K Ohm potentiometer potential+black control Knob || 3047:2140Pcs SAMSUNG SMD 0805 50 Value Resistor & 32 Value Capacitor Assortment Kit || 2613:2W Metal Film Resistor Assorted Kit 1% tolerance 30Values 300pcs || 2628:Cofufu 0307 DIP Inductor Assorted Kit 22 value total 220pcs 1uH to 1mH 0.25W || 2392:E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100) || 3382:E-Projects 100EP514200R 200 Ohm Resistors, 1/4 W, 5% (Pack of 100)"
qcr,1,<a_38>,46,other,0.7391304347826086,Wixey,0.10869565217391304,other:34; 3d_filament:5; pipe_fitting:4; blade_tool:3,Wixey:5; TRLEN:3; Anytime Tools:3; Capri Tools:3; Neiko:2; TEKTON:2,"491:AccuRemote Digital Electronic Magnetic Angle Gage Level / Protractor / Bevel Gauge || 2865:Accugage Rubber Gauge Cover || 1166:Anytime Tools Angle Block Set 30-60-90 & 45-45-90 Precision +/- 20 Seconds, Machinist Tool || 62:Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM || 1117:Anytime Tools Premium 0-1"" /0.0001 MICROMETER Precision Machinist Tool || 875:Big Horn 19053C 3 Pieces 8-Inch Spring Caliper / Divider Set"
qcr,1,<a_57>,46,wire_cable,0.43478260869565216,Loos & Co.,0.1956521739130435,wire_cable:20; other:15; bearing_mechanical:3; 3d_filament:2; fastener_screw:2; tape:2,Loos & Co.:9; Small Parts:5; Pro Tie:3; uxcell:3; Precision Brand:2; Koch Industries:2,"3273:5/8"" Heavy Duty Double Gripping Nylon Hose Clamps, 225&deg; F / 200 PSI Rated, 10 Pack (Ma || 1286:Accessbuy 180-Piece Rubber Grommet Shop Assortment || 1521:Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100) || 3301:Aluminum Crimping Loop Sleeve for 3/16"" Diameter Wire Rope and Cable, (Pack of 25) || 2885:Ansen Tools AN 112 Hose Clamp Assortment, 40 Piece || 1097:Ansen Tools AN-184 Rubber Grommet Assortment, 180-Piece"
qcr,1,<a_59>,46,3d_filament,0.717391304347826,HICTOP,0.10869565217391304,3d_filament:33; other:10; pipe_fitting:1; abrasive_sandpaper:1; wire_cable:1,HICTOP:5; Micro-Swiss:4; E3D:4; HATCHBOX:3; Anycubic:3; Redrex:2,"3674:1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03 || 3216:3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75m || 3541:5PCS Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm 4-lead for 3D Printer/CNC || 3576:5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC || 3671:5x StepStick DRV8825 Stepper Motor Driver Module for 3D Printer Reprap RP A4988 || 3620:6 Pcs 100K ohm NTC Thermistors/Temp Sensor for Reprap 3D printer-HONTECH"
qcr,1,<a_117>,46,other,0.782608695652174,Dorman Hardware,0.10869565217391304,other:36; pipe_fitting:4; wire_cable:3; 3d_filament:2; label_tag:1,Dorman Hardware:5; uxcell:5; Keeper:4; Generic:3; Zing Green Products:3; WallPeg:3,"1637:10 Pcs Silver Tone Metal Butt Hinge for Window Cupboard || 1855:10-PC 5"" S HOOK WITH PVC COATING || 516:100pc 1/4"" Grommets Eyelets for Clothes, Leather, Canvas - Self-Backing || 3588:10Pcs Mini Iron Butterfly Hinges Cabinet Drawer Door Butt Hinge || 76:10pcs Mini Cabinet Drawer Butt Hinge || 1183:2-3/8"" Flexible Desk Grommet - Color: Black - 5 Pack"
qcr,1,<a_195>,45,fastener_screw,0.8222222222222222,uxcell,0.15555555555555556,fastener_screw:37; 3d_filament:8,uxcell:7; Hillman:5; The Hillman Group:5; Hilitchi:4; Neiko:2; Ansen Tools:2,"923:#1 Best Quality Wood Screw Assortment Kit, 240 Pieces || 3174:1/4 Inch-20x1/2 Inch Hex Socket Button Head Bolts Screws 50pcs || 2335:100Pcs M3 3mm Female Thread Hex Metal Nut Fastener Silver Tone || 1819:10pcs 20 Series Compatible Drop In Type M5 T Slot Nuts 10mmx6mmx4.5mm || 1782:240Pcs M2 M3 Brass Spacer Standoff Screw Nut Assortment Kit || 1436:475pcs Metric Pan Head Philips Machine Bolts Nuts with Lock and Flat Washers Kit"
qcr,1,<a_221>,44,3d_filament,0.5227272727272727,3D CAM,0.09090909090909091,3d_filament:23; other:8; tape:4; pipe_fitting:3; wire_cable:2; battery_electrical:1,3D CAM:4; VIVOSUN:3; DD-life:3; UNKNOWN:2; HICTOP:2; ELEGOO:2,"3434:1/2"" Male Hose Barb Adapters Stainless Steel NPT 0.5 || 2513:2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel || 2922:2 x Aluminum GT2 16T Pulley and 2M Belt for RepRap 3D printer Prusa i3 || 1757:3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible wit || 851:3M Aqua-Pure Whole House Replacement Water Filter &ndash; Model AP810 || 2117:Action Pump 4007-10 Polyethylene Siphon Pump for use on 5 Gallon Pails, 2 GPM (Pack of 10)"
qcr,1,<a_41>,43,other,0.8604651162790697,Dry-Packs,0.09302325581395349,other:37; 3d_filament:4; fastener_screw:2,Dry-Packs:4; GreenHealth:4; Colgate:4; Premium Vials:4; Vivaplex:4; PREMIUM VIALS CREATIVE PACKAGING SOLUTIONS:2,"2479:1 Gallon Blue Premium Indicating Silica Gel Beads(Industry Standard 2-4 mm) - 7.5 LBS Reus || 3581:1 Oz (30 ml) AMBER Boston Round Glass Bottle w/Cap - Pack of 12 || 3388:1 ml (1/4 dram) Amber Glass Vial with Orifice Reducer & Black Plastic Cap (12 Pack) || 3431:1/4 Dram AMBER Glass Vial - Screw Cap w/ Orifice Reducer - Pack of 24 || 1945:10g Silica Gel Desiccant (Pack of 50) || 243:12, Amber,15 ml (1/2 oz) Glass Bottles, with Glass Eye Dropper by Premium Vials"
qcr,1,<a_241>,42,adhesive_glue,0.9047619047619048,Loctite,0.3333333333333333,adhesive_glue:38; other:2; tape:1; 3d_filament:1,Loctite:14; Gorilla:10; Krazy Glue:4; Liquid Nails:2; Shoegoo:2; Satellite City:1,"1843:Duco Cement Multi-Purpose Household Glue - 1 fl oz || 2050:E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz || 57:Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear || 257:Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brow || 529:Gorilla Heavy Duty Construction Adhesive, 9 ounce Cartridge, White || 272:Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown"
qcr,1,<a_85>,42,other,0.4523809523809524,SainSmart,0.047619047619047616,other:19; 3d_filament:7; blade_tool:4; wire_cable:4; battery_electrical:2; pipe_fitting:2,SainSmart:2; UNKNOWN:2; BQLZR:2; AmScope:2; daier:1; Wixey:1,"3628:3PCS 830Ties Solderless Breadboard,Clear Prototype PCB Board Kit for Proto Shield Circboar || 1852:5PCS 130-16140 6V 12500RPM DC Motor w Varistor for Smart Car Model Toy || 3608:AmScope 3.0 MP USB2.0 Microscope Digital Camera + Software 3.0 MP, Compatible with Windows || 2950:AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of  || 1056:American Labs BS-144P-200S-22-A 144 Blank Microscope Slides and 200 Cover Glass Pre Cleane || 948:Audioengine D1 24-bit Digital-to-Analog Converter"
qcr,1,<a_202>,41,3d_filament,0.4146341463414634,Karter Scientific,0.2682926829268293,3d_filament:17; pipe_fitting:11; other:11; fastener_screw:2,Karter Scientific:11; SEOH:6; Scientific Equipment of Houston:3; Lake Charles Manufacturing:2; Vktech:2; EISCO:2,"2816:1.0ml Graduated Transfer Pipettes, 5.0ml Capacity, 0.25ml Grad. Interval, Karter Scientifi || 2323:10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New || 3603:16X150mm Glass Test Tubes with Rubber Stoppers, Karter Scientific 201B5 (Pack of 10) || 2322:16x150mm Glass Test Tube Set with Cork Stoppers, 3.3 Boro, 23ml, Karter Scientific 201B1 ( || 692:17 X 100mm Graduated Plastic Test Tubes with Caps, 25 Pack || 3375:2.0 mm ID PTFE Teflon Tube for 1.75 mm Filament RepRap-DIY 3D Printer Parts - 4.5' Piece"
qcr,1,<a_223>,40,connector_terminal,0.525,uxcell,0.7,connector_terminal:21; wire_cable:11; other:3; 3d_filament:2; blade_tool:1; fastener_screw:1,uxcell:28; URBEST:2; DHT Electronics:2; Storehouse:1; Nilight:1; Parts Express:1,"1190:5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A || 214:520 Piece Electrical Terminal Assortment with Storage Box || 2026:9M Antenna RP-SMA Extension Cable for Wi-Fi Wi Fi Router || 2515:Blue Sea Systems Terminal Block Jumper for 30A Terminal Blocks, Pack of 5 || 3516:DHT Electronics 2PCS RF coaxial cable UHF female SO239 to MCX male right angle connector R || 2280:DHT Electronics RF coaxial coax cable F female to MCX male right angle RG316 6''"
qcr,1,<a_65>,40,other,0.875,SEOH,0.375,other:35; 3d_filament:3; label_tag:1; pipe_fitting:1,SEOH:15; Karter Scientific:9; Pyrex:3; SP Scienceware:2; Kimble Bomex:2; Vintage Shop:1,"2296:1 X Glass Hydrometer Test Jar || 3130:100ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 2 || 3158:10ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 21 || 2224:2000ml Beaker, Low Form Griffin, Borosilicate 3.3 Glass, Graduated, Karter Scientific 213D || 824:213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml || 1717:250ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 2"
qcr,1,<a_239>,40,other,0.85,FLIR,0.2,other:34; 3d_filament:4; battery_electrical:2,FLIR:8; Nubee:5; Hantek:4; SainSmart:4; Rigol:3; Etekcity:2,"2700:Amprobe IR-712 Infrared Thermometer - 0F to 1022F, 12:1 || 338:Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58 || 159:Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ || 1645:Extech TL747 Electronic Sharp Test Probe Set || 1806:Extech TL807C Insulated Alligator Clips || 301:FLIR C2 Compact Thermal Imaging System"
qcr,1,<a_86>,40,other,0.475,SE,0.075,other:19; blade_tool:12; pipe_fitting:4; abrasive_sandpaper:3; tape:1; 3d_filament:1,SE:3; ZJchao:2; Noga:2; uxcell:2; Dremel:2; SGS Tool Company:2,"1326:2pc 1/8""-Shank Mandrel Set - For 1/8"" & 1/4"" Wheel Disc Arbor Holes - Fits Dremel || 2408:3/8"" 4Fl SE Carbide End Mill || 1163:AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill || 1315:Alvord Polk 127-0 High-Speed Steel Chucking Reamer, Straight Flute, Round Shank, Uncoated  || 1141:Anytime Tools 5 Piece 3/8"" MINI LATHE INDEXABLE CARBIDE INSERT TOOL BIT SET || 3054:Bosch Bare-Tool MXH180BL 18-Volt Brushless Oscillating Tool Kit with L-Boxx-2 and Exact-Fi"
qcr,1,<a_74>,39,other,0.8205128205128205,SE,0.10256410256410256,other:32; pipe_fitting:7,SE:4; SEOH:3; iGaging:2; Osborn International:2; E-Z LOK:2; Justrite:2,"2788:Aven 18400 Curved Serrated Tweezers with Lock, Stainless Steel, 6"" Length, 1-5/8"" Tip Leng || 2760:Aven 18434 Straight Serrated Tip Forceps, Stainless Steel, 8"" Length, 25mm Tip Length, 3mm || 2746:Briggs Precision Kelly Forceps Locking Tweezers Clamp, Silver, Curved, 5-1/2 Inch&nbsp; || 1865:HTS 161D0 2 Pc 5.5"" Locking Straight Hemostat Set || 2754:Hakko CHP 3-SA Stainless Steel Non-Magnetic Precision Tweezers with Very Fine Point Tips f || 1559:Hakko CHP 7-SA Stainless Steel Non-Magnetic Precision Tweezers with Very-Fine Point Curved"
qcr,1,<a_112>,39,other,0.5897435897435898,Inkbird,0.15384615384615385,other:23; 3d_filament:8; battery_electrical:4; pipe_fitting:2; label_tag:1; wire_cable:1,Inkbird:6; Vktech:3; uxcell:3; AcuRite:2; Fluke:2; Signstek:2,"2974:AGPtek Stainless Steel PT100 RTD Thermistor Sensor Probe (Temperature Rang: -20~420&deg;C) || 181:AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga || 182:AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga || 61:B&K Precision 879B Dual Display Handheld Deluxe Universal LCR Meter with Backlit Display || 2969:BLTouch : Auto Bed Leveling Sensor / To be a Premium 3D Printer || 3084:Capacitance Meter DIY KIT"
qcr,1,<a_130>,39,other,0.5128205128205128,Hy-Ko Products,0.07692307692307693,other:20; tape:11; wire_cable:3; abrasive_sandpaper:1; 3d_filament:1; adhesive_glue:1,Hy-Ko Products:3; 3M:2; Keeper:2; J.V. Converting:2; Zing Green Products:2; SmartSign:2,"1605:1805-OW-PB/B-5 Nylon Onewrap Strap, Hook and Loop, 1-1/2"" Wide, 5' Length, Black || 783:3M 90128-00001, 18"" Professional Quality Non Reflective  Safety Cone, 1-Pack,3M,90128-0000 || 312:3M Safety Stripe Tape 5702 Black/Yellow, 1 in x 36 yd 5.4 mil, Conveniently Packaged (Pack || 1008:3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear || 345:Accuform MATR901VA Aluminum Safety Sign, Legend ""NO TRESPASSING VIOLATORS WILL BE PROSECUT || 2975:Aircast Pneumatic Armband: Tennis/Golfers Elbow Support Strap, Black"
qcr,1,<a_14>,38,pipe_fitting,0.6842105263157895,PneumaticPlus,0.13157894736842105,pipe_fitting:26; other:10; 3d_filament:1; tape:1,PneumaticPlus:5; Homewerks:3; DuraChoice:3; Duda Energy:3; Control Devices:3; Dixon Valve & Coupling:2,"3271:2"" Oil Filled Vacuum Pressure Gauge - SS/Br 1/4"" NPT Lower Mount, 30HG/0PSI || 3396:2-1/2"" Oil Filled Pressure Gauge - Stainless Steel Case, Brass, 1/4"" NPT, Lower Mount Conn || 419:Bostitch BTFP72326 Regulator and Gauge Kit with 1/4-Inch NPT Thread || 1023:Camco 22223 Drain Valve - 3/8"" or 1/2"" Dual Barb with Flange || 3027:Control Devices Brass Ball Check Valve, 1/4"" NPT Female x NPT Male || 3380:Control Devices Brass Ball Check Valve, 1/4"" NPT Male"
qcr,1,<a_15>,37,other,0.35135135135135137,DEWALT,0.3783783783783784,other:13; abrasive_sandpaper:12; wire_cable:4; blade_tool:4; pipe_fitting:3; adhesive_glue:1,DEWALT:14; Dremel:5; Anytime Tools:2; POWERTEC:2; PORTER-CABLE:1; Warrior:1,"983:3M(TM) Cubitron(TM) II Flap Disc 967A, T29 Giant (Multiple Sizes and Grit Types) || 32:4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel || 802:4.5"" x 7/8"" Premium Zirconia Flap Discs Grinding Wheels 60 Grit Type 27-10 Pack || 420:Anytime Tools 5/32"" Diamond Chainsaw Sharpener Burr 1/8"" Shank, 4 Pack || 421:Anytime Tools 7/32"" Diamond Chainsaw Sharpener Burr 1/8"" Shank, 4 Pack || 837:Commando Grinding Wheel Dresser with Flat Diamond Coated Surface for Truing Grinding & Deb"
qcr,1,<a_69>,37,adhesive_glue,0.8648648648648649,DAP,0.2702702702702703,adhesive_glue:32; other:4; tape:1,DAP:10; Red Devil:4; Sashco:4; GE Momentive Performance Materials:3; Silco Incorporated:2; GE:2,"552:3M 08946 Clear Silicone Paste - 8 oz. || 1988:3M 1300 Neoprene High Performance Rubber & Gasket Adhesive, Yellow 5 Oz. Tube (Pack of 1) || 2153:Caulk Gun, ProTouch 0574 A Better caulking System for homeowners. Includes 2 oz. Tube of W || 533:DAP INC 18152 10.1oz White Alex Plus Acrylic Latex Caulk with Silicone || 2079:Dap 00680 Bathtub Silicone Rubber Caulk 2.8-Ounce, White || 530:Dap 00688 All-Purpose Adhesive Sealant, 100% Silicone, 2.8-Ounce Tube"
qcr,1,<a_104>,36,fastener_screw,0.75,Hillman,0.4166666666666667,fastener_screw:27; 3d_filament:6; pipe_fitting:2; other:1,"Hillman:15; Small Parts:7; Chenango Supply Co., Inc.:2; Stainless Town:2; uxcell:2; Crown Bolt:1","3229:100 qty 1/4"" Stainless Steel Flat Washers (18-8 Stainless) || 97:18-8 Stainless Steel Flat Washer, Plain Finish, #10 Hole Size, 13/64"" ID, 7/16"" OD, 0.03""  || 1036:18-8 Stainless Steel Fully Threaded Rod, 1/4""-20 Thread Size, 36"" Length, Right Hand Threa || 1060:18-8 Stainless Steel Lock Nut, Right Hand Threads, Self-Locking/Nylon Insert, Meets IFI 10 || 3530:Carbon Steel Lock Nut, Zinc Plated Finish, Right Hand Threads, Self-Locking/Nylon Insert,  || 401:Crown Bolt 30092 3/4 Inch Zinc-Plated SAE Flat Washers, 25-Count"
qcr,2,<a_191><b_36>,29,3d_filament,1.0,HATCHBOX,0.896551724137931,3d_filament:29,HATCHBOX:26; MeltInk3D:1; Alchement:1; American 3D Supply:1,"3665:American 3D Supply PLA 3D Printer Filament, 1 kg Spool, 1.75 mm, Red || 3096:HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Bronz || 2701:HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Trans || 52:HATCHBOX Glow in the Dark PLA 3D Printer Filament, Dimension Accuracy +/-0.03 mm, 1 kg Spo || 3634:HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B || 562:HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B"
qcr,2,<a_191><b_53>,23,3d_filament,1.0,HATCHBOX,0.9565217391304348,3d_filament:23,HATCHBOX:22; Proto-Pasta:1,"2419:HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 k || 3016:HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood || 2472:HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B || 2723:HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B || 3637:HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B || 3215:HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, C"
qcr,2,<a_191><b_111>,16,3d_filament,1.0,3D Solutech,1.0,3d_filament:16,3D Solutech:16,"2659:3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-  || 3599:3D Solutech Aqua Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0. || 2993:3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0 || 3557:3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG) || 1888:3D Solutech Hot Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.0 || 2161:3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm"
qcr,2,<a_191><b_255>,14,3d_filament,1.0,HATCHBOX,0.7142857142857143,3d_filament:14,HATCHBOX:10; SainSmart:1; MG Chemicals:1; 3D Solutech:1; Alchement:1,"3547:3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG) || 3405:HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm,  || 3669:HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm,  || 3103:HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm,  || 2748:HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm,  || 3155:HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, "
qcr,2,<a_227><b_140>,13,3d_filament,1.0,Inland,1.0,3d_filament:13,Inland:13,2932:Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs) || 2485:Inland 1.75mm Gold PLA 3D Printer Filament - 1kg Spool (2.2 lbs) || 2979:Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs) || 2967:Inland 1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs) || 3579:Inland 1.75mm Natural PETG 3D Printer Filament - 1kg Spool (2.2 Lbs) || 3645:Inland 1.75mm Natural PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
qcr,2,<a_191><b_221>,13,3d_filament,0.9230769230769231,eSUN,0.9230769230769231,3d_filament:12; other:1,eSUN:12; Polymaker:1,"2915:Polymaker PM70152 PolyMax Spool, 1.75 mm, 0.75 kg, Blue || 2677:eSUN 1.75mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black || 1795:eSUN 1.75mm Black PLA 3D Printer filament 1kg Spool (2.2lbs), Black || 2281:eSUN 1.75mm Glass Watermelon Red PLA 3D Printer filament 1kg Spool (2.2lbs), Glass Red || 3639:eSUN 1.75mm Gray ABS 3D Printer filament 1kg Spool (2.2lbs), Gray || 2965:eSUN 1.75mm Natural PLA 3D Printer filament 1kg Spool (2.2lbs), Natural"
qcr,2,<a_34><b_202>,11,wire_cable,1.0,Remington Industries,1.0,wire_cable:11,Remington Industries:11,"1277:Remington Industries 16UL1007STRKIT UL1007 16 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0 || 1447:Remington Industries 18UL1007STRKIT UL1007 18 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0 || 1741:Remington Industries 20UL1007STRKIT UL1007 20 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0 || 953:Remington Industries 22UL1007STRBLA UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.025 || 3060:Remington Industries 22UL1007STRKIT UL1007 22 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0 || 954:Remington Industries 22UL1007STRRED UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.025"
