item_id,item_title,brand,test_count,train_item_events,main_hit10,l3_hit10,main_mean_rank,l3_mean_rank,main_mean_ndcg10,l3_mean_ndcg10,main_same_l12_hist_mean,l3_same_l12_hist_mean,main_l12_bucket_size,l3_l12_bucket_size,main_sid,l3_sid,hit10_delta_l3_minus_main,ndcg10_delta_l3_minus_main
2409,"LAB SCOOP Stainless steel, 6"" long 3pk",Scientific Equipment of Houston,1,72,0,0,999.0,29.0,0.0,0.0,0.0,0.0,1,1,<a_50><b_62><c_110>,<a_105><b_73><c_134>,0,0.0
2412,Irwin Tools 2712- 3 Piece Set - 3.0 mm - 0.50 mm,Irwin Tools,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_191><b_19><c_243>,<a_71><b_210><c_105>,0,0.0
2413,"E-Z Lok Threaded Insert, Brass, Knife Thread, #8-32 Internal Threads, 0.375"" Length (Pack of 25)",E-Z LOK,1,12,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,5,<a_182><b_189><c_28>,<a_71><b_86><c_129>,0,0.0
2414,"Century Drill & Tool 97122 High Carbon Steel Fractional Plug Tap, 1-12 NF",Century Drill & Tool,1,15,0,0,40.0,999.0,0.0,0.0,1.0,1.0,3,3,<a_182><b_186><c_219>,<a_71><b_150><c_196>,0,0.0
2417,"Heavy Duty Insulation Piercing Test Clip, Fully Insulated Quick Piercing Test Clips Multimeter Test Probe Spring Load",Electric Tools KCH,1,7,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_239><b_226><c_75>,<a_0><b_41><c_41>,0,0.0
2420,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",HATCHBOX,1,93,0,0,999.0,999.0,0.0,0.0,0.0,0.0,24,21,<a_222><b_109><c_216>,<a_184><b_252><c_97>,0,0.0
2428,"Anderson Metals 56115 Brass Pipe Fitting, Hex Drive Countersunk Plug, 3/8"" NPT Male Pipe",Anderson Metals,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,2,<a_78><b_3><c_55>,<a_31><b_238><c_211>,0,0.0
2430,Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal,yueton,1,44,0,0,999.0,999.0,0.0,0.0,0.0,0.0,8,7,<a_202><b_60><c_4>,<a_191><b_135><c_5>,0,0.0
2433,"Medline 1700222-X5 Oxygen Tubing, 7' Crush Resistant (Pack of 5)",Medline,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_98><b_126><c_62>,<a_115><b_104><c_104>,0,0.0
2434,"Performance Tool W41039 Non-slip Truck Tire Service Step (Fits up to 13"" Deep Tire)",Performance Tool,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_253><c_29>,<a_85><b_168><c_149>,0,0.0
2443,LeHigh Crawford 4 Bin Pegboard Tool and Parts Tray #PT16,Crawford-Lehigh,1,25,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_166><c_100>,<a_255><b_156><c_198>,0,0.0
2455,Millrose 62850 Power-Deuce Brushing Tool Set,Mill-Rose,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_247><b_14><c_26>,<a_77><b_37><c_132>,0,0.0
2458,"3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1/2 in x 6 Ft by 3M",Ocimocylo,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_235><b_207><c_18>,<a_91><b_18><c_161>,0,0.0
2463,Adventure Medical SOL Duct Tape - Two 50in Rolls,S.O.L. Survive Outdoors Longer,1,45,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_74><b_56><c_165>,<a_226><b_31><c_139>,0,0.0
2464,JIUWU 1.0mm Tungsten Steel Carbide PCB CNC End Mill Engraving Bits Milling Machine Pack of 10,JIUWU,1,5,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,3,<a_51><b_227><c_197>,<a_15><b_68><c_173>,0,0.0
2465,BQLZR 3.175mm Drill Bits Engraving Bits CNC PCB Machinery 0.6-1.5mm Cutting Pack Of 10,BQLZR,1,17,0,0,999.0,999.0,0.0,0.0,1.0,0.0,5,1,<a_51><b_227><c_247>,<a_15><b_123><c_243>,0,0.0
2467,1/8 inch x 55 yds Copper Foil Tape - (3mm x 50m) - EMI Shielding Conductive Adhesive,Tapes Master,1,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_192><b_86><c_4>,<a_42><b_145><c_134>,0,0.0
2468,"Anderson Metals Brass Pipe Fitting, 45 Degree Barstock Street Elbow, 1/8"" Female Pipe x 1/8"" Male Pipe",Anderson Metals,1,12,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,4,<a_78><b_237><c_137>,<a_31><b_23><c_148>,0,0.0
2469,LulzBot TAZ 6 3D Printer,LulzBot,1,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_249><b_40><c_153>,<a_246><b_10><c_213>,0,0.0
2502,Dr.Meter 0.01pH High Accuracy Pocket Size pH Meter with ATC Backlit 0-14 pH Measurement Range,Dr.meter,1,39,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_62><b_57><c_233>,<a_59><b_43><c_80>,0,0.0
2512,Extech TG20 Wire Tracer and Tone Generator,Extech,1,62,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_239><b_110><c_78>,<a_0><b_88><c_155>,0,0.0
2522,"3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct",3M,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_202><b_17><c_191>,<a_191><b_123><c_253>,0,0.0
2525,AKRON PRODUCTS C-84 Floor Jack,Akron,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_41><b_72><c_32>,<a_85><b_244><c_212>,0,0.0
2526,"Hy-Ko Products 848 Private Property No Trespassing Aluminum Sign 9.25"" x 14""  Orange/Black, 1 Piece",Hy-Ko Products,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_175><b_62><c_112>,<a_144><b_71><c_131>,0,0.0
2533,Longruner A4988 Stepstick Stepper Motor Driver Module + Heat Sink for 3d Printer Reprap (Pack of 5 Pcs),Longruner,1,24,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,4,<a_186><b_227><c_0>,<a_15><b_222><c_249>,0,0.0
2538,"D.H.S. Fluted Dowel Pins - 3/8"" x 1-1/2"" (.375 x 1.5) - Hardwood w/Beveled Ends - Box of 100",Desunia,1,14,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_191><b_160><c_234>,<a_167><b_105><c_28>,0,0.0
2540,Wixey WR365 Digital Angle Gauge and Level,Wixey,1,37,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_160><b_120><c_2>,<a_88><b_189><c_1>,0,0.0
2545,"Addicore 10 Pack Kapton Tape Sheets Polyimide 8"" X 11"" 0.06mm (2.4mil) Thick With Release Liner for 3D Printer",Addicore,1,45,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,4,<a_192><b_92><c_124>,<a_42><b_225><c_40>,0,0.0
2548,Dorman Hardware 4-9833 Peggable Screwdriver Holder,Dorman Hardware,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_132><c_131>,<a_167><b_164><c_28>,0,0.0
2553,"PhysiciansCare by First Aid Only 24-201 Eye Wash Solution, 32 ounce Bottle",First Aid Only,1,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_254><b_15><c_110>,<a_83><b_107><c_0>,0,0.0
2561,"Uxcell a11102000ux0355 2N3906 General Purpose 3 Terminals PNP Transistors, 100 Piece",uxcell,1,126,0,0,999.0,40.0,0.0,0.0,0.0,0.0,1,3,<a_145><b_54><c_7>,<a_67><b_17><c_229>,0,0.0
2564,20 Pieces LM386N-1 LM386N LM386 Low Voltage Audio Power Amplifier,National Semiconductor,1,48,0,0,33.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_45><b_84><c_68>,<a_67><b_140><c_169>,0,0.0
2568,Powerbuilt 647501 Heavy Duty 12-Ton Bottle Jack,Alltrade,1,45,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_41><b_159><c_237>,<a_85><b_169><c_47>,0,0.0
2572,"Hoover WindTunnel 3 Pro Pet Bagless Upright Vacuum Cleaner, UH70937",Hoover,1,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_83><b_201><c_47>,<a_125><b_219><c_228>,0,0.0
2575,"Prestige Medical Clinical Lite Stethoscope, Navy",Prestige Medical,1,22,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_67><b_116><c_14>,<a_254><b_223><c_100>,0,0.0
2577,"BIPEE 500ml Safety Wash Bottle, Narrow Mouth, Plastic, Pack of3",BIPEE,1,1,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,2,<a_51><b_180><c_250>,<a_163><b_254><c_216>,0,0.0
2581,"Loc-Line Coolant Hose Component, Acetal Copolymer, Segment, 1/2"" Hose ID, 5-1/2"" Length (Pack of 2)",Loc-Line,1,34,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_225><b_60><c_251>,<a_56><b_90><c_20>,0,0.0
2586,10 Assorted Kelly Locking Hemostat Forceps 5.5,ODONTOMED1,1,43,0,0,14.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_50><b_204><c_62>,<a_152><b_37><c_99>,0,0.0
2587,InstallGear 1/0 AWG Gauge Gold Ring Set Screw Battery Ring Terminals (4 Pack),InstallGear,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,4,<a_51><b_40><c_223>,<a_15><b_125><c_102>,0,0.0
2588,"Pac-Kit by First Aid Only 4-007 Non-Woven Triangular Bandage with 2 Fastening Hooks, 56"" Length x 40"" Width",Generic,1,34,0,0,25.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_51><b_91><c_60>,<a_163><b_155><c_229>,0,0.0
2595,"Rubbermaid Commercial Products FG295700BEIG Plastic Resin Deskside Wastebasket, 10 Gallon/41 Quart, Beige",Rubbermaid Commercial Products,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_241><b_130><c_5>,<a_20><b_188><c_4>,0,0.0
2598,"3M All Weather Flashing Tape 8067 Tan, 6 in x 75 ft Slit Liner (Pack of 1)",3M,1,15,0,0,999.0,999.0,0.0,0.0,1.0,0.0,4,5,<a_165><b_176><c_111>,<a_200><b_192><c_195>,0,0.0
2602,"Tektronix TBS1052B Digital Storage Oscilloscope, 2 Channel, 50 MHz Bandwidth, 5 Year Warranty",Tektronix,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_165><b_200><c_59>,<a_196><b_171><c_85>,0,0.0
2604,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Green",HATCHBOX,1,56,0,0,999.0,999.0,0.0,0.0,1.0,1.0,24,21,<a_222><b_109><c_253>,<a_184><b_252><c_168>,0,0.0
2610,Big Horn 11726PK 2-1/2-Inch Key Hose Clamp (2 Packs of 5),Big Horn,1,29,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_34><b_202><c_131>,<a_56><b_247><c_136>,0,0.0
2611,Pomona 4408/POM Test Lead Holder for Wires Up to .320In Diameter,Pomona,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_239><b_69><c_18>,<a_191><b_90><c_118>,0,0.0
2615,"MG Chemicals433-4L  d-Limonene (Pure Grade) Cleaner Degreaser and 3-D Printing Chemical, 1 Gallon Can , Clear",MG Chemicals,1,36,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_75><b_244><c_209>,<a_92><b_239><c_129>,0,0.0
2620,Uxcell Metric Whitworth Screw Pitch Gauge Measuring Tool,uxcell,1,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_160><b_56><c_248>,<a_71><b_89><c_189>,0,0.0
2622,Rigol ADP0150BNC 50 Ohm Impedance Adapter,Rigol,1,4,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_42><b_39><c_69>,<a_0><b_115><c_155>,0,0.0
2624,"Uxcell a13060500ux0042 3 Pins Split Shaft Rotary Linear Taper Potentiometers with Knob, 10 Kohm, 10 Piece, 6 mm",uxcell,1,100,0,0,25.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_145><b_5><c_191>,<a_36><b_160><c_0>,0,0.0
2628,Cofufu 0307 DIP Inductor Assorted Kit 22 value total 220pcs 1uH to 1mH 0.25W,Cofufu,1,54,0,0,27.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_145><b_118><c_136>,<a_36><b_171><c_219>,0,0.0
2632,(100&Omega;&ndash;1M&Omega;) 130pcs 13 Values RoHS Variable Resistor Potentiometers Assortment Kit Assorted Set,YuKi,1,28,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,2,<a_186><b_90><c_8>,<a_15><b_204><c_5>,0,0.0
2633,"E-Projects 10EP5144K70 4.7k Ohm Resistors, 1/4 W, 5% (Pack of 10)",E-Projects,1,28,0,0,999.0,999.0,0.0,0.0,0.0,0.0,7,4,<a_239><b_66><c_7>,<a_36><b_108><c_19>,0,0.0
2638,Teensy 3.2,PJRC,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,5,<a_45><b_74><c_14>,<a_175><b_141><c_1>,0,0.0
2641,"eSUN 3mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black",eSUN,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_85><b_232><c_21>,<a_184><b_204><c_115>,0,0.0
2642,"Remington Industries 36SNSP.25 36 AWG Magnet Wire, Enameled Copper Wire, 4 oz, 0.0055"" Diameter, 3193' Length, Natural",Remington Industries,1,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,5,<a_202><b_182><c_155>,<a_115><b_196><c_108>,0,0.0
2643,"Peachtree 1118 UHMW Slick Tape - 3"" X 48",Peachtree Woodworking Supply,1,14,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_161><b_158><c_202>,<a_42><b_47><c_39>,0,0.0
2655,"Stainless Steel Tumbling Media Pins - 0.047"" Diameter, 0.255"" Length (2.5 lb Pack)",guntap,1,29,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_51><b_183><c_32>,<a_15><b_137><c_207>,0,0.0
2656,TekPower TP3010E DC Adjustable Switching Power Supply 30V 10A Digital Display,Tekpower,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_42><b_203><c_79>,<a_67><b_194><c_74>,0,0.0
2658,Dow Corning 4 Electrical Insulating Compound 5.3 Oz (150 g) Tube,Dow Corning,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_210><b_6><c_201>,<a_173><b_16><c_238>,0,0.0
2685,"Capacitor - Variable, Single, 365 pF, CW Rotation",amplified_parts,1,42,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_145><b_252><c_110>,<a_36><b_247><c_114>,0,0.0
2691,Ardokit 100 Feet/30 Meter 3/16inch/4.5mm I.D Polyolefin 2:1 Heat Shrink Tubing Tube by Lucksender,Lucksender,1,31,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,1,<a_202><b_30><c_40>,<a_115><b_148><c_128>,0,0.0
2698,"BuildTak 3D Printing Build Surface, 8"" x 10"" Rectangle, Black (Pack of 3)",BuildTak,1,22,0,0,999.0,999.0,0.0,0.0,1.0,1.0,6,5,<a_222><b_206><c_50>,<a_246><b_110><c_234>,0,0.0
2699,"Shark Pet-Perfect Cordless Bagless Portable Hand Vacuum for Carpet and Hard Floor with Rechargeable 12V Battery (SV75Z), Gray",SharkNinja,1,78,0,0,999.0,31.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_114><c_234>,<a_125><b_73><c_25>,0,0.0
2700,"Amprobe IR-712 Infrared Thermometer - 0F to 1022F, 12:1",Amprobe,1,54,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_31><b_217><c_169>,<a_235><b_229><c_245>,0,0.0
2704,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Orange",HATCHBOX,1,51,0,0,999.0,999.0,0.0,0.0,0.0,0.0,24,27,<a_222><b_157><c_98>,<a_184><b_67><c_106>,0,0.0
2708,"eSUN 1.75mm Peak Green PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Peak Green/Light Green, Pantone 359C",eSUN,1,14,0,0,41.0,44.0,0.0,0.0,1.0,1.0,8,13,<a_85><b_80><c_1>,<a_184><b_244><c_23>,0,0.0
2709,PASSION Glass Graduated Droppers Pipettes 5 ml pack of 3,juneTree,1,8,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_172><b_57><c_14>,<a_105><b_200><c_1>,0,0.0
2717,SainSmart PLA-151 PLA Filament (Red),SainSmart,1,197,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,5,<a_222><b_74><c_1>,<a_184><b_95><c_206>,0,0.0
2722,Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head for E3D Makerbot,Mercurry 3D accessaries,1,11,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_186><b_2><c_174>,<a_251><b_148><c_32>,0,0.0
2729,URBEST Heat Gun kit Fast Heating 1500W Hot Air Blower with 150Pcs 8 Various Heat Shrink Tubing,URBEST,1,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_223><b_81><c_179>,<a_45><b_131><c_23>,0,0.0
2746,"Briggs Precision Kelly Forceps Locking Tweezers Clamp, Silver, Curved, 5-1/2 Inch&nbsp;",Briggs,1,1,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_50><b_224><c_253>,<a_86><b_140><c_245>,0,0.0
2751,"LulzBot TAZ 5, LulzBot Mini, Hexagon Hotend Style Plated Nozzle .5mm",Micro-Swiss,1,11,0,0,49.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_48><b_185><c_130>,<a_29><b_0><c_206>,0,0.0
2752,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Gray",Gizmo Dorks,1,16,0,0,999.0,999.0,0.0,0.0,1.0,1.0,11,12,<a_222><b_24><c_131>,<a_184><b_28><c_209>,0,0.0
2754,"Hakko CHP 3-SA Stainless Steel Non-Magnetic Precision Tweezers with Very Fine Point Tips for Microelectronics Applications, 4-3/4"" Length",Hakko,1,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_50><b_53><c_8>,<a_86><b_34><c_148>,0,0.0
2756,"Tower Manufacturing 30438024 Auto-Reset 15 AMP Inline GFCI Triple Tap Cord, 2 Feet, Yellow",Tower,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_0><b_29><c_75>,<a_0><b_71><c_21>,0,0.0
2759,"Industrial & Scientific"" />",ADC,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_50><b_197><c_183>,<a_134><b_142><c_14>,0,0.0
2760,"Aven 18434 Straight Serrated Tip Forceps, Stainless Steel, 8"" Length, 25mm Tip Length, 3mm Tip Width",Aven,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_50><b_168><c_26>,<a_86><b_87><c_220>,0,0.0
2763,Stainlesstown Nut Bolt Thread Gauge (Green),Stainless Town,1,6,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_182><b_212><c_114>,<a_224><b_1><c_75>,0,0.0
2764,"Starbond EM-2000 Thick, PREMIUM CA - Super Glue with Extra Microtips, 1 oz. (For Woodturning, Hobby, Archery Fletching)",STARBOND,1,11,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_89><b_10><c_70>,<a_19><b_202><c_10>,0,0.0
2767,SainSmart L293D Motor Drive Shield For Arduino Duemilanove Mega UNO R3 AVR ATMEL,SainSmart,1,89,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_45><b_200><c_26>,<a_175><b_22><c_44>,0,0.0
2771,HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack,HATCHBOX,1,93,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_85><b_213><c_226>,<a_246><b_51><c_16>,0,0.0
2773,SEOH TEST TUBE RACK POLYETHYLENE for 6 tubes,SEOH,1,35,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_36><b_71><c_214>,<a_105><b_34><c_16>,0,0.0
2774,"HM Digital PH-80 pH HydroTester, 0-14 pH Range, 1 pH Resolution, 2% Readout Accuracy",HM Digital,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_62><b_163><c_153>,<a_59><b_95><c_5>,0,0.0
2778,Plastic Spring Tip Bottle Filler,Midwest Homebrewing and Winemaking Supplies,1,19,0,0,999.0,31.0,0.0,0.0,0.0,0.0,1,1,<a_177><b_6><c_4>,<a_20><b_107><c_104>,0,0.0
2782,AideTek BOX-ALL Enclosures SMD SMT Resistor Capacitor Organizer,AideTek,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_239><b_153><c_198>,<a_175><b_235><c_27>,0,0.0
2783,CO-RODE Tact Button Switch 6x6x5mm Pack of 100,CO RODE,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_145><b_53><c_165>,<a_67><b_246><c_210>,0,0.0
2785,"Pac-Kit by First Aid Only 13-125 First Aid/Burn Cream, 0.9 gm Packet (Box of 25)",First Aid Only,1,110,1,1,2.0,2.0,0.6309297535714575,0.6309297535714575,0.0,0.0,2,2,<a_74><b_247><c_168>,<a_91><b_45><c_252>,0,0.0
2787,Teenitor 3ML Plastic Transfer Pipettes Eye Dropper Pack of 150 - Essential Oils Pipettes Dropper Makeup Tool,Teenitor,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_51><b_52><c_52>,<a_245><b_202><c_1>,0,0.0
2796,"Crawford PBS9 Screwdriver Holder, Blue",Crawford,1,27,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_191><b_67><c_114>,<a_71><b_231><c_241>,0,0.0
2799,"Hillman 140009 Zinc Hex Machine Screw Nut, 4-40, 100-Pack",Hillman,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,7,2,<a_182><b_239><c_9>,<a_224><b_221><c_52>,0,0.0
2800,"TACFUN 1/2"" x28 Thread Steel Crush Washer (pack of 10) for .223",TACFUN,1,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,4,<a_51><b_83><c_247>,<a_15><b_125><c_11>,0,0.0
2803,Joe Knows Electronics 1W 86 Value 860 Piece Resistor Kit,Joe Knows Electronics,1,22,0,0,999.0,999.0,0.0,0.0,0.0,0.0,10,2,<a_145><b_9><c_7>,<a_36><b_32><c_98>,0,0.0
2812,Wilton 11743 3-Inch Low Profile Drill Press Vise,Wilton,1,39,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,4,<a_248><b_211><c_86>,<a_88><b_8><c_211>,0,0.0
2814,Frankford Arsenal Platinum Series Precision Scale with LCD Display and Case for Reloading,Frankford Arsenal,1,6,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_91><b_107><c_41>,<a_254><b_197><c_8>,0,0.0
2815,38mm Poly Seal Screw Caps (fits most 1/2 & 1 gallon jugs) [Bag of 12],Home Brew Stuff,1,29,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_24><b_12><c_135>,<a_20><b_207><c_46>,0,0.0
2817,"PHARMEX 1-78G Permanent Paper Label,""FOR RECTAL USE"", 1 9/16"" x 3/8"", Blue (500 per Roll, 2 Rolls per Box)",PHARMEX,1,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_127><b_118><c_168>,<a_62><b_12><c_113>,0,0.0
2823,Gypsum- 1 lb.,LD Carlson,1,63,0,0,999.0,40.0,0.0,0.0,0.0,0.0,2,1,<a_75><b_232><c_138>,<a_92><b_44><c_200>,0,0.0
2830,"Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40, Seamless, 1"" X 5-1/2"" NPT Male by Merit Brass",Merit Brass,1,44,0,0,999.0,999.0,0.0,0.0,1.0,1.0,7,3,<a_78><b_250><c_17>,<a_31><b_167><c_11>,0,0.0
2831,"Stainless Steel 316 Pipe Fitting, Hex Countersunk Plug, Class 1000, 1/4"" NPT Male",Merit Brass,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,8,4,<a_78><b_205><c_7>,<a_31><b_106><c_3>,0,0.0
2837,"Etekcity 2 Pack Digital Hanging Luggage Scale, Rubber Paint, Temperature Sensor, 110 Pounds, Silver",Etekcity,1,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_51><b_148><c_33>,<a_245><b_65><c_56>,0,0.0
2841,100pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 22-10GA,SOLOOP,1,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,4,<a_51><b_40><c_0>,<a_15><b_223><c_116>,0,0.0
2842,IRWIN 1904P 3/8-18 NPT High Carbon Steel Pipe Tap,Vermont American,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,4,<a_34><b_41><c_119>,<a_84><b_146><c_97>,0,0.0
2844,"New Matter MOD-t Desktop 3D Printer | Built-In WiFi, Easy to Use, Safe and Quiet",New Matter,1,3,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_165><b_65><c_33>,<a_196><b_201><c_101>,0,0.0
2866,Innovating Science Gram's Stain Kit,Innovating Science,1,14,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_12><b_78><c_19>,<a_242><b_172><c_94>,0,0.0
2872,Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet,Install Bay,1,25,0,0,36.0,999.0,0.0,0.0,1.0,0.0,7,2,<a_202><b_76><c_66>,<a_115><b_162><c_32>,0,0.0
2879,"OCR 2.54mm Pitch Dual Row DIP IC Sockets Solder Type Adaptor Set 6,8,14,16,18,24,28,40 Pin Electronic Components Socket Adapter Connector 100pcs",OCR,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_45><b_254><c_110>,<a_175><b_186><c_122>,0,0.0
2882,"Elegoo HC-SR04 Ultrasonic Module Distance Sensor for Arduino UNO MEGA2560 Nano Robot XBee ZigBee, Set of 5",ELEGOO,1,27,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_186><b_191><c_160>,<a_245><b_204><c_60>,0,0.0
2884,SEOH Alcohol Lamp/Burner Flint Glass 120 Ml,SEOH,1,82,0,0,999.0,16.0,0.0,0.0,0.0,0.0,1,1,<a_172><b_166><c_129>,<a_223><b_22><c_151>,0,0.0
2889,"GROW1 Panda Film, 10' x 25', Poly 5.5 mil, Black/White",Panda Film,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_161><b_56><c_101>,<a_253><b_214><c_40>,0,0.0
