idx,item_id,title,family,eval_count_global,r720b_output_sid,r720b_top1_sid,r720b_hit1,r720b_hit10,r720b_hit50,r720b_top1_item_ids,r720b_top1_titles,orig_align_output_sid,orig_align_top1_sid,orig_align_hit1,orig_align_hit10,orig_align_hit50,orig_align_top1_item_ids,orig_align_top1_titles,orig_best_output_sid,orig_best_top1_sid,orig_best_hit1,orig_best_hit10,orig_best_hit50,orig_best_top1_item_ids,orig_best_top1_titles
3250,2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",3d_filament,12,<a_71><b_160><c_173>,<a_65><b_16><c_93>,0,0,1,2484,LHI XT-60 XT60 Male Female Bullet Connectors Plugs for RC Lipo Battery,<a_91><b_162><c_93>,<a_223><b_86><c_176>,0,1,1,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_91><b_162><c_93>,<a_223><b_231><c_152>,0,1,1,2915,"Polymaker PM70152 PolyMax Spool, 1.75 mm, 0.75 kg, Blue"
3253,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,adhesive_epoxy,5,<a_211><b_78><c_1>,<a_59><b_28><c_15>,0,0,0,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",<a_165><b_59><c_69>,<a_202><b_52><c_97>,0,1,1,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",<a_165><b_59><c_69>,<a_165><b_52><c_74>,0,1,1,172,"Gorilla Super Glue Gel, 15 Gram, Clear"
3266,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,10,<a_58><b_115><c_66>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_198><c_6>,<a_223><b_198><c_36>,0,1,1,50,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_198><c_6>,<a_223><b_198><c_36>,0,0,1,50,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue"
3274,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,21,<a_237><b_122><c_136>,<a_237><b_122><c_152>,0,0,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_232>,<a_158><b_72><c_219>,0,1,1,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_232>,<a_158><b_72><c_88>,0,1,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
3288,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)",adhesive_epoxy,3,<a_48><b_79><c_1>,<a_34><b_81><c_83>,0,0,1,280,WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ,<a_165><b_107><c_4>,<a_165><b_52><c_74>,0,1,1,172,"Gorilla Super Glue Gel, 15 Gram, Clear",<a_165><b_107><c_4>,<a_165><b_107><c_4>,1,1,1,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)"
3292,416,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,connector_fitting,7,<a_123><b_113><c_161>,<a_65><b_6><c_0>,0,0,0,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,<a_228><b_75><c_44>,<a_73><b_8><c_168>,0,1,1,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_228><b_75><c_44>,<a_73><b_8><c_168>,0,1,1,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
3307,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3d_filament,11,<a_58><b_78><c_1>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_80><c_165>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_165>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS"
3310,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,12,<a_188><b_229><c_32>,<a_58><b_78><c_0>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_246><c_2>,<a_223><b_80><c_0>,0,1,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",<a_223><b_246><c_2>,<a_223><b_80><c_101>,0,0,1,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
3311,3631,3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),3d_filament,6,<a_58><b_226><c_1>,<a_58><b_78><c_0>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_0>,<a_223><b_246><c_2>,0,1,1,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_223><b_80><c_0>,<a_223><b_246><c_0>,0,1,1,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
3329,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,other,6,<a_30><b_40><c_102>,<a_91><b_47><c_8>,0,0,1,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_73><b_110><c_3>,<a_23><b_253><c_252>,0,1,1,2320,"Battery Holders, Clips & Contacts PCB PLSTIC BATT HLDR SMT 2 CELLS",<a_73><b_110><c_3>,<a_73><b_106><c_80>,0,1,1,2565,uxcell 5pcs 2K ohm 3 Terminal 6mm Split Shaft Single Turn Potentiometers
3350,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,21,<a_237><b_122><c_136>,<a_237><b_122><c_152>,0,0,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_232>,<a_158><b_72><c_219>,0,1,1,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_232>,<a_158><b_72><c_88>,0,0,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
3410,1715,Acid Blend - 8 oz.,other,2,<a_177><b_120><c_38>,<a_177><b_57><c_83>,0,0,1,1727,Home Brew Ohio 6382a Pectic Enzyme (powder) - 1 lb.,<a_150><b_48><c_173>,<a_150><b_205><c_81>,0,1,1,2605,Acid Blend - 1 lb.,<a_150><b_48><c_173>,<a_150><b_205><c_81>,0,1,1,2605,Acid Blend - 1 lb.
3443,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)",adhesive_epoxy,3,<a_48><b_79><c_1>,<a_52><b_74><c_237>,0,0,1,466,"Best Choice Products 4-Wheel Foldable Rolling Warehouse Moving Flatbed Platform Dolly Push Cart w/ 330lb Capacity, Non-Slip Surface - Blue",<a_165><b_107><c_4>,<a_165><b_52><c_74>,0,1,1,172,"Gorilla Super Glue Gel, 15 Gram, Clear",<a_165><b_107><c_4>,<a_165><b_107><c_4>,1,1,1,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)"
3445,3557,3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),3d_filament,8,<a_58><b_226><c_106>,<a_237><b_128><c_211>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_80><c_0>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_0>,<a_223><b_160><c_251>,0,0,1,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
3450,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,other,11,<a_65><b_6><c_0>,<a_65><b_157><c_0>,0,0,0,216|217,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG | Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_17><b_80><c_8>,<a_108><b_1><c_46>,0,1,1,1035,"Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8"" Female Pipe",<a_17><b_80><c_8>,<a_71><b_242><c_21>,0,1,1,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)"
3468,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,16,<a_48><b_212><c_37>,<a_229><b_70><c_21>,0,0,0,3100,"Pro Tapes PRO-46/BLK260 PRO-46 Colored Masking Tape: 2"" x 60 yd, Black",<a_165><b_247><c_68>,<a_165><b_247><c_68>,1,1,1,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_165><b_247><c_68>,<a_202><b_62><c_103>,0,0,0,3100,"Pro Tapes PRO-46/BLK260 PRO-46 Colored Masking Tape: 2"" x 60 yd, Black"
3473,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3d_filament,11,<a_58><b_78><c_1>,<a_58><b_78><c_0>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_165>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_165>,<a_223><b_80><c_0>,0,0,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)"
3491,159,"Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black",gauge_meter,14,<a_50><b_235><c_27>,<a_131><b_6><c_0>,0,0,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_90><c_68>,<a_107><b_93><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_90><c_68>,<a_107><b_93><c_0>,0,0,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
3539,201,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",connector_fitting,8,<a_247><b_245><c_54>,<a_65><b_157><c_0>,0,0,1,216|217,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG | Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_67><b_185><c_54>,<a_17><b_217><c_0>,0,1,1,216|217,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG | Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_67><b_185><c_54>,<a_108><b_215><c_36>,0,0,0,1772,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male"
3570,40,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",other,17,<a_47><b_252><c_221>,<a_185><b_21><c_31>,0,0,1,1158,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/2"" Diameter, 24"" Length",<a_173><b_93><c_124>,<a_251><b_198><c_188>,0,1,1,1158,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/2"" Diameter, 24"" Length",<a_173><b_93><c_124>,<a_251><b_198><c_188>,0,0,0,1158,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/2"" Diameter, 24"" Length"
3595,2929,"Install Bay 3MHST34 3M Heat Shrink Tubing 3/4"" Diameter 4G 4-Ft",gauge_meter,1,<a_32><b_172><c_69>,<a_32><b_119><c_130>,0,0,0,3019,Install Bay Heat Shrink 3/8 Inch x 4 Feet,<a_228><b_243><c_0>,<a_228><b_153><c_146>,0,1,1,1293,Install Bay Heat Shrink 1/8 Inch x 4 Feet,<a_228><b_243><c_0>,<a_228><b_153><c_0>,0,1,1,3019,Install Bay Heat Shrink 3/8 Inch x 4 Feet
3625,1750,1 X Drilled Rubber Stopper #6.5 (Set of 3),other,2,<a_63><b_199><c_60>,<a_63><b_55><c_102>,0,0,0,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",<a_108><b_247><c_88>,<a_108><b_107><c_125>,0,1,1,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",<a_108><b_247><c_88>,<a_150><b_94><c_120>,0,0,0,1726,Yeast Nutrient 1 lb.
3686,2745,HM Digital 1000ppm TDS Calibration Solution,other,1,<a_69><b_15><c_5>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_135><c_157>,<a_107><b_93><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_135><c_157>,<a_107><b_93><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
3689,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,16,<a_48><b_212><c_37>,<a_30><b_178><c_90>,0,0,0,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",<a_165><b_247><c_68>,<a_165><b_35><c_57>,0,1,1,1128,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),<a_165><b_247><c_68>,<a_165><b_35><c_57>,0,0,0,1128,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736)
3792,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",3d_filament,32,<a_58><b_78><c_198>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_80><c_3>,<a_223><b_198><c_173>,0,1,1,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",<a_223><b_80><c_3>,<a_223><b_198><c_100>,0,1,1,2152,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold"
3803,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,68,<a_131><b_6><c_0>,<a_109><b_190><c_3>,0,0,1,1421,"Banjo HB075 Polypropylene Hose Fitting, Adapter, 3/4"" NPT Male x 3/4"" Barbed",<a_107><b_93><c_0>,<a_108><b_201><c_3>,0,1,1,1421,"Banjo HB075 Polypropylene Hose Fitting, Adapter, 3/4"" NPT Male x 3/4"" Barbed",<a_107><b_93><c_0>,<a_108><b_93><c_55>,0,1,1,1314,"Kerick Valve MA052 PVC Mini Float Valve, Tank Mount, Adjustable Arm, 1.5 gpm at 60 psi, 1/2"" NPT Male"
3824,3557,3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),3d_filament,8,<a_58><b_226><c_106>,<a_58><b_78><c_0>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_0>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_0>,<a_223><b_246><c_0>,0,1,1,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
3869,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,16,<a_48><b_212><c_37>,<a_131><b_6><c_0>,0,0,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_165><b_247><c_68>,<a_107><b_93><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_165><b_247><c_68>,<a_244><b_35><c_73>,0,0,1,642,"Dap 08648 10.1 oz. 100% Silicone Kitchen and Bath Sealant, Clear"
3900,569,"Ribbed Plastic Drywall Anchor Kit with Screws and Masonry Drill Bit, #10-12 x 1",fastener,5,<a_33><b_149><c_158>,<a_207><b_224><c_170>,0,0,0,116,Rescue Tape RT1000201202USCO,<a_224><b_104><c_43>,<a_202><b_62><c_182>,0,1,1,116,Rescue Tape RT1000201202USCO,<a_224><b_104><c_43>,<a_202><b_62><c_182>,0,0,0,116,Rescue Tape RT1000201202USCO
3917,2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",3d_filament,4,<a_58><b_115><c_134>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_198><c_3>,<a_223><b_198><c_3>,1,1,1,2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_198><c_3>,<a_223><b_80><c_3>,0,0,0,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
3919,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",3d_filament,9,<a_58><b_172><c_166>,<a_237><b_57><c_120>,0,0,1,2158,"eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green",<a_223><b_198><c_230>,<a_223><b_86><c_176>,0,1,1,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_223><b_198><c_230>,<a_223><b_201><c_101>,0,0,1,3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood"
3923,2835,Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue,connector_fitting,4,<a_253><b_59><c_2>,<a_253><b_129><c_3>,0,0,0,134,HOODDEAL 50pcs Waterproof Solder Seal Heat Shrink Butt Connectors with Soldering Sleeve,<a_67><b_126><c_54>,<a_67><b_126><c_54>,1,1,1,2835,Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue,<a_67><b_126><c_54>,<a_67><b_126><c_83>,0,1,1,2834,E Support 50Pack Yellow Heat Shrink Butt Wire Electrical Crimp Terminal Connector 10-12 AWG Gauge
3932,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,31,<a_58><b_78><c_0>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_80><c_84>,<a_223><b_198><c_230>,0,1,1,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",<a_223><b_80><c_84>,<a_223><b_80><c_3>,0,1,1,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
3955,1227,TapeCase 3431 0.75in X 5yd Yellow Reflective Tape (1 Roll),tape,1,<a_14><b_46><c_35>,<a_14><b_46><c_121>,0,0,1,1840,TapeCase 3430 0.75in X 5yd White Reflective Tape (1 Roll),<a_68><b_121><c_203>,<a_68><b_121><c_7>,0,1,1,1198,TapeCase 3432 1in X 50yd Red Reflective Tape (1 Roll),<a_68><b_121><c_203>,<a_68><b_121><c_7>,0,1,1,1198,TapeCase 3432 1in X 50yd Red Reflective Tape (1 Roll)
3977,1568,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape",tape,5,<a_59><b_100><c_111>,<a_237><b_128><c_211>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_122><b_126><c_5>,<a_68><b_121><c_4>,0,1,1,1197,TapeCase 3432 1in X 5yd Red Reflective Tape (1 Roll),<a_122><b_126><c_5>,<a_36><b_64><c_122>,0,0,0,1466,Seek Thermal Compact Imager for iOS-Apple
4006,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,21,<a_237><b_122><c_136>,<a_237><b_122><c_152>,0,0,0,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_232>,<a_158><b_72><c_70>,0,1,1,2934,Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_158><b_72><c_232>,<a_158><b_72><c_88>,0,1,1,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
4016,3557,3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),3d_filament,8,<a_58><b_226><c_106>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_80><c_0>,<a_223><b_198><c_3>,0,1,1,2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_80><c_0>,<a_223><b_80><c_3>,0,1,1,3112|3493,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK | 3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)"
4039,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3d_filament,11,<a_58><b_78><c_1>,<a_58><b_78><c_0>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_165>,<a_223><b_246><c_2>,0,1,1,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_223><b_80><c_165>,<a_223><b_80><c_0>,0,0,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)"
