row_id,item_id,item_title,user_id,history_len,baseline_target_sid,hierarchy_target_sid,baseline_rank,hierarchy_rank,baseline_rank_bucket,hierarchy_rank_bucket,baseline_target_l2_fanout,hierarchy_target_l2_fanout,baseline_target_l1_fanout,hierarchy_target_l1_fanout,baseline_collision_group_size,hierarchy_collision_group_size,baseline_fanout_bucket,baseline_pred1_lcp,hierarchy_pred1_lcp,baseline_top1_hit,hierarchy_top1_hit,baseline_best_lcp_top1,hierarchy_best_lcp_top1,baseline_top1_same_l1,baseline_top1_same_l2,hierarchy_top1_same_l1,hierarchy_top1_same_l2,improved_at_1,worsened_at_1,baseline_top3_hit,hierarchy_top3_hit,baseline_best_lcp_top3,hierarchy_best_lcp_top3,baseline_top3_same_l1,baseline_top3_same_l2,hierarchy_top3_same_l1,hierarchy_top3_same_l2,improved_at_3,worsened_at_3,baseline_top5_hit,hierarchy_top5_hit,baseline_best_lcp_top5,hierarchy_best_lcp_top5,baseline_top5_same_l1,baseline_top5_same_l2,hierarchy_top5_same_l1,hierarchy_top5_same_l2,improved_at_5,worsened_at_5,baseline_top10_hit,hierarchy_top10_hit,baseline_best_lcp_top10,hierarchy_best_lcp_top10,baseline_top10_same_l1,baseline_top10_same_l2,hierarchy_top10_same_l1,hierarchy_top10_same_l2,improved_at_10,worsened_at_10,baseline_top20_hit,hierarchy_top20_hit,baseline_best_lcp_top20,hierarchy_best_lcp_top20,baseline_top20_same_l1,baseline_top20_same_l2,hierarchy_top20_same_l1,hierarchy_top20_same_l2,improved_at_20,worsened_at_20,baseline_top50_hit,hierarchy_top50_hit,baseline_best_lcp_top50,hierarchy_best_lcp_top50,baseline_top50_same_l1,baseline_top50_same_l2,hierarchy_top50_same_l1,hierarchy_top50_same_l2,improved_at_50,worsened_at_50
3442,272,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown",A4525,5,<a_65><b_51><c_2>,<a_65><b_51><c_2>,999,999,>50,>50,3,3,18,18,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
3443,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)",A4525,6,<a_65><b_51><c_16>,<a_65><b_51><c_16>,2,3,2-3,2-3,3,3,18,18,1,1,l2=3,2,1,0,0,2,1,1,1,1,0,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3444,2410,"Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length",A6119,6,<a_99><b_89><c_192>,<a_99><b_89><c_192>,43,999,21-50,>50,2,2,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1
3445,3557,3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),A7503,4,<a_112><b_122><c_11>,<a_112><b_122><c_11>,43,30,21-50,21-50,25,25,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3446,756,"Gardner Bender GSW-20  Electrical Toggle Switch Covers, EDPM Rubber Cover, Moisture, Dust and Dirt Resistant, Pack of 2, Black",A193,5,<a_243><b_216><c_2>,<a_243><b_216><c_2>,999,999,>50,>50,1,1,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,1959,"Gorilla Super Glue Gel, 20 Gram, Clear",A1406,3,<a_65><b_45><c_128>,<a_65><b_45><c_128>,999,999,>50,>50,1,1,18,18,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
3448,165,"Duck Brand 299006 3/4-Inch by 60 Feet Utility Vinyl Electrical Tape with Single Roll, Black, 3/4 Inch x Economy",A1406,4,<a_19><b_90><c_65>,<a_19><b_90><c_65>,999,999,>50,>50,1,1,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,3208,"Polycarbonate Tubing, 3/4"" ID x 1"" OD x 1/8"" Wall, Clear Color 24"" L",A2210,9,<a_179><b_49><c_102>,<a_179><b_49><c_102>,999,999,>50,>50,2,2,30,30,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3450,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,A2744,8,<a_250><b_21><c_4>,<a_250><b_21><c_4>,41,17,21-50,11-20,5,5,18,18,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,1,1,3,3,1,1,1,1,0,0
3451,627,"Shop Vac, 37987, Black Plastic",A2744,9,<a_95><b_43><c_99>,<a_95><b_43><c_99>,999,999,>50,>50,1,1,20,20,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,3525,"Genteq Capacitor 10 UF MFD 370V 97F9002, 97F9002s (Replaces Old GE# 97F9002BZ3, Z97F9002, 27L669), 10 MFD at 370V, Oval",A3440,9,<a_31><b_143><c_239>,<a_31><b_143><c_239>,999,999,>50,>50,1,1,17,17,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,3532,Mercurry 10 Meters GT2 timing belt width 6mm Fit for RepRap Mendel Rostock Prusa GT2-6mm Belt,A3491,10,<a_182><b_234><c_231>,<a_182><b_234><c_231>,33,999,21-50,>50,1,1,17,17,1,1,l2<=2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,3,1,1,1,1,0,0,1
3454,1672,"Medline Skin integrity Wound Cleansers, 16 fl oz.",A3759,8,<a_91><b_239><c_214>,<a_91><b_239><c_214>,999,999,>50,>50,1,1,17,17,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,1553,Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs),A5954,8,<a_33><b_35><c_27>,<a_33><b_35><c_27>,999,999,>50,>50,10,10,33,33,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3456,1189,"Scotch Super Thin Waterproof Vinyl Plastic Colored Tape, .75-Inch by 125-Inch, 5-Pack - 190T",A6976,4,<a_46><b_21><c_5>,<a_46><b_21><c_5>,999,999,>50,>50,2,2,4,4,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3457,3569,Atlas ESR70,A7146,4,<a_241><b_48><c_42>,<a_241><b_48><c_42>,999,999,>50,>50,1,1,18,18,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3458,1232,"Harris Professional Spray Bottle 32oz (3-Pack), All-Purpose with Clear Finish, Pressurized Sprayer, Adjustable Nozzle and Measurements",A365,5,<a_82><b_197><c_149>,<a_82><b_197><c_149>,999,999,>50,>50,1,1,7,7,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,946,"Crest Cavity Protection Toothpaste, 6.4 Ounce (Pack of 6)",A365,6,<a_6><b_147><c_157>,<a_6><b_147><c_157>,999,999,>50,>50,7,7,27,27,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,627,"Shop Vac, 37987, Black Plastic",A1558,6,<a_95><b_43><c_99>,<a_95><b_43><c_99>,999,999,>50,>50,1,1,20,20,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,644,"Red Devil 0406 Kitchen and Bath Siliconized Acrylic Caulk, 10.1 oz, White",A1569,6,<a_69><b_87><c_150>,<a_69><b_87><c_150>,999,999,>50,>50,1,1,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,646,"Red Devil 0405 DuraGuard Kitchen and Bath Siliconized Acrylic Caulk, 5.5 Oz, Squeeze Tube, Paste, White",A1569,7,<a_105><b_87><c_175>,<a_105><b_87><c_175>,9,999,6-10,>50,1,1,36,36,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,0,3,0,1,1,0,0,0,1,1,0,3,1,1,1,1,0,0,1
3463,178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",A1802,6,<a_98><b_41><c_144>,<a_98><b_41><c_144>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,2901,"Forney 71805 Emery Cloth, 180-Grit, 1-Inch-by-10-Yard Bench Roll",A1802,7,<a_136><b_221><c_238>,<a_136><b_221><c_238>,999,999,>50,>50,1,1,25,25,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,1814,"sunkee 12 Value (1uf-470UF) 120 pcs Electrolytic Capacitors kit,50V1UF,each 10 pcs",A1802,8,<a_31><b_106><c_65>,<a_31><b_106><c_65>,999,999,>50,>50,1,1,17,17,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,1327,Circuit-Test 22AWG Solid Hook Up Wire Kit - 6 x 25 Foot Rolls - Assorted Colors (10-HS22K6-25),A1802,9,<a_34><b_19><c_147>,<a_34><b_19><c_147>,999,999,>50,>50,1,1,54,54,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,2373,"6073 Great Northern Red Little Bambino Table Top Retro Machine Popcorn Popper, 2.5oz",A2861,4,<a_126><b_130><c_66>,<a_126><b_130><c_66>,999,999,>50,>50,1,1,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",A4436,5,<a_107><b_32><c_247>,<a_107><b_32><c_247>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,40,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",A6146,7,<a_114><b_112><c_29>,<a_114><b_112><c_29>,999,2,>50,2-3,1,1,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0
3470,432,Vermont American 20371  1/8-27 NPT High Carbon Steel Pipe Tap,A6146,8,<a_160><b_16><c_1>,<a_160><b_16><c_1>,999,999,>50,>50,2,2,18,18,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3471,54,"Industrial & Scientific"" />",A6146,9,<a_247><b_239><c_81>,<a_247><b_239><c_81>,1,9,1,6-10,2,2,25,25,1,1,l2<=2,3,0,1,0,3,0,1,1,0,0,0,1,1,0,3,0,1,1,0,0,0,1,1,0,3,0,1,1,0,0,0,1,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3472,3671,5x StepStick DRV8825 Stepper Motor Driver Module for 3D Printer Reprap RP A4988,A7376,4,<a_20><b_231><c_131>,<a_20><b_231><c_131>,999,999,>50,>50,1,1,11,11,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",A7477,5,<a_112><b_122><c_30>,<a_112><b_122><c_30>,23,6,21-50,6-10,25,25,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,2,3,1,1,1,1,1,0,1,1,3,3,1,1,1,1,0,0
3474,20,"PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack",A7677,1,<a_195><b_89><c_234>,<a_195><b_89><c_234>,999,15,>50,11-20,3,3,26,26,1,1,l2=3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,3,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0
3475,356,"PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)",A7677,2,<a_195><b_35><c_180>,<a_195><b_35><c_180>,47,999,21-50,>50,1,1,26,26,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,3,1,1,1,1,0,0,1
3476,357,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER-CABLE,PNS18050"" />",A7677,3,<a_195><b_27><c_121>,<a_195><b_27><c_121>,999,999,>50,>50,1,1,26,26,1,1,l2<=2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
3477,355,"PORTER-CABLE PBN18100-1 1-Inch 18 Gauge Brad Nails, 1000-Pack",A7677,4,<a_195><b_89><c_217>,<a_195><b_89><c_217>,17,12,11-20,11-20,3,3,26,26,1,1,l2=3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,1,0,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3478,66,Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,A1071,10,<a_228><b_37><c_18>,<a_228><b_37><c_18>,999,999,>50,>50,1,1,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,786,Lifegard Aquatics 3/4-Inch Double Threaded Bulkhead,A1382,4,<a_190><b_217><c_221>,<a_190><b_217><c_221>,999,999,>50,>50,1,1,17,17,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3480,2241,"Curad Antiviral Face Mask, 10 Count",A2062,5,<a_227><b_199><c_9>,<a_227><b_199><c_9>,999,999,>50,>50,1,1,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,1830,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",A2963,2,<a_252><b_220><c_16>,<a_252><b_220><c_16>,999,999,>50,>50,3,3,23,23,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3482,2215,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,A2963,3,<a_135><b_7><c_26>,<a_135><b_7><c_26>,999,999,>50,>50,2,2,26,26,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
3483,1527,"XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape",A2963,4,<a_223><b_32><c_127>,<a_223><b_32><c_127>,999,999,>50,>50,3,3,22,22,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,3352,"Duda Energy VCV-WOG1000-F075 Vertical Check Valve, 304 Stainless Steel, 3/4"" NPT Spring Loaded In-line Low Cracking Pressure.75",A2963,5,<a_41><b_254><c_42>,<a_41><b_254><c_42>,999,999,>50,>50,1,1,32,32,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,303,"AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)",A3280,4,<a_252><b_155><c_222>,<a_252><b_155><c_222>,999,999,>50,>50,4,4,23,23,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,1138,Insta-cure gap filling 2oz Bob Smith Ind.,A4018,3,<a_102><b_27><c_182>,<a_102><b_27><c_182>,999,999,>50,>50,2,2,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3487,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",A4430,6,<a_209><b_169><c_44>,<a_209><b_169><c_44>,12,999,11-20,>50,1,1,28,28,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,0,0,1,1,0,3,1,1,1,1,0,0,1
3488,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4876,1,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3489,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4876,2,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3490,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4877,1,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3491,159,"Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black",A4877,2,<a_209><b_166><c_114>,<a_209><b_166><c_114>,16,22,11-20,21-50,3,3,28,28,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,1,3,3,1,1,1,1,0,0
3492,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4877,3,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3493,1836,"VIVOSUN 6 inch Inline Duct Booster Fan 240 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord",A4877,4,<a_141><b_141><c_182>,<a_141><b_141><c_182>,999,999,>50,>50,2,2,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3494,2807,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,A4877,5,<a_141><b_44><c_97>,<a_141><b_44><c_97>,1,3,1,2-3,1,1,12,12,1,1,l2<=2,3,1,1,0,3,1,1,1,1,0,0,1,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
3495,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",A5072,5,<a_51><b_63><c_11>,<a_51><b_63><c_11>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
