user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A2780,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",[181],181,['<a_120><b_67><c_0>'],<a_120><b_67><c_0>
A2780,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[181, 181]",182,"['<a_120><b_67><c_0>', '<a_120><b_67><c_0>']",<a_120><b_67><c_0>
A2929,"['Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black']",Racers Edge 3000 1/2-Ounce Bottle W Needle Tip,[338],559,['<a_215><b_99><c_69>'],<a_190><b_24><c_6>
A3258,"['HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'TWEEZERS w/Cross Locking Action, Straight Tips & FIBER HANDLES', '250ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I13 (Single)', 'Melting Dish Casting Crucible Tool Ingot Mold']","HYDROMETER - ALCOHOL, 0-200 PROOF and Tralle by Bellwether","[499, 500, 84, 1108, 1717, 3495]",1420,"['<a_148><b_170><c_212>', '<a_56><b_31><c_30>', '<a_14><b_177><c_3>', '<a_153><b_18><c_69>', '<a_245><b_13><c_213>', '<a_156><b_61><c_200>']",<a_37><b_8><c_108>
A3265,"['Dry-Packs DP45PLASTIC-10pk 45gm Indicating Silica Gel Hard Plastic Canister, Pack of 10', 'HM Digital DM-1 In-Line Dual TDS Monitor, 0-9990 ppm Range, +/- 2% Readout Accuracy', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy']",SEOH Beaker Borosilicate Glass Low Form Graduated 1000ml Each,"[2914, 550, 84, 266]",3496,"['<a_112><b_87><c_13>', '<a_114><b_13><c_211>', '<a_14><b_177><c_3>', '<a_215><b_113><c_212>']",<a_245><b_79><c_217>
A3349,"['Omron Sprague Rappaport Stethoscope, Black']",O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),[342],680,['<a_37><b_41><c_82>'],<a_48><b_192><c_115>
A3433,"['MakerBot Replicator 2 Desktop 3D Printer,', 'Triple Linear DC Power Supply, 30V, 5 Amp - EX ELECTRONIX EXPRESS', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes']",Mist Coolant Lubrication Spray System For 8mm Air Pipe CNC Lathe Milling Drill,"[3013, 2037, 178]",105,"['<a_51><b_133><c_1>', '<a_233><b_0><c_34>', '<a_86><b_197><c_213>']",<a_202><b_200><c_238>
A3734,"['uxcell 901913-WYBCSX Dual Alligator Clip Banana Connector Multi Meter Test Lead', 'Hot Rolled Steel Square Tubing, ASTM A-36, 2-1/2"" x 2-1/2"", 0.12"" Wall, 60"" Length', 'Alligator Test Lead Clip To Banana Plug Probe Cable 90cm', 'URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size', 'SOLOOP 381 Pcs Heat Shrink Tubing, 2:1 Shrink Ratio Assortment Wire Wrap Electrical Cable Tubing Sleeving (Black)', 'Stens 125-508 Oil Drain Valve, 3/8""- 18"" NPTF Threads, Uses 1/2"" hose, Quick twist and pull motion to open']",Dawson Tools DZA50 AC Line Splitter,"[1797, 1445, 1812, 176, 2396, 3205]",2288,"['<a_77><b_151><c_12>', '<a_200><b_120><c_121>', '<a_115><b_162><c_248>', '<a_56><b_157><c_5>', '<a_56><b_157><c_174>', '<a_187><b_86><c_141>']",<a_140><b_89><c_251>
A3851,"['Remington Industries 16SNSP 16 AWG Magnet Wire, Enameled Copper Wire, 1.0 lb, 0.0520"" Diameter, 126\' Length, Red', 'Vestil BTL-RC-8 Low Density Polyethylene (LDPE) Round Squeeze Dispensing Bottle with Removable Red Cap, 8 oz Capacity, Clear', 'Madison Electric Products MSB2G Two Gang Device Box with Depth Adjustable, Heavy Duty 42lb', 'SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)', 'Bare Copper Wire, Bright, 14 AWG, 0.064"" Diameter, 80\' Length (Pack of 1)', 'X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36\', Triangular, Black', 'Heat Shrink Tape Black 180 foot', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length', '3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack']",JISTL 75 Type Plastic Crown Gear Single Double Reduction Gear Worm Gear,"[3566, 3231, 3031, 1761, 1839, 450, 174, 499, 500, 2036]",3357,"['<a_108><b_5><c_6>', '<a_172><b_86><c_201>', '<a_171><b_6><c_244>', '<a_161><b_41><c_60>', '<a_108><b_111><c_12>', '<a_91><b_107><c_185>', '<a_170><b_53><c_124>', '<a_148><b_170><c_212>', '<a_56><b_31><c_30>', '<a_170><b_27><c_163>']",<a_228><b_85><c_11>
A3954,"['HHIP 6 X 3-1/8 X 3-1/2 INCH CAST IRON V BLOCK SET (3402-1006)', 'SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux', 'ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA', 'Forney 72391 Replacement Cutters for Bench Grinding Wheel Dresser']","Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel","[73, 38, 1031, 1606]",577,"['<a_204><b_138><c_196>', '<a_163><b_221><c_200>', '<a_56><b_35><c_221>', '<a_121><b_185><c_186>']",<a_168><b_61><c_2>
A3954,"['HHIP 6 X 3-1/8 X 3-1/2 INCH CAST IRON V BLOCK SET (3402-1006)', 'SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux', 'ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA', 'Forney 72391 Replacement Cutters for Bench Grinding Wheel Dresser', 'Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel']","Anytime Tools 1-2-3 Blocks Matched Pair Hardened Steel 1 Hole (1""x2""x3"") 123 Set Precision Machinist Milling","[73, 38, 1031, 1606, 577]",663,"['<a_204><b_138><c_196>', '<a_163><b_221><c_200>', '<a_56><b_35><c_221>', '<a_121><b_185><c_186>', '<a_168><b_61><c_2>']",<a_204><b_185><c_106>
A3968,"['Eagle 1654 Yellow Blow-Molded HDPE Salvage Drum with Metal Ring Lever-Lock Lid, 20 gallon Capacity, 21"" Height, 21"" Diameter', 'Wixey WR510 Digital Planer Readout with Fractions']",Wixey WR365 Digital Angle Gauge and Level,"[72, 87]",2540,"['<a_200><b_233><c_93>', '<a_200><b_182><c_106>']",<a_14><b_198><c_193>
A4051,"['Oxy-Sorb 50-Pack Oxygen Absorber, 300cc', 'Sterile Specimen Cups, Set of 3, Screw Cap, Tamper Evident, 4 oz.', 'Gino UF35B 5mm Inner Diameter Black Core Ferrite Cable Clip 10 Pcs', 'Uxcell a12071000ux1058 Noise Suppressor Cable Ferrite Core Filters (Pack of 5)', 'Pro Tie 33201 SAE Size 6 Range 7/16-Inch-11/16-Inch Mini All Stainless Hose Clamp, 10-Pack', 'Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer', 'Rubbermaid Commercial Deskside Trash Can, 2 Gallon, Beige, FG295200BEIG', 'First Voice TS-3183 Sterile Self-Adherent Stretch Sensi-Wrap Bandage, 5 yds Length x 3"" Width (Pack of 10)', 'Pumice Cleaning Stone (4-Pack) - High Density, Sturdy, Fine Grit (4)', 'Super Glue 15187 Super Glue, 12-Pack']","Silicone RTV 4500 FDA Grade High Strength Silicone Sealant, Clear (2.8 fl.oz)","[2354, 2234, 707, 1627, 337, 769, 1272, 1532, 776, 114]",470,"['<a_112><b_170><c_71>', '<a_106><b_99><c_130>', '<a_56><b_148><c_51>', '<a_115><b_94><c_199>', '<a_31><b_152><c_1>', '<a_215><b_67><c_0>', '<a_72><b_55><c_38>', '<a_63><b_52><c_161>', '<a_48><b_125><c_119>', '<a_110><b_121><c_75>']",<a_247><b_119><c_1>
A4463,"['CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle']","Five 1"" Inch Chrome Steel Bearing Balls G25",[2070],653,['<a_2><b_175><c_75>'],<a_252><b_135><c_2>
A4463,"['CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle', 'Five 1"" Inch Chrome Steel Bearing Balls G25']","Pratt Plus ST.I-15V.20 Polyethylene Standard Bundling Cast Stretch Wrap, 2000' Length x 15"" Width x 8.1 microns Thick, Clear","[2070, 653]",503,"['<a_2><b_175><c_75>', '<a_252><b_135><c_2>']",<a_83><b_27><c_195>
A4527,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",[181],181,['<a_120><b_67><c_0>'],<a_120><b_67><c_0>
A4527,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[181, 181]",182,"['<a_120><b_67><c_0>', '<a_120><b_67><c_0>']",<a_120><b_67><c_0>
A4659,['Westek SW103CT Outdoor Swivel Photo Control'],Westek SW103CT Outdoor Swivel Photo Control,[396],396,['<a_233><b_60><c_122>'],<a_233><b_60><c_122>
A4663,"['Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits', 'Westek SW103CT Outdoor Swivel Photo Control', 'Westek SW103CT Outdoor Swivel Photo Control', 'Industrial & Scientific"" />']",Siglent Technologies SDS1052DL+ 50 MHz Digital Storage Oscilloscope,"[1545, 396, 396, 523]",3032,"['<a_15><b_5><c_178>', '<a_233><b_60><c_122>', '<a_233><b_60><c_122>', '<a_121><b_169><c_6>']",<a_140><b_128><c_131>
A4663,"['Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits', 'Westek SW103CT Outdoor Swivel Photo Control', 'Westek SW103CT Outdoor Swivel Photo Control', 'Industrial & Scientific"" />', 'Siglent Technologies SDS1052DL+ 50 MHz Digital Storage Oscilloscope']",uxcell 5Pcs 2 Rows 12P Wire Connector Screw Terminal Barrier Block 300V 20A,"[1545, 396, 396, 523, 3032]",2290,"['<a_15><b_5><c_178>', '<a_233><b_60><c_122>', '<a_233><b_60><c_122>', '<a_121><b_169><c_6>', '<a_140><b_128><c_131>']",<a_44><b_41><c_1>
A5573,"['10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New', 'Transfer Pipette, 3.0ml Graduated, 5.0ml Capacity, Large Bulb, 155mm, Karter Scientific 206H3 (Pack of 100)', 'Industrial & Scientific"" />']","Justrite 7150400 Type I Galvanized Steel Oils Safety Can, 5 Gallon Capacity, Green","[2323, 3256, 2065]",554,"['<a_106><b_245><c_239>', '<a_73><b_47><c_5>', '<a_156><b_250><c_67>']",<a_81><b_213><c_172>
A5573,"['10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New', 'Transfer Pipette, 3.0ml Graduated, 5.0ml Capacity, Large Bulb, 155mm, Karter Scientific 206H3 (Pack of 100)', 'Industrial & Scientific"" />', 'Justrite 7150400 Type I Galvanized Steel Oils Safety Can, 5 Gallon Capacity, Green']","Justrite 7150400 Type I Galvanized Steel Oils Safety Can, 5 Gallon Capacity, Green","[2323, 3256, 2065, 554]",554,"['<a_106><b_245><c_239>', '<a_73><b_47><c_5>', '<a_156><b_250><c_67>', '<a_81><b_213><c_172>']",<a_81><b_213><c_172>
A5742,"['Malida 1/4 inch Quick Connect Check Valve for RO purifiers Water Reverse Osmosis System,5PCS', 'HFS (R) Magnetic Base Indicator Back holder For AGD2 1"" Dial Indicator']","Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)","[3298, 1162]",506,"['<a_137><b_140><c_2>', '<a_14><b_194><c_18>']",<a_19><b_185><c_162>
A5742,"['Malida 1/4 inch Quick Connect Check Valve for RO purifiers Water Reverse Osmosis System,5PCS', 'HFS (R) Magnetic Base Indicator Back holder For AGD2 1"" Dial Indicator', 'Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)']","Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.","[3298, 1162, 506]",507,"['<a_137><b_140><c_2>', '<a_14><b_194><c_18>', '<a_19><b_185><c_162>']",<a_19><b_160><c_19>
A5865,"['Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles']","Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length",[1572],2410,['<a_17><b_51><c_238>'],<a_153><b_35><c_11>
A5865,"['Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles', 'Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length']","Heathrow Scientific HD15906 Hayman-Type Spatula with Flat End and Spoon End, 6-1/4"" Overall Length","[1572, 2410]",2977,"['<a_17><b_51><c_238>', '<a_153><b_35><c_11>']",<a_153><b_35><c_42>
A5968,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack']",Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[1573, 1851, 50, 2771]",2979,"['<a_89><b_224><c_51>', '<a_89><b_224><c_4>', '<a_89><b_224><c_107>', '<a_179><b_26><c_12>']",<a_56><b_115><c_46>
A6330,"['STMicroelectronics L7809CV L7809 Positive Voltage Regulator ICs Output 9v TO-220 Package 1 Piece', 'Uxcell a13100900ux0307 Square Wave Signal Generator NE555 Pulse Module w LED Indicator 5-15V', 'Set of 10, LM555 LM555CN (IC TIMER) (8 pins DIP)', 'BCW 1-T-QTR New Coin Tubes - Quarter']",Uxcell a12071000ux1058 Noise Suppressor Cable Ferrite Core Filters (Pack of 5),"[2503, 3086, 3077, 1838]",1627,"['<a_92><b_200><c_140>', '<a_140><b_35><c_50>', '<a_15><b_218><c_73>', '<a_179><b_87><c_83>']",<a_115><b_94><c_199>
A6611,"['Vktech 280Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size (5 Color)', '3M Fastener TB3571/TB3572 Hook/Loop Black, 1 in (25.4mm) x 10 ft (3.05m) (1 Mated Strip/Bag)', 'Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)', 'RMP .125 6061 T6 Aluminum Sheet 12"" x 12', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Platform Sticker for QIDI TECH I 3D Printer: 5 pcs kit']",LHI XT-60 XT60 Male Female Bullet Connectors Plugs for RC Lipo Battery,"[247, 1276, 1365, 1317, 145, 399, 50, 3610]",2484,"['<a_76><b_196><c_69>', '<a_83><b_41><c_237>', '<a_56><b_76><c_12>', '<a_148><b_113><c_1>', '<a_56><b_179><c_228>', '<a_185><b_136><c_105>', '<a_89><b_224><c_107>', '<a_141><b_187><c_201>']",<a_56><b_13><c_225>
A6809,"['SainSmart L293D Motor Drive Shield For Arduino Duemilanove Mega UNO R3 AVR ATMEL', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']",URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs,"[2767, 3112, 2697]",3304,"['<a_232><b_234><c_235>', '<a_89><b_5><c_103>', '<a_89><b_5><c_65>']",<a_44><b_234><c_228>
A7218,"['BQLZR SCS8UU Linear Motion Ball Bearing CNC Slide Bushing 34.5mm Length Pack Of 4', 'Inland 1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'XCSOURCE 3D Printer MK8 Extruder Aluminum Frame Block DIY Kit Reprap i3 All Metal BI090', 'Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']","eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green","[3068, 3546, 1754, 2718]",2158,"['<a_56><b_199><c_106>', '<a_56><b_115><c_24>', '<a_54><b_157><c_74>', '<a_56><b_115><c_64>']",<a_210><b_156><c_120>
A7290,"['Big Horn 11726PK 2-1/2-Inch Key Hose Clamp (2 Packs of 5)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark', 'Mercurry GT2 Timing Belt Torsion Spring For 3D Printer 6mm Width Belt Pack of 10', 'Anycubic Pulley Version Unassemble Delta Rostock 3D Printer Kossel Kit Large Print Size with Heatbed and Power Supply']","HATCHBOX Glow in the Dark PLA 3D Printer Filament, Dimension Accuracy +/-0.03 mm, 1 kg Spool, 1.75 mm - Blue","[2610, 1850, 2472, 1851, 1107, 3367, 3151]",52,"['<a_31><b_101><c_24>', '<a_89><b_224><c_158>', '<a_89><b_182><c_139>', '<a_89><b_224><c_4>', '<a_89><b_224><c_226>', '<a_228><b_100><c_71>', '<a_56><b_244><c_113>']",<a_89><b_196><c_248>
A7571,"['MG Chemicals433-4L  d-Limonene (Pure Grade) Cleaner Degreaser and 3-D Printing Chemical, 1 Gallon Can , Clear', 'E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green']","MeltInk3D PLA-1K175PRP05 Purple PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), Made in USA, Dimensional Accuracy: &plusmn; 0.05mm","[2615, 2546, 2748]",3580,"['<a_158><b_135><c_136>', '<a_54><b_224><c_213>', '<a_89><b_156><c_195>']",<a_56><b_115><c_84>
A233,"['PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER-CABLE,PNS18050"" />', 'PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes']","Shop-Vac 8018200 2.5-Inch Deluxe Pick-Up Accessory Kit Multifunction Conversion Set with Nozzles, Wands, Hoses & Tools","[357, 897]",872,"['<a_214><b_186><c_65>', '<a_214><b_68><c_98>']",<a_163><b_138><c_11>
A483,"['TWEEZERS w/Cross Locking Action, Straight Tips & FIBER HANDLES', 'BOSTITCH BT1309B 1-Inch 18-Gauge Brads, 3000 per Box', 'BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated', 'Spot Nails 18518 18-Gauge Galvanized Brad Nail, 5000-Count, 1-1/8-Inch', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'Install Bay CCL1614 Crimp Cap Nylon Connector 16/14 Gauge Long Neck -100-Pack', 'Shoreline Marine GOOP, 3.7-Ounce, Clear', 'Ginsco 260pcs Insulated Female&Male Bullet Butt Connector wire Crimp Terminals Set Red Blue Yellow', 'Aluminum 6061-T6 Seamless Round Tubing, WW-T 700/6, 1-1/8"" OD, 1.009"" ID, 0.058"" Wall, 12', 'Aven 12002 Stainless Steel Hemostat, Curved Serrated Jaws, Ratchet Lock, 3-1/2"" Length']","Prestige Medical Fluoride Scissor, Black, 5 1/2 Inch","[1108, 91, 363, 1542, 168, 1481, 213, 1541, 1543, 1109]",1544,"['<a_153><b_18><c_69>', '<a_214><b_154><c_127>', '<a_214><b_205><c_181>', '<a_214><b_138><c_252>', '<a_130><b_228><c_141>', '<a_88><b_162><c_83>', '<a_247><b_187><c_183>', '<a_88><b_196><c_157>', '<a_211><b_86><c_33>', '<a_153><b_56><c_149>']",<a_153><b_147><c_81>
A493,"['Walter Surface Technologies 53L350 Trigger Sprayer - Refillable Empty Spray Bottle. Janitorial Supplies', 'Accessbuy 180-Piece Rubber Grommet Shop Assortment', 'iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors', ""Uxcell Dual-Wall 3:1 Adhesive Lined Heat Shrink Tubing Sleeving, 4', 3/4"", 'Uxcell Wire Wrap Sleeve 3 mm Dia 30 mm Long Heat Shrink Tubing 240Pcs Black', 'J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.', 'Ginsco 100pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 10-22 AWG Kit', 'Fluke 323 True-RMS Clamp Meter', 'PARTYSAVING 36ROLLS 2"" X 110 Yards (330 ft) Clear Packing Shipping Storage Box Sealing Packaging Tape APL1256, 36 Rolls', 'Wire Harness Easy-Wrap PVC Tape, 0.75"" Width, 60\' Length, 0.005"" Thick, Black']","RH Adhesives HH-66 Industrial Strength Vinyl Cement Glue with Brush, 8 oz, Clear","[1580, 1286, 678, 1299, 1581, 367, 1582, 1216, 1583, 1352]",197,"['<a_41><b_23><c_193>', '<a_184><b_85><c_244>', '<a_163><b_0><c_160>', '<a_76><b_163><c_41>', '<a_56><b_157><c_44>', '<a_247><b_207><c_252>', '<a_185><b_33><c_212>', '<a_215><b_175><c_125>', '<a_130><b_226><c_90>', '<a_130><b_33><c_15>']",<a_110><b_241><c_36>
A738,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Pro Series 1400750340 6"" Caster', 'Arrow Fastener 609 Wide Crown Swingline Style Heavy Duty 9/16-Inch Staples, 1000-Pack', 'Dicor BT-1834-1 1/8"" x 3/4"" x 30\' Butyl Seal Tape', 'B and K Industries D08050P 1/2-Inch OD by 50-Feet Copper Tubing']","Philips Sonicare 3 Series gum health rechargeable electric toothbrush, HX6631","[182, 801, 546, 720, 1027]",1300,"['<a_120><b_67><c_0>', '<a_135><b_138><c_51>', '<a_214><b_160><c_247>', '<a_175><b_156><c_198>', '<a_101><b_33><c_162>']",<a_149><b_4><c_133>
A1165,"['Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count', 'Kreg SML-C2 2-Inch Washer Head #8 Coarse Pocket Screws, 50 Count', 'Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count']","3M Littmann 2144L Master Classic II Stethoscope, Black, 27 inch","[387, 908, 1985, 909]",558,"['<a_251><b_17><c_78>', '<a_251><b_90><c_46>', '<a_251><b_68><c_0>', '<a_251><b_135><c_220>']",<a_209><b_191><c_85>
A1317,['Grizzly H5608 V-Block Pair with Clamps 1-5/8-Inch'],"Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8",[1067],286,['<a_204><b_105><c_252>'],<a_227><b_150><c_25>
A1317,"['Grizzly H5608 V-Block Pair with Clamps 1-5/8-Inch', 'Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8']","Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades","[1067, 286]",2106,"['<a_204><b_105><c_252>', '<a_227><b_150><c_25>']",<a_86><b_208><c_46>
A1317,"['Grizzly H5608 V-Block Pair with Clamps 1-5/8-Inch', 'Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8', 'Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades']","O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length","[1067, 286, 2106]",886,"['<a_204><b_105><c_252>', '<a_227><b_150><c_25>', '<a_86><b_208><c_46>']",<a_200><b_211><c_207>
A1317,"['Grizzly H5608 V-Block Pair with Clamps 1-5/8-Inch', 'Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8', 'Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades', 'O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length']",Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,"[1067, 286, 2106, 886]",66,"['<a_204><b_105><c_252>', '<a_227><b_150><c_25>', '<a_86><b_208><c_46>', '<a_200><b_211><c_207>']",<a_14><b_89><c_251>
